Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Good,,,7.0,May 2023,"May 17, 2023",Double or Twin Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,May 2023,"May 17, 2023",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,May 2023,"May 7, 2023",Double or Twin Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,May 2023,"May 5, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,April 2023,"April 26, 2023",Small Double Room,4,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,January 2023,"April 14, 2023",Double or Twin Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"April 13, 2023",Small Double Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,January 2023,"April 11, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"April 4, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Very friendly and helpful staff. The room is OK. Very close to train station and city center.,,,8.0,February 2023,"March 31, 2023",Double or Twin Room,4,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,March 2023,"March 31, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,February 2023,"March 16, 2023",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,March 2023,"March 15, 2023",Double or Twin Room,5,Family,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,March 2023,"March 12, 2023",Double or Twin Room,4,Family,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,February 2023,"March 11, 2023",Small Double Room,2,Family,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"March 4, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,February 2023,"February 28, 2023",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"January 24, 2023",Double or Twin Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 15, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,January 2023,"January 13, 2023",Double or Twin Room,4,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,January 2023,"January 9, 2023",Small Double Room,5,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 8, 2023",Double or Twin Room,6,Family,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,January 2023,"January 6, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,December 2022,"January 5, 2023",Single Room,4,Family,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,December 2022,"January 2, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"December 27, 2022",Small Double Room,13,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,December 2022,"December 25, 2022",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,December 2022,"December 23, 2022",Single Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,December 2022,"December 19, 2022",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"December 19, 2022",Double or Twin Room,2,Group,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,July 2024,"August 3, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,June 2024,"July 7, 2024",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,April 2024,"May 4, 2024",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2024,"April 11, 2024",Double or Twin Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,January 2024,"February 16, 2024",Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,November 2023,"November 17, 2023",Double or Twin Room,3,Family,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2023,"October 15, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,August 2023,"September 2, 2023",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,July 2023,"August 16, 2023",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,July 2023,"July 12, 2023",Double or Twin Room,4,Family,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,December 2022,"January 19, 2023",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,December 2022,"December 28, 2022",Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Okay,,,6.0,January 2024,"January 26, 2024",Double or Twin Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,November 2023,"November 16, 2023",Single Room,5,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,April 2024,"April 22, 2024",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2024,"March 7, 2024",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2023,"December 22, 2023",Double or Twin Room,2,Family,7.4,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,August 2023,"September 14, 2023",Small Double Room,4,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,August 2023,"August 23, 2023",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,July 2023,"August 3, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Bad,,,1.0,August 2024,"August 20, 2024",Small Double Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 19, 2024",Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2024,"August 17, 2024",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 16, 2024",Small Double Room,2,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 16, 2024",Single Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 16, 2024",Double or Twin Room,3,Group,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2024,"August 15, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"August 10, 2024",Superior Double or Twin Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2024,"August 9, 2024",Single Room,9,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 9, 2024",Double or Twin Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 6, 2024",Double or Twin Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 6, 2024",Small Double Room,1,Group,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 5, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 4, 2024",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"August 3, 2024",Double or Twin Room,2,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"August 2, 2024",Single Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 30, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 28, 2024",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 28, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 27, 2024",Small Double Room,4,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2024,"July 27, 2024",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2024,"July 21, 2024",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Very Poor,,,2.0,July 2024,"July 12, 2024",Double or Twin Room,2,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 9, 2024",Double or Twin Room,2,Group,7.4,0,0,0,0,0,0,0,0,0,0
Poor,,,3.0,July 2024,"July 8, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2024,"July 7, 2024",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2024,"July 5, 2024",Small Double Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2024,"July 1, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2024,"June 27, 2024",Double or Twin Room,1,Group,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2024,"June 25, 2024",Small Double Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Poor,,,3.0,June 2024,"June 24, 2024",Double or Twin Room,3,Family,7.4,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,June 2024,"June 20, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"June 13, 2024",Double or Twin Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"June 7, 2024",Double or Twin Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2024,"June 5, 2024",Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2024,"June 3, 2024",Small Double Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 31, 2024",Double or Twin Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 30, 2024",Small Double Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 30, 2024",Single Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 29, 2024",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2024,"May 26, 2024",Superior Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2024,"May 20, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,May 2024,"May 19, 2024",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2024,"May 17, 2024",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2024,"May 16, 2024",Double or Twin Room,3,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 14, 2024",Superior Double or Twin Room,1,Group,7.4,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,May 2024,"May 13, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2024,"May 11, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,May 2024,"May 9, 2024",Double or Twin Room,4,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 9, 2024",Small Double Room,2,Group,7.4,0,0,0,0,0,0,0,0,0,0
"Clean, Very good breakfast, excellent location.",,,9.0,May 2024,"May 7, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"May 1, 2024",Small Double Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2024,"April 28, 2024",Double or Twin Room,4,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 25, 2024",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Bad,,,1.0,April 2024,"April 24, 2024",Double or Twin Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Disappointing,,,4.0,April 2024,"April 21, 2024",Superior Double or Twin Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 19, 2024",Superior Double or Twin Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2024,"April 17, 2024",Double or Twin Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,February 2024,"April 15, 2024",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2024,"April 13, 2024",Double or Twin Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2024,"April 7, 2024",Double or Twin Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,March 2024,"March 31, 2024",Small Double Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"March 24, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"March 24, 2024",Single Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"March 16, 2024",Superior Double or Twin Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,February 2024,"March 11, 2024",Double or Twin Room,3,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"March 10, 2024",Small Double Room,4,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"March 7, 2024",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"March 7, 2024",Small Double Room,2,Group,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2024,"March 7, 2024",Double or Twin Room,2,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"March 6, 2024",Double or Twin Room,1,Group,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2024,"March 1, 2024",Small Double Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"February 27, 2024",Single Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2024,"February 27, 2024",Double or Twin Room,5,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2024,"February 26, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"February 19, 2024",Double or Twin Room,2,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"February 18, 2024",Single Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2024,"February 18, 2024",Single Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2024,"February 17, 2024",Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2024,"February 17, 2024",Single Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2024,"February 16, 2024",Small Double Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"February 11, 2024",Small Double Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"February 11, 2024",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"February 11, 2024",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"February 10, 2024",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"February 10, 2024",Small Double Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"February 6, 2024",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"February 4, 2024",Small Double Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"February 4, 2024",Superior Double or Twin Room,4,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"February 2, 2024",Small Double Room,3,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2024,"January 31, 2024",Double or Twin Room,7,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 30, 2024",Double or Twin Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 29, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2024,"January 29, 2024",Small Double Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2024,"January 28, 2024",Small Double Room,7,Group,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 25, 2024",Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 23, 2024",Superior Double or Twin Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2024,"January 22, 2024",Small Double Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2023,"January 19, 2024",Small Double Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 16, 2024",Single Room,2,Group,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 11, 2024",Small Double Room,4,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2024,"January 8, 2024",Double or Twin Room,5,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"January 6, 2024",Double or Twin Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"January 3, 2024",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Disappointing,,,4.0,December 2023,"January 3, 2024",Double or Twin Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Disappointing,,,4.0,December 2023,"January 2, 2024",Double or Twin Room,2,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2023,"January 1, 2024",Single Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2023,"December 31, 2023",Superior Double or Twin Room,3,Family,7.4,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,December 2023,"December 30, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 26, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Very Poor,,,2.0,December 2023,"December 26, 2023",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2023,"December 25, 2023",Small Double Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,December 2023,"December 25, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 24, 2023",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"December 24, 2023",Double or Twin Room,5,Family,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 24, 2023",Single Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 22, 2023",Superior Double or Twin Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2023,"December 17, 2023",Small Double Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2023,"December 16, 2023",Small Double Room,5,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,December 2023,"December 16, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 16, 2023",Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2023,"December 14, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 12, 2023",Superior Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"December 11, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2023,"December 9, 2023",Double or Twin Room,2,Group,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 6, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 5, 2023",Small Double Room,1,Group,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2023,"December 4, 2023",Single Room,5,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Disappointing,,,4.0,November 2023,"November 30, 2023",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"November 29, 2023",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2023,"November 27, 2023",Double or Twin Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"November 25, 2023",Single Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2023,"November 23, 2023",Double or Twin Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"November 23, 2023",Double or Twin Room,5,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"November 22, 2023",Small Double Room,4,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2023,"November 22, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"November 21, 2023",Small Double Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Disappointing,,,4.0,November 2023,"November 18, 2023",Double or Twin Room,2,Family,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2023,"November 17, 2023",Double or Twin Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2023,"November 16, 2023",Double or Twin Room,7,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"November 14, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"November 13, 2023",Double or Twin Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"November 11, 2023",Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"November 11, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2023,"November 10, 2023",Single Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2023,"November 9, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
"Excellent location, friendly and helpful staff.",,,9.0,November 2023,"November 8, 2023",Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,September 2023,"November 7, 2023",Double or Twin Room,3,Family,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2023,"November 7, 2023",Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"November 7, 2023",Small Double Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"November 4, 2023",Superior Double or Twin Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2023,"October 31, 2023",Small Double Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2023,"October 30, 2023",Single Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2023,"October 27, 2023",Double or Twin Room,1,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2023,"October 26, 2023",Single Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2023,"October 23, 2023",Double or Twin Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,October 2023,"October 19, 2023",Small Double Room,3,Group,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2023,"October 19, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,September 2023,"October 17, 2023",Double or Twin Room,4,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2023,"October 16, 2023",Double or Twin Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2023,"October 14, 2023",Small Double Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2023,"October 10, 2023",Double or Twin Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2023,"October 8, 2023",Double or Twin Room,7,Family,7.4,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,October 2023,"October 6, 2023",Superior Double or Twin Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2023,"October 6, 2023",Small Double Room,2,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2023,"October 6, 2023",Double or Twin Room,1,Group,7.4,0,0,0,0,0,0,0,0,0,0
