Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Lobby space and cafe was great asset to the hotel,There was a strong smell of ‘ Weed ‘ on the floor we stayed on which I did report  to the duty manager who assured me they were patrolling the floor but this happened for the  duration of the 3 day trip . Surely it dosent take 3 days to investigate where it was coming from as the cleaners would have gone in to clean the room daily and reported it.  This is not what I expected or smell in a 5 star hotel which ruined the stay.  Following my complaint they took off the room service bill and apologised. Didn’t feel they done enough to solve the problem .,The property was a good size and clean and in a great location to shops for food and drinks.,8.0,June 2024,"June 9, 2024",Deluxe Room,2,Family,9.2,1,1,0,0,0,1,1,1,1,0
This was a really pleasant stay.,Rooftop bar didn’t feel quite as nice as the rest of the hotel.,The hotel was spotless. Bathroom good size. The staff were polite and helpful at all times. And the location is very good.,8.0,June 2024,"June 6, 2024",Deluxe Room,3,Group,9.2,1,0,0,0,1,0,0,0,1,0
Great hotel away from the heat and traffic. Classy and helpful staff. Very happy with our stay.,The restaurant was expensive for average range of food and drinks.,"The room size, pool, excellent gym, and general high class attention to detail.",9.0,May 2024,"June 6, 2024",Deluxe Room,3,Couple,9.2,1,0,1,0,0,0,0,1,0,0
"Great lounge, some staff needs training","The pool closing at 9 PM including the whole pool area is pretty ridiculous. Especially the guy running around in the mask and yelling at me for still being in the pool was the surreal experience. Never experienced such a rude staff at the five star hotel. 

Breakfast is also rather poor.",Nice rooms with a good view and a great club lounge. Especially Nene went above and beyond and delivered an exceptional service.,9.0,May 2024,"May 29, 2024",Carlton Club Room,2,Couple,9.2,1,0,1,0,1,1,0,1,1,0
Comfortable and pleasant,"Heated toilet seats, doesn’t seem to be very hygienic or necessary in a warm country like Thailand. Rooftop bar menu consists mainly of western snacks.","Large rooms with comfortable bed. Nice looking pool, unfortunately did not have time to make use of it. Breakfast was basic, but was more than enough.",8.0,May 2024,"May 27, 2024",Deluxe Room,1,Couple,9.2,1,0,0,0,0,0,1,0,0,0
Wonderful,,"Great hotel, comfy beds and lovely pool. Highlight was Phun, the porter, who was such a friendly face to greet us every time we arrived back at the hotel",9.0,May 2024,"May 15, 2024",Deluxe Room,2,Couple,9.2,1,0,0,0,1,0,0,0,0,0
Exceptional,Outside building is noisy …. Too many staff on the ground floor less privacy.,Bed is comfy . Starr are friendly,10.0,April 2024,"May 15, 2024",Deluxe Room,1,Couple,9.2,1,0,0,1,1,1,0,0,0,0
Very Good,Breakfast could be improved,,8.0,April 2024,"May 11, 2024",Deluxe Room,4,Couple,9.2,0,0,0,0,0,0,0,1,0,0
Clean and modern,I think breakfast could have been included for the price,"Super clean and modern, really nice hotel with a good location. Very comfortable and they let us do an early check in.",10.0,April 2024,"May 1, 2024",Deluxe Room,1,Couple,9.2,1,0,0,0,0,0,0,1,1,0
"Professional and friendly staff running a high quality hotel, ensuring a pleasant stay for guests.",It is very hard to fault this hotel. With each visit they seem to get better. I really do not have anything I disliked.,"The Carton Hotel has very well trained staff with many retained for a long time, so that you get to be greeted like an old friend. The entire hotel is managed to a high standard. Rooms are comfortable, well appointed and clean. The breakfast is ample and various to meet most tastes. The swimming pool and gym are well equipped and in great condition. I have come back to the Carlton a few times since my first visit because I do not like being disappointed. They always meet my expectations of a comfortable and enjoyable stay in Bangkok.",9.0,April 2024,"April 28, 2024",Carlton Club Room,3,Solo traveler,9.2,1,0,1,0,1,0,1,0,0,0
My favourite hotel in Bangkok!,,"Alles….top wie immer!
Staff very friendly!
Room clean and modern!
Breakfast very good!",10.0,April 2024,"April 22, 2024",Deluxe Room,2,Solo traveler,9.2,1,0,0,0,1,0,1,0,0,0
My favorite hotel in Bangkok!,,"Amazing friendly staff!
Modern and clean!
Nice breakfast!",10.0,April 2024,"April 21, 2024",Deluxe Room,1,Solo traveler,9.2,1,0,0,0,1,0,1,0,0,0
Exceptional,Nothing,Just perfect! The city view is just astounding! Like in the movie. My best reservation for 2 years.,10.0,April 2024,"April 20, 2024",Carlton Club Room,2,Solo traveler,9.2,0,0,0,0,0,0,0,0,1,0
good overstay as always :-),"The Carlton Club Loungs has no really addintional value. Some drinks, some nuts thats it. If i compare it with other 5 star hotel in Bangkok so the offers there are poor.
The road in front of hotel is totally overcrowded with cars and traffic jam. Needs a lot of time coming to hotel and going out of hotel!",Super good breakfast and very very nice staffs!,9.0,March 2024,"April 19, 2024",Carlton Club Room,2,Solo traveler,9.2,0,0,0,1,1,0,1,1,0,0
Wonderful,None,Location,9.0,April 2024,"April 19, 2024",Deluxe Room,10,Solo traveler,9.2,0,0,0,0,0,0,0,0,1,0
Beautiful Designer Hotel right in Sukhumvit,"There's no power points in the bathroom or powder room for hair dryers. My kids were dissapointed that the kids zone was closed. Our room wasn't refreshed during our stay, beds were left unmade and we had to call for replacement towels.",Location and comfort levels were superb. Easy to communicate with staff. Pool was fantastic and comfortable. Beautiful design and fittings. I would reccoment the Family Room set up for anyone travelling with children.,9.0,April 2024,"April 18, 2024",Family Room,2,Family,9.2,1,1,0,1,1,0,0,0,1,0
Exceptional,None,"The room is comfortable and roomy.
The overall performance is as a 5 star hotel.  
 The hotel is right at the station so we do not worry about the traffic jam.",10.0,April 2024,"April 15, 2024",Deluxe Room,4,Group,9.2,1,0,0,0,0,0,0,0,0,0
Great location,B4000 deposit was by far the most expensive of our whole trip. If you pay on credit card it was not returned for almost 14 days.,"Great hotel in a great location for exploring the local Soi’s. 
Comfortable beds and friendly staff.",8.0,March 2024,"April 12, 2024",Family Room,2,Family,9.2,1,0,0,0,1,0,0,0,1,0
Pleasant stay,None,"Big room, good location and nice staff",9.0,April 2024,"April 9, 2024",Deluxe Room,3,Couple,9.2,1,0,0,0,1,0,0,0,1,0
Good and comfortable stay in Bangkok,"Not the best advice for a 5-star hotel staff
Not the cosiest pool","Modern and clean room
Good air conditioning 
Modern building and nice rooftop
Available service for help",8.0,April 2024,"April 8, 2024",Deluxe Room,3,Couple,9.2,1,0,1,0,1,1,0,0,0,0
Would stay here again,,Club room perks were great to have!,9.0,March 2024,"April 1, 2024",Carlton Club Room,4,Family,9.2,1,0,0,0,0,0,0,0,0,0
"Loved it, will likely stay here again but perhaps would need to take public transport","Location - along a super busy road there was one day I waited almost an hour for my Grab to arrive, another Grab driver asked us to meet him someplace else to avoid the traffic!!","Stayed in deluxe room, space was nice and comfy for 2 pax, amenities were great, bed was comfy. Even though my room faced the train tracks it was hardly a bother. Loved the gym and pool too!",9.0,March 2024,"April 1, 2024",Deluxe Room,4,Family,9.2,1,0,1,0,0,0,0,0,0,1
Exceptional views from luxurious room,Nothing,Amazing views from our room. Helpful staff. Great rooftop bar,10.0,March 2024,"March 30, 2024",Deluxe Room,1,Couple,9.2,1,0,1,0,1,0,0,0,1,0
"Over all it was a very short stay, but enjoyable.",,"Location. New property, staff members are nice helpful ,",9.0,March 2024,"March 29, 2024",Deluxe Room,1,Family,9.2,0,0,0,0,1,0,0,0,1,0
Very Good,,Good Hotel in a good location.,8.0,March 2024,"March 26, 2024",Family Room,1,Family,9.2,0,0,0,0,0,0,0,0,1,0
Clean and nice.,We stay only two nights. Nothing bad to say.,NEW AND CLEAN rooms. Nice big pool with all you need. Good location near by stations and biggest shopping centres.,8.0,December 2023,"March 17, 2024",Deluxe Room,2,Family,9.2,1,0,0,0,0,0,0,0,1,0
Lovely hotel in the heart of down town,Roof top bar cocktails were very watery. We left them. Either the barman doesn’t know how to make them or he used melting ice in the shaker,Lovely room and friendly staff,9.0,March 2024,"March 13, 2024",Deluxe Room,4,Couple,9.2,1,0,0,0,1,0,0,0,0,0
We arrived early and were grateful that we were allowed to use the pool and facilities until our room was ready. We also,,The property had easy access to metro! And nearby restaurants we found were great.  The pool was a great place to cool off after the heat of the day!,9.0,February 2024,"March 1, 2024",Deluxe Room,4,Couple,9.2,0,0,0,0,0,0,1,0,0,0
It was a pleasant stay. Will definitely be back again.,Nothing,The hotel staffs were very helpful and welcoming.,10.0,February 2024,"February 27, 2024",Family Room,5,Family,9.2,0,0,0,0,1,0,0,0,0,0
Great spot to explore Bangkok,"Hot drink selection, especially coffee could be better for breakfast","Great location, very nice & large pool, great rooftop terrace, staff was very friendly",10.0,February 2024,"February 24, 2024",Deluxe Room,1,Couple,9.2,0,0,0,0,1,0,0,1,1,0
Superb hotel located with easy access to transport and other fun activities,,Very friendly and helpful staff. The executive rooms are very roomy with nice walk in showers. Great housekeeping.,9.0,February 2024,"February 19, 2024",Executive Suite,5,Couple,9.2,1,0,0,0,1,0,0,0,0,0
Excellent,Lack of bars close by,"Views from roof bar
Swimming pool",9.0,January 2024,"February 14, 2024",Deluxe Room,3,Couple,9.2,0,0,1,0,0,0,0,0,1,0
It was great. I am staying there again later in my trip,The kids in the pool. I didn’t pay my money to get splashed and hear children screaming.,The location was perfect,8.0,February 2024,"February 12, 2024",Deluxe Room,2,Solo traveler,9.2,0,0,0,0,0,0,0,0,1,0
Very nice city hotel,,"The breakfast was very good and varied, with lots of choices.  There was a nice coffee bar with excellant pastries in the lobby. We were also able to use the Carlton lounge on the top floor which was wonderful and the staff were very attentive. Overall it was a wonderful stay.",9.0,February 2024,"February 11, 2024",Carlton Club Room,3,Couple,9.2,0,0,1,0,1,0,1,0,0,0
Ok,Overpriced and weird that they keep the deposit for weeks after check out …. Should give the customer his/her money,"Great location for shopping malls, restaurants and cultural sightseeing",8.0,February 2024,"February 10, 2024",Carlton Club Room,1,Couple,9.2,0,0,0,0,0,0,1,0,1,0
"First class hotel in center of Bangkok, good value for money","The coffee at the lobby cafe/bar is excellent, but the preparation takes too long.",Perfect stay. Beautifully designed and comfortable room. Extremely clean and fresh throughout hotel. Highly professional staff. Wonderful swimming pool. Super location.,10.0,January 2024,"February 9, 2024",Deluxe Room,3,Couple,9.2,1,0,1,1,1,0,0,0,1,0
"Great hotel, great location, super friendly and helpful staff, but on the pricey side.","The hotel arranged a hotel transfer to and from the airport, which was very convenient, but I'd recommend downloading the app ""Grab"" and arranging a taxi to get around at a fraction of the price. 
The rooftop bar was decent but the music selection could have been slightly more ""chilled"" for my liking.","We had the buffet breakfast once, it's fairly pricey so go a la carte if you're not too hungry, also the options for gluten free aren't all that good. 
The pool area and splash bar was lovely, and we visited the rooftop bar a couple of times, a bit pricey considering what's on offer just down the road in Bangkok.",8.0,January 2024,"February 6, 2024",Executive Suite,2,Couple,9.2,0,0,1,0,0,0,1,0,0,1
"Hopefully I’ll go back , if the price is right",I can’t think of anything,"Everything, nothing to dislike about it, ticked all my boxes .",8.0,February 2024,"February 2, 2024",Deluxe Room,2,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
A comfortable and enjoyable stay with attentive staff and good breakfasts catering for all visitors,"The hotel was on a very busy road. With the constant traffic, it took a long time to get from the airport.","The location was perfect, close to the Sky Train station. We had a wonderful view from our room on a high floor.  All the staff were very friendly and helpful. They made our stay even more enjoyable.",9.0,November 2023,"January 30, 2024",Executive Room,5,Family,9.2,1,0,0,0,1,0,0,0,1,0
Very good.,Bottled Water should be free at this price point.,,9.0,January 2024,"January 30, 2024",Deluxe Room,3,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Nice and new hotel,"The price was high. Swimming pool is not big and not deep enough. We had executive appartment.and stayed quite few days, but we missed the wasmchine in the room as well as the freezer. The closet is not big enough to put clothes for three person.",The location is great. Personal is really friendly. The apartment which we stayed is comfortable. Lobby is big. There is a very good (relatively expensive) Chinese restaurant at 2nd floor. Massage salon (Let's relax) is on the 10th floor.,8.0,December 2023,"January 27, 2024",Executive Suite,4,Family,9.2,0,1,1,1,1,0,1,0,1,0
A weekend in Bangkok,The roof bar personnel were not the most inviting.,Great hotel with A nice location.,9.0,December 2023,"January 23, 2024",Carlton Club Room,3,Couple,9.2,0,0,0,0,0,0,0,0,1,0
Beautiful hotel. Room was very comfortable with extra little plus’s with technology,Nothing,"Staff was very helpful. Beautiful hotel
In a good location",10.0,January 2024,"January 21, 2024",Deluxe Room,1,Couple,9.2,0,0,0,0,1,0,0,0,1,0
Modern hotel with great views and friendly staff. Would stay here again.,The pool area was good but unfortunately not enough beds. The check in process was quite long and you need a credit card for a deposit.,"The view was amazing, the staff were friendly and accommodating. The gym was good all machines were new.",10.0,January 2024,"January 16, 2024",Carlton Club Room,1,Couple,9.2,0,1,1,0,1,0,0,0,1,0
Very Good,Wifi drops out and requires repeated logins.,,8.0,January 2024,"January 10, 2024",Deluxe Room,7,Solo traveler,9.2,0,0,0,1,0,0,0,0,0,0
5 th time there … good,"In the Carlton Club lounge there were absolute no snacks or anything else. Coffee, cookies and cold beverages that’s it. For a club lounge a poor experience",Breakfast is very good. Good bed and Beth friendly staffs!!!!,8.0,January 2024,"January 8, 2024",Carlton Club Room,2,Couple,9.2,1,0,0,1,1,0,1,1,0,0
Almost perfect,"Swimming pool too busy and people leave towels on lounger before breakfast which is not good for other guests. Need better control of this.

Not offered metered taxi to airport by conceirge. Should not use fixed prices and offer meter fare plus tolls.","Amazing Staff and luxury environment 
Club room and club lounge benefits 
Good location",9.0,January 2024,"January 7, 2024",Carlton Club Room,5,Couple,9.2,1,0,1,1,1,0,0,1,1,0
Wonderful,,"Lovely large room, amazing view! Comfy beds and amazing bathroom. 
Good location to get around central Bangkok.",9.0,December 2023,"January 6, 2024",Deluxe Room,2,Couple,9.2,1,0,0,0,0,0,0,0,1,0
Decent hotel in the middle of Bangkok but nothing special.,Room lacked a bit of warmth but was comfortable. Wish we booked a room on a higher floor. Expected the rooftop bar to feel more vast but it felt crowded and enclosed so we didn't actually stay.  It was just fine but it didn't wow us - would have been better for business stay than for a vacation stay.,"Friendly staff, nice pool area, spacious rooms. The chinese restaurant inside the hotel is good for brunch. Convenient location if needing to stay in that area (next to malls, great food options, nice bars, public transportation options).",8.0,December 2023,"January 3, 2024",Deluxe Room,2,Couple,9.2,1,1,1,1,1,0,1,0,1,0
Exceptional,,"Wonderful
Staff",10.0,January 2024,"January 1, 2024",Carlton Club Room,2,Couple,9.2,0,0,0,0,1,0,0,0,0,0
Very Good,,missing coffee machine in the room,8.0,December 2023,"December 29, 2023",Deluxe Room,3,Couple,9.2,1,0,0,0,0,0,0,0,0,0
Good hotel,Service could be better,Great location and nice and spacious rooms. Metro and skytrain closeby as well as restaurants. Facilities were great.,8.0,December 2023,"December 27, 2023",Deluxe Room,4,Family,9.2,1,0,1,0,0,1,1,0,1,0
Exceptional,Nothing,"From other reviews, I understood this was going to be the right place to stay and didn't defraud me. In fact, it exceeded my expectations. Very new quality hotel, confortable beds and pillows, good linen, very confortable quite room. The hotel is in one the busiest areas of Bangkok and yet you can't hear the traffic noise neither any noise from other rooms, corridor, etc.. something that most older 5 star hotels right in Sukhumvit rd fails. Professional and well trained staff with good English skills, it was always easy to communicate and get things done. It was our wedding anniversary, and we were spoiled with a nice room decoration and a sweet treat inside the fridge (courtesy of the hotel and well delivered from housekeeping). Walking distance there are a number of very good restaurants, to name some : ""The Local"", ""Baan Khanitha"", ""El Toro"", etc.. We didn't try the breakfast as we usually skip it, so we can't comment on that, we did try the fancy rooftop bar, and we liked the ambiance and views. It's totally recommended.",10.0,December 2023,"December 24, 2023",Executive Room,5,Couple,9.2,1,0,1,0,1,0,1,0,1,0
Great hotel great staff,,Very nice and clean. Good facilities and location. Staff very helpful,9.0,December 2023,"December 22, 2023",Deluxe Room,4,Couple,9.2,1,0,1,0,1,0,0,0,1,0
Fantastic very well priced hotel. Clean modern. Just great,Leaving,"A fantastic hotel with nice rooms, comfortable beds and exceptional food.",10.0,November 2023,"December 18, 2023",Executive Room,1,Couple,9.2,1,0,0,0,0,0,1,0,0,0
Lovely big rooms and a breakfast for kings,"The hotel is very busy,",The breakfast buffet has the wow factor. The staff are very helpful,8.0,December 2023,"December 16, 2023",Deluxe Room,1,Couple,9.2,0,0,0,0,1,0,1,0,0,0
Wonderful,The breakfast its not up to our expectations.,"Every thing in the hotel frome the cleaning , staff, location.",9.0,December 2023,"December 15, 2023",Executive Room,8,Group,9.2,1,0,0,0,1,0,0,1,1,0
One of the best luxury hotels to stay in the Sukhumvit area in Bangkok!,Nothing really,"As you'd expect for a premier 5-star hotel, stunning! Gym was one of the best I've seen anywhere, Tuxedo Espresso Bar was great, rooms were big, comfortable and clean! Staff were friendly and able to help with any requests or questions. Location is good, with access to nearby food and entertainment.",10.0,December 2023,"December 13, 2023",Executive Room,2,Solo traveler,9.2,1,0,1,0,1,0,1,0,1,0
Wonderful,The hotel is near and yet far from BTS / MRT.,Nice and comfy hotel.,9.0,December 2023,"December 8, 2023",Deluxe Room,5,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Very Good,,Location,8.0,December 2023,"December 7, 2023",Carlton Club Room,2,Solo traveler,9.2,0,0,0,0,0,0,0,0,1,0
A very good international hotel. Good rooms and breakfast. It could be anywhere,"No particular negative items, unless you want to consider te totally international character of the hotel. It could be anywhere","Located about Sukhumvit, a bit far from Siam Square but well connected by metro. Despite the traffic, no noise in the spacious room. Very good and variated breakfast",8.0,November 2023,"December 5, 2023",Carlton Club Room,2,Family,9.2,1,0,1,0,0,0,1,0,0,0
"Super breakfast , clean comfortable rooms , lovely pool.","Changing room by pool seemed small for hotel of this size. 
Bar upstairs was smaller than expected and very noisy like a nightclub . 
Hotel had an odd vibe we couldn’t put our finger on .",Great pool . Amazing breakfast . Clean room . Comfy bed . Large tv in room. Lots of towels by pool for use and shower gels etc in changing area.,9.0,November 2023,"December 3, 2023",Deluxe Room,1,Couple,9.2,1,1,0,0,0,0,1,0,0,0
Exceptional,,Stunning view out of my suite. Close to the citylife.,10.0,November 2023,"December 1, 2023",Executive Suite,1,Family,9.2,0,0,0,0,0,0,0,0,1,0
Positive experience,No plug suitable for hairdryer near a large mirror,Excellent selection and choice,10.0,November 2023,"November 29, 2023",Executive Suite,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Excellent Hotel,,"Cleanliness, service, staff, restaurant food, closeness to transportation and malls.",9.0,November 2023,"November 27, 2023",Carlton Club Room,4,Couple,9.2,1,0,0,0,1,0,1,0,0,0
Exceptional,"Settings of the AC in the rooms are not professional enough, but its not an issue.","Everything was good, i mean everything. Dining, breakfast, pool, rooftop, people working at the hotel were excellent.",10.0,November 2023,"November 27, 2023",Family Room,4,Group,9.2,0,1,0,0,0,0,1,0,0,0
Still enjoy the my trip thanks to Carlton!,"TV had some problem at night, not sure it’s because of bad connection or what. But you won’t expect a bad connection TV from 5 stars hotel.","All staffs are very professional and nice. Location is not far from BKK airport and actually at the centre of city, got a lot to experience just near the hotel.",10.0,October 2023,"November 12, 2023",Deluxe Room,4,Couple,9.2,0,0,0,0,1,0,0,0,1,0
Delightful,,Brilliant location and staff were friendly ..,9.0,October 2023,"November 12, 2023",Deluxe Room,5,Group,9.2,0,0,0,0,1,0,0,0,1,0
"Beautiful hotels, entertainment and shopping areas are all nearby.","To mention about the hotel toilet, the toilet commode is controlled by a modern electronic system, there is no separate push shower water system, which is not suitable for the Muslim community I felt. That's why maybe I won't stay at this hotel for the second time.",It was My first stay at this hotel. Stayed three nights very happily and enjoyed hotel swimming pool and ZYM. All the hotel staff are very friendly and helpful. Morning breakfast is good enough.,8.0,October 2023,"November 11, 2023",Deluxe Room,3,Solo traveler,9.2,0,1,1,0,1,0,1,0,0,0
Now having several stays at the Carlton Hotel I feel it is my Bangkok home away from home.,Really I cannot think of anything I did not like.,"Location is near bars, shopping and restaurants and also mass transit services. Staff are very attentive and there is a lot of staff so you rarely are left waiting. You feel special at the Carlton. Food is excellent. Gym and pool are really good too.",9.0,November 2023,"November 10, 2023",Carlton Club Room,4,Solo traveler,9.2,0,0,1,0,1,0,1,0,1,0
Perfect Stay for Your Business Holiday,"There is no smoking place for cannabis tourists.  
The Fine of 5000THB for smoking in the room should be  presented as an upgrade and not a punishment.","Top Notch Service and Staff
Perfect Amenities
Rooftop Bar is worthwhile
Privacy Oriented and Guest Friendly",9.0,November 2023,"November 8, 2023",Executive Room,4,Solo traveler,9.2,0,1,1,0,1,0,0,0,0,0
Very clean rooms and specious,Nothing,Room Cleanness and specious,9.0,October 2023,"November 7, 2023",Family Room,1,Family,9.2,1,0,0,0,0,0,0,0,0,0
A standard room with city view for two nights at the Carlton,"The air condition didn’t work during check in but they quickly brought the engineer and fixed it. One of their atm card machines didn’t work during check out, but that got fixed.","It was a successful experience from check-in to check out. Loved the check in lady at the counter from Korea. She’s super funny and friendly. Stayed for two nights at the Carlton with wife and baby daughter. They hotel gave us a sleeping bassinet/bed for the baby for free. Their pool even though we did not use it, looked nice. Ordered a drink from the pool bar and enjoyed overlooking the city buildings by the pool right after check in. Their gym has everything you need. It’s a good size gym. Location wise everything is walking distance. Great location. Astonishing view at the roof top. That’s for the rooftop lounge for being friendly and assisting us with the baby. We spent our first night on the Carlton roof top. Unfortunately our booking didn’t include breakfast. We paid 10,000 baht for two nights.",8.0,October 2023,"October 31, 2023",Deluxe Room,2,Family,9.2,1,1,1,0,1,0,1,0,1,0
Smart choice in Asoke area,,"Good location. Walking distance to BTS and Terminal 21. Restaurants, convenient stores and massage shops are nearby",8.0,October 2023,"October 28, 2023",Carlton Club Room,4,Group,9.2,0,0,0,0,0,0,1,0,1,0
Very Good,There’s room for improvement for the quality of my dinner at the Plate.,Staff at Plate were all very good.,8.0,October 2023,"October 18, 2023",Deluxe Room,2,Family,9.2,0,1,0,0,1,0,0,1,0,0
Excellent stay,,The Hotel was in a great location.   Clean room and pleasant staff,8.0,September 2023,"October 17, 2023",Deluxe Room,4,Couple,9.2,1,0,0,0,1,0,0,0,1,0
Exceptional,,"Very kind employees, clean room, nice swimming pool, convenient fitness studio.

The restaurants and rood bar in the hotel are also recommended. The food are delicious and the staff are all very kind.",10.0,October 2023,"October 15, 2023",Deluxe Room,5,Couple,9.2,1,0,1,0,1,0,1,0,1,0
Good hotel,Staff weren't very inviting! Plus they didn't like the fact that I use booking.com for reservation.,Clean and perfect for a hotel.,8.0,October 2023,"October 11, 2023",Deluxe Room,1,Family,9.2,1,0,0,0,0,1,0,0,0,0
Wonderful,A bit pricey,Exec lounge and breakfast,9.0,October 2023,"October 9, 2023",Carlton Club Room,1,Solo traveler,9.2,0,0,1,0,0,0,1,0,0,0
"100% recommendation, well furnished and comfortable rooms",,"100% recommendation. The hotel was very beautifully furnished and very comfortable! 
The 5 stars are well deserved :)
The in-room dining food was really delicious!",9.0,September 2023,"September 24, 2023",Deluxe Room,4,Couple,9.2,1,0,0,0,0,0,1,0,0,0
"Great place to stay, good service","Found some hair in the shower, but was clean overall",Location was great,9.0,September 2023,"September 22, 2023",Deluxe Room,3,Couple,9.2,0,1,0,0,0,0,0,0,1,0
New and luxury hotel in Bangkok,Nothing,"New and luxury hotel in Bangkok
Professional staffs",10.0,September 2023,"September 8, 2023",Executive Suite,1,Solo traveler,9.2,0,0,0,0,1,0,0,0,0,0
Exceptional,,"Outstanding. Service, facilities, location. Everything, though I'd expect nothing less from a hotel of this calibre.",10.0,August 2023,"August 28, 2023",Deluxe Room,3,Family,9.2,0,0,1,0,1,0,0,0,1,0
Good choice of Bangkok Hotel with high CP value,You have to walk around 5-8 mins to the nearby metro station.,"We stayed in the club room of high floor with good city view.  With the club lounge access right, we enjoyed free coffee or tea even cocktails and some snacks in different time slot.  Staff are well trained with good English speaking.  Breakfast is fantastic.  Swimming pool is good as well, even there is bar near the pool and you can buy a drink.",9.0,August 2023,"August 28, 2023",Carlton Club Room,4,Couple,9.2,1,0,1,0,1,0,1,0,1,0
PERFECT,Nothing,Amazing,10.0,August 2023,"August 28, 2023",Deluxe Room,1,Group,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,"I was first told the restaurant was fully booked for lunch, then after ordering the meal set in the cafe in the lobby, I was told it would be possible to get a seat in the restaurant. It was completely empty. Not sure if they did not want to open it at all, or if there was anything wrong with me (short pants + short armed button shirt, so maybe my touristy appearance - but all hotel guests were casual those days). 
Since BKK is a food paradise with tons of options, I will probably select a different place next time.",Rooms were not as small as in some other modern hotels. Room cleaning met my high expectations. Shower was nice. Will probably book again.,9.0,July 2023,"August 24, 2023",Executive Room,4,Solo traveler,9.2,1,0,0,1,0,0,0,1,0,0
Perfect for a stay in central Bangkok,Nothing!,"The Hotel is perfect for a stay in  Bangkok. We are regular visitors to Bangkok and have stayed in several hotels in this city and this is the best one! It’s conveniently situated for walks to restaurants and the shopping malls nearby. Also close the BTS. 

We enjoyed the roof top bar and as it’s covered no need to worry if it’s raining. 

Our bedroom spacious and well furnished. No nonsense light switches which can be a real problem in many hotels to work out! 

We will definitely book this hotel again.",10.0,August 2023,"August 13, 2023",Deluxe Room,3,Couple,9.2,1,0,1,0,0,0,1,0,1,0
First time and won’t,Club floor doesn’t serve breakfast and opens a bit late.,"Location great, staff were all excellent especially the club floor, very comfortable room and the breakfast buffet was superb. We would definitely stay again.",9.0,July 2023,"August 13, 2023",Carlton Club Room,6,Group,9.2,1,0,0,0,1,0,1,1,1,0
Excellent,,Breakfast choices and great location,10.0,July 2023,"August 10, 2023",Deluxe Room,3,Family,9.2,0,0,0,0,0,0,1,0,1,0
Wonderful,,"Great selection, however the flavours could have been better",9.0,August 2023,"August 5, 2023",Carlton Club Room,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,"We had paid up for the entire stay much before the arrival. They forced us to deposit an additional 20k Bhat as security for two rooms as prepaid money for the services we may use. That was unnecessary, and it was not friendly on their part to do that. However, they agreed on our terms after a brief convincing.","Very well made with excellent state-of-the-art stuff. In terms of room comfort and bathroom layout. Hi-tech things to explore, including the Japanese WC seat comfort and many other things, were lovely. Neat and clean and very well situated.",9.0,July 2023,"July 29, 2023",Deluxe Room,3,Family,9.2,1,1,0,0,0,1,0,0,0,0
Wonderful,Nothing.,"Very clean. Friendly staff. Spacious room.
Kids playroom.",9.0,July 2023,"July 24, 2023",Family Room,2,Family,9.2,1,0,1,0,1,0,0,0,0,0
Very Good,I booked 3 rooms one of them for elderly. Why? No reason,"Looks brand new
Stylish",8.0,July 2023,"July 21, 2023",Deluxe Room,1,Family,9.2,0,1,0,0,0,0,0,0,0,0
Greta stay at a spanking new hotel,"Nothing really. It was about 500m to the BTS and metro, so may be a hike for people who are less mobile, but I did not have much issues walking daily to public transport. It was also very easily to get taxis or grab car/bikes in the area.","The hotel was very nice- new and clean.
Room was perfect- quiet with very little street noise or noise from guests outside, cool, quiet, and can be kept dark with blackout curtains.
The gym and pool were excellent.
Staff were approachable and helpful.",10.0,June 2023,"July 19, 2023",Deluxe Room,4,Solo traveler,9.2,1,0,1,0,1,0,0,0,0,1
Exceptional service,Club is not open for breakfast,Rooms we very nice.  Bed was very comfortable. Staff if the club lounge were super friendly and provided a great service.,8.0,July 2023,"July 18, 2023",Carlton Club Room,5,Solo traveler,9.2,1,0,1,0,1,0,0,1,0,0
Very Good,The food menu is very limited and mostly Asian,,8.0,July 2023,"July 6, 2023",Executive Room,3,Family,9.2,0,0,0,0,0,0,0,1,0,0
Very Good,Nil,"Very friendly staff. Alex at front desk was great, he even greets me whenever he sees me returning from somewhere, asking how my day was and where did I visit. Conceige service was great too. Very attentive. 

Overall a nice place to stay when in Bangkok.",8.0,June 2023,"June 30, 2023",Executive Room,4,Family,9.2,0,0,0,0,1,0,0,0,0,0
very satisfactory,nothing,,9.0,June 2023,"June 20, 2023",Carlton Club Room,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Fantastic understated hotel.,Nothing.,Excellent location. Lovely staff. Comfortable rooms. Great facilities. Amazing views.,9.0,June 2023,"June 19, 2023",Deluxe Room,2,Family,9.2,1,0,1,0,1,0,0,0,1,0
