Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Wonderful,,,9.0,January 2024,"February 16, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2024,"February 16, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2024,"February 15, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"February 12, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2024,"February 11, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2024,"February 10, 2024",Queen Room with Two Queen Beds - Non-Smoking,2,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2023,"February 9, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2024,"February 8, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2024,"February 7, 2024",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"February 5, 2024",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"February 3, 2024",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2023,"January 31, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2023,"January 30, 2024",Deluxe Family Room - Mobility Access/Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2023,"January 30, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2024,"January 29, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"January 28, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2024,"January 24, 2024",Deluxe Family Room - Mobility Access/Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2024,"January 21, 2024",Deluxe Family Room - Mobility Access/Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2023,"January 18, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 16, 2024",Queen Room with Two Queen Beds - Non-Smoking,3,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"January 16, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2023,"January 14, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 13, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2024,"January 10, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2024,"January 10, 2024",Queen Room with Two Queen Beds - Non-Smoking,2,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2023,"January 3, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"January 1, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 31, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2023,"December 30, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 29, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 28, 2023",King Room - Non-Smoking,2,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Overall very satisfied,,,8.0,December 2023,"December 17, 2023",King Room - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2023,"December 16, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2023,"December 12, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2023,"December 5, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2023,"December 2, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2023,"November 29, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2023,"November 25, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2023,"November 20, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2023,"November 11, 2023",Queen Room with Two Queen Beds - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2023,"November 9, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2023,"November 5, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2023,"November 1, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2023,"October 30, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2023,"October 24, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2023,"October 14, 2023",King Room - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2023,"October 9, 2023",King Room - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2023,"October 7, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2023,"October 7, 2023",Deluxe Family Room - Mobility Access/Non-Smoking,2,Group,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2023,"October 2, 2023",King Room - Non-Smoking,2,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2023,"October 2, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2023,"September 28, 2023",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2023,"September 27, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2023,"September 24, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,August 2023,"September 19, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2023,"September 17, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2023,"September 12, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2023,"September 8, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2023,"September 7, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2023,"September 4, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,August 2023,"September 3, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2023,"September 2, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2023,"August 30, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,August 2023,"August 30, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2023,"August 30, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2023,"August 25, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,June 2023,"August 10, 2023",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2023,"July 6, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"June 26, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2023,"June 22, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Great little airport hotel. Shuttle is reliable (although could maybe be more regular).,,,9.0,June 2023,"June 15, 2023",King Room - Non-Smoking,2,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,May 2023,"June 15, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2023,"June 13, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2023,"May 30, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,May 2023,"May 28, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2023,"May 16, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2023,"May 10, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"May 10, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2023,"May 3, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"April 30, 2023",Queen Room with Two Queen Beds - Non-Smoking,2,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"April 29, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"April 28, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2023,"April 24, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"April 21, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2023,"April 20, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"April 19, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"April 19, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2023,"April 18, 2023",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"April 16, 2023",King Room - Non-Smoking,2,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2023,"April 16, 2023",Queen Room with Two Queen Beds - Non-Smoking,2,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"April 13, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2023,"April 11, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"April 11, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"April 7, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"April 4, 2023",King Room - Non-Smoking,2,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2023,"April 3, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2023,"March 29, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2023,"March 29, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2023,"March 26, 2023",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2023,"March 26, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"March 24, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2022,"March 21, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2023,"March 14, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2023,"March 13, 2023",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2023,"March 12, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2023,"March 11, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"March 9, 2023",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2023,"March 8, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2023,"March 8, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"March 6, 2023",Deluxe Family Room - Mobility Access/Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"March 4, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"March 2, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"March 1, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2023,"March 1, 2023",Deluxe Family Room - Mobility Access/Non-Smoking,2,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"February 25, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"February 23, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"February 23, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2023,"February 21, 2023",Deluxe Family Room - Mobility Access/Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"February 18, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"February 17, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"February 13, 2023",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"February 13, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2023,"February 10, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"February 7, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"February 5, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 31, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2023,"January 29, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 28, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2023,"January 28, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2023,"January 26, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 26, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 26, 2023",King Room - Non-Smoking,2,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2023,"January 26, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 25, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2023,"January 24, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2023,"January 23, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 21, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2023,"January 21, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 20, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 19, 2023",Queen Room with Two Queen Beds - Non-Smoking,2,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2023,"January 19, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2023,"January 18, 2023",Queen Room with Two Queen Beds - Non-Smoking,2,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 18, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"January 16, 2023",Deluxe Family Room - Mobility Access/Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2022,"January 14, 2023",Deluxe Family Room - Mobility Access/Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"January 13, 2023",Deluxe Family Room - Mobility Access/Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"January 12, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 11, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 11, 2023",King Room - Non-Smoking,2,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2023,"January 11, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 10, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 9, 2023",Deluxe Family Room - Mobility Access/Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2023,"January 8, 2023",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 8, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 7, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"January 3, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"January 2, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"December 30, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2022,"December 28, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"December 27, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2022,"December 26, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2022,"December 23, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"December 23, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2022,"December 20, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2022,"December 20, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2022,"December 17, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2022,"December 17, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2022,"December 15, 2022",Deluxe Family Room - Mobility Access/Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2022,"December 15, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2022,"December 11, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"December 6, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2022,"December 5, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2022,"December 5, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"December 3, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2022,"December 1, 2022",Queen Room with Two Queen Beds - Non-Smoking,2,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2022,"November 27, 2022",Deluxe Family Room - Mobility Access/Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2022,"November 27, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2022,"November 22, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2022,"November 15, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2022,"November 12, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2022,"November 5, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2022,"November 4, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2022,"October 30, 2022",King Room - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2022,"October 26, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2022,"October 24, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2022,"October 19, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2022,"October 18, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
