Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Great hotel near NAIA terminal 3!,,"Awesome location, A++ cleanliness, beautiful facility, A++security, and a really great team!",10.0,October 2022,"October 23, 2022",Superior Queen Room,2,Couple,8.2,1,0,1,0,0,0,0,0,1,0
,,,10.0,October 2022,"October 22, 2022",Superior Twin Room,1,Family,8.2,0,0,0,0,0,0,0,0,0,0
COMFTABLE,NOTHING,ROOM WAS VERY NICE AND THE STAFF WAS VERY POLITE AND HELPFUL AND WILL BOOK AGAIN,10.0,September 2022,"October 20, 2022",Deluxe Queen Room,1,Couple,8.2,1,0,0,0,1,0,0,0,0,0
It was comfortable and felt safe the whole time during my stay.,none,"The professionalism of the front reception, friendly attitude, efficient and kind attitude.",10.0,October 2022,"October 19, 2022",Superior Queen Room,1,Solo traveler,8.2,0,0,0,0,1,0,0,0,0,0
One of the best hotels especially for travellers,Ut almost took more than an hour to request for towels..we called up to 4 times,Clean and quiet stay,10.0,October 2022,"October 18, 2022",Deluxe Twin Room,1,Group,8.2,1,0,0,1,0,0,0,0,0,0
we had a lovely time 😊,none,"frienbly satff, clean and tidy, location accessible to each purpose",10.0,October 2022,"October 17, 2022",Deluxe Twin Room,1,Group,8.2,1,0,0,0,0,0,0,0,1,0
Disappointing,Poor aircondition.,Room and friendly staff,4.0,October 2022,"October 16, 2022",Deluxe Twin Room,2,Group,8.2,1,1,0,0,1,0,0,0,0,0
Excellent stay! I am looking forward to go back again!,None,"Comfy, very secure and friendly staff!",10.0,October 2022,"October 16, 2022",Superior Twin Room,2,Couple,8.2,0,0,0,0,1,0,0,0,0,0
Exceptional,,"A perfect location for both domestic and international travellers because of the accessibility to the airports, shops and other public vehicles.",10.0,October 2022,"October 14, 2022",Superior Queen Room,2,Solo traveler,8.2,0,0,0,0,0,0,0,0,1,0
lovely little hotel with a fantastic roof terrace and pool,,location is 5 mins walk from naia terminal 3,10.0,October 2022,"October 10, 2022",Deluxe Twin Room,1,Solo traveler,8.2,0,0,0,0,0,0,0,0,1,0
The room was Covid safe and very clean. Staff were wonderful and helpful.,Nothing,The hotel is just right across the airport which is very good for someone in transit.,10.0,October 2022,"October 6, 2022",Deluxe Queen Room,1,Couple,8.2,0,0,0,0,0,0,0,0,0,0
Exceptional,none,pool,10.0,October 2022,"October 6, 2022",Deluxe Twin Room,1,Family,8.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,breakfast,10.0,September 2022,"October 4, 2022",Deluxe Twin Room,1,Solo traveler,8.2,0,0,0,0,0,0,1,0,0,0
Very pleasant but leaking roof posed worry about building structure,The roof was leaking during heavy rain,Proximity to airport,10.0,September 2022,"October 4, 2022",Deluxe Twin Room,2,Group,8.2,0,0,0,0,0,0,0,0,1,0
will stay again,room is too small,close to the airport  and restaurant,10.0,September 2022,"October 1, 2022",Deluxe Twin Room,2,Couple,8.2,0,1,0,0,0,0,1,0,0,0
"Hotel is near to AIRPORT from NAIA TERMINAL1-4,foods are awesome,rooms are cozy,location is accessible to everything you",,"the room,location,breakfast.everything",10.0,September 2022,"September 28, 2022",Deluxe Queen Room,1,Couple,8.2,1,0,0,0,0,0,1,0,1,0
"Overall, an excellent choice, breakfast was great for a hotel. Will stay again when the need arises.","Rate to pay as a walk in was almost double of booking online. My credit card was not working abroad, had to get my husband in the US to pay online with Paypal while I stood at the counter.","Walking distance from airport, had an overnight layover and was able to sleep and shower with out worry of missing connecting flight.",10.0,September 2022,"September 28, 2022",Deluxe Queen Room,1,Solo traveler,8.2,1,0,0,0,0,0,0,0,0,0
Belmont Hotel is underrated. Staff are friendly and very much helpful.,I wish we could've stayed in a room with a view since we have kids with us.,It's near the airport and the breakfast is good.,10.0,July 2022,"September 28, 2022",Family Room,1,Solo traveler,8.2,0,1,0,0,0,0,1,0,0,1
Great location,Breakfast was bit busy.,"Friendly staff, location, clean room.",10.0,September 2022,"September 26, 2022",Superior Twin Room,1,Solo traveler,8.2,1,0,0,0,1,0,0,1,1,0
FANTASTIC !,,Everything was great and the Breakfast was fantastic.  The staff is very friendly and professional. It is near the foot bridge to terminal 3 and near the World Resort Casino .,10.0,September 2022,"September 25, 2022",Deluxe Twin Room,2,Couple,8.2,0,0,0,0,1,0,1,0,0,0
Exceptional,,Really good hotel for good price.,10.0,September 2022,"September 18, 2022",Deluxe Twin Room,1,Group,8.2,0,0,0,0,0,0,0,0,0,0
Exceptional,The shower drain a little bit slow.. needs to unclog but overall the rooms and bathrooms are clean  Kids and I are Happy,Near to the airport and friendly staff  And food nearby also near at the airport,10.0,August 2022,"September 14, 2022",Family Room,1,Family,8.2,0,1,0,0,1,0,1,0,0,0
"friendly staff, very good breakfast and near to the airport",the room and toilet are smaller than i was expecting,location is very convenient,10.0,August 2022,"August 31, 2022",Deluxe Queen Room,1,Family,8.2,0,1,0,0,0,0,0,0,1,0
Loved everything!! Best breakfast buffet EVERRR!!,N/A-we loved everything,The hotel staff was so kind to allow us to check in 2 hours early at 12pm. The breakfast buffet was so delicious that I am still full 2 days later LOL. The room also had a ionizer for fresh clean oxygen to breathe which was great. Very close to NAIA terminal only 200 peso for 2 people traveling from Belmont hotel to terminal 1 by taxi but always ask taxi 1st the price. We stayed in over 20 hotels in Philippines but this was our favorite!!!,10.0,August 2022,"August 28, 2022",Deluxe Twin Room,1,Couple,8.2,1,0,0,0,1,0,1,0,0,0
definitely coming back.,none,"Very close to the airport, friendly staff",10.0,July 2022,"August 18, 2022",Superior Queen Room,2,Couple,8.2,0,0,0,0,1,0,0,0,0,0
too short time to stay,too many employees around on daytime but no one answered the phones,convenient to the proximity to the airport,10.0,August 2022,"August 4, 2022",Superior Queen Room,1,Family,8.2,0,0,0,0,0,1,0,0,1,0
Clean. Comfortable. Perfect Location,the ensuite shower and toilet could be a bit more bigger.,"The staff are very hospitable. The lady at the reception named Pamela was very attentive and knows what the guests need. The rooms I’ve stayed in so far are all clean. Standard room and bath amenities with premium quality are present. Beddings, linens, and on request amenities are of excellent quality for an airport hotel. Basic tea and Coffee, Ironing Set and Hairdryer are present. The wake up call request has been followed and tailored service to guest was noted and highly appreciated. buffet breakfast menu changes everyday so that’s a plus as well. the location couldn’t be more perfect especially for on the go travelers who needs to stay in the airport vicinity.",10.0,July 2022,"July 25, 2022",Queen Room,1,Solo traveler,8.2,1,1,0,0,1,0,1,0,1,0
Perfect Location and Hospitable Staff.,Small Bathrooms but it’s not that of a big deal. it’s clean and compact.,perfect location for those who need to be close to the airport for their upcoming flights. connected to the Runway Manila hence the hassle free airport mobility.,10.0,July 2022,"July 25, 2022",Deluxe Queen Room,2,Solo traveler,8.2,0,1,0,0,0,0,0,0,1,0
A super start to my visit.,,"Convenient, affordable and outstanding accommodations, highly recommend the Belmont.",10.0,June 2022,"July 18, 2022",Superior Twin Room,1,Group,8.2,0,0,0,0,0,0,0,0,1,0
Exceptional,Nothing,"Everything about the hotel, staff, location , restaurant",10.0,July 2022,"July 16, 2022",Deluxe Twin Room,1,Solo traveler,8.2,0,0,0,0,1,0,1,0,1,0
Exceptional,,Always loved belmont whenever I need to have a quick stopover at the airport.,10.0,May 2022,"July 6, 2022",Deluxe Twin Room,1,Solo traveler,8.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,"Very convenient close to airports, friendly staff, very responsive and room is clean. Love the breakfast me and my son enjoyed our stay.",10.0,July 2022,"July 4, 2022",Deluxe Twin Room,3,Family,8.2,1,0,0,0,1,0,1,0,1,0
Exceptional,,I like the place because its near to the airport...and the staff its very nice,10.0,June 2022,"July 1, 2022",Queen Room,1,Solo traveler,8.2,0,0,0,0,1,0,0,0,0,0
Exceptional,,The bed was comfy. The location was great since it was near the airport and I liked the smell when I entered the facility. The staff were friendly.,10.0,June 2022,"June 25, 2022",Superior Twin Room,1,Solo traveler,8.2,1,0,1,0,1,0,0,0,1,0
I had a very comfortable stay. I would’ve rebook there again but they are already full. Understandably why.,,"The services, guest assistance, location, cleanliness, amenities are all great. I am very satisfied with my stay.",10.0,June 2022,"June 23, 2022",Deluxe Queen Room,3,Family,8.2,1,0,0,0,1,0,0,0,1,0
Exceptional,Nothing,Everything. Service is excellent!,10.0,May 2022,"June 19, 2022",Superior Queen Room,1,Couple,8.2,0,0,0,0,1,0,0,0,0,0
it was a nice stay in General. just What I expected. Frank the receptionist who checked is inn was very accommodating an,non,nice hotel with accommodating staff,10.0,June 2022,"June 18, 2022",Superior Queen Room,2,Family,8.2,0,0,0,0,1,0,0,0,0,0
A great stay for an overnight layover,"Air-conditioning was centralized and I was woken up around 4am when the temperature was high to sleep comfortably. There was no way to decrease the temperature again. Breakfast selection was limited, maybe due to occupancy not full yet or restriction. But overall 1 night stay layover was worth it.","Easy access to airport link, a minute walk to Airport link entrance with no crowd. They offered free room upgrade to higher category as they have limited rooms opened and even though it was not a twin bed, the room has best view of the airport. Room is really clean and spacious with right business amenities (desk, plugs, coffee & tea, humidifier with Bluetooth music) Attentive staff (front desk, lobby entrance staff and Cafe staff).",10.0,June 2022,"June 18, 2022",Superior Twin Room,1,Family,8.2,1,1,1,0,1,0,0,1,1,0
best location and easy access,,very nice,10.0,May 2022,"June 14, 2022",Deluxe Twin Room,1,Couple,8.2,0,0,0,0,0,0,0,0,0,0
very fantastic and run well. breakfast was just ok nothing great,couldn’t find anything,everything,10.0,June 2022,"June 13, 2022",Deluxe Queen Room,3,Couple,8.2,0,0,0,0,0,0,0,0,0,0
Fantastic!,The hallways need to look more alive. 😊,"It’s a 4 star Hotel but with a 5 star service!! The staff here are very well-mannered and knows everything they serve; very informative.

Pool is at the roof top and is open from 8 AM - 8 PM daily. It is also a heated pool, I’m not sure if that’s 24/7 since we came around 5 PM. The pool is kids-friendly and they also have a small jacuzzi.

We booked Superior Twin Room, beds are comfy. However, a pretty tight room. But for the getaway deal of 3,500 with 2 free breakfast. It’s not so bad really. I think it’s a really good deal, even after the pandemic. There is no bath tub in our room, just a small shower. TV is quite small, and there’s no chromecast; just cable channels of course.

Nevertheless, I still would give it a 5-star because of their great service. No hassle at all.

Thank you. ❤️",10.0,June 2022,"June 10, 2022",Superior Twin Room,1,Group,8.2,1,0,0,0,1,0,1,0,0,0
I would definitely consider this hotel again on my next visit.,,"Great friendly and accommodating staff!  Great location, a walk from terminal 3 and the Newport Resort strip and casinos.",10.0,June 2022,"June 8, 2022",Superior Queen Room,4,Group,8.2,0,0,0,0,1,0,0,0,1,0
Exceptional,I don’t really have anything to complain about.,Location. Helpful staff.,10.0,June 2022,"June 7, 2022",Superior Queen Room,1,Family,8.2,0,0,0,0,1,0,0,0,1,0
Short but worth it,,Very accommodating staff,10.0,May 2022,"June 1, 2022",Superior Queen Room,1,Solo traveler,8.2,0,0,0,0,1,0,0,0,0,0
a very pleasant and relaxing stay,,all the people are very accommodating and pleasant. anyone you see along the hallway even the guards are always smiling and always ready to lend a hand. i will surely recommend and go back because of this.,10.0,May 2022,"June 1, 2022",Deluxe Twin Room,1,Family,8.2,0,0,0,0,0,0,0,0,0,0
great place to stay,,staffs were very accommodating,10.0,May 2022,"June 1, 2022",Superior Queen Room,2,Couple,8.2,0,0,0,0,1,0,0,0,0,0
Exceptional,The bathroom is a little bit small.,Proximity to the airport. Employees are very acommodating.,10.0,May 2022,"May 30, 2022",Superior Queen Room,1,Solo traveler,8.2,0,1,0,0,1,0,0,0,1,0
Exceptional,Well the dinner beef it’s very hard not cook yet… we order burger for my husband together but it take more than 1 hour so I canceled it every one is finished eating dinner except my husband didn’t get his order it come very late..which we order it all together..,Hotel is good clean the guy was so helpful Emman is his name I think not sure…,10.0,May 2022,"May 25, 2022",Deluxe Queen Room,1,Couple,8.2,1,0,0,0,1,0,0,1,0,0
Exceptional,,"If you have short layovers, this is the best place to stay. Very near the airport terminal 3. They have helpful staffs too. Very clean and the bed is comfy.",10.0,May 2022,"May 22, 2022",Superior Twin Room,1,Family,8.2,1,0,0,0,1,0,0,0,0,0
Perfect stay near the airport,Nothing. Everything was great!,"Location is superb. The entrance to Runway Manila going to the airport is just a short walk away. Has good variety of food for their breakfast buffet. There's a convenient store and Starbucks adjacent to the hotel. 
Also, I would like to thank the staff for helping me when I lost my phone.",10.0,May 2022,"May 22, 2022",Deluxe Twin Room,3,Solo traveler,8.2,0,0,0,0,1,0,1,0,1,0
Great convenient hotel with excellent service.,Some massage services were not open yet.,Excellent service.,10.0,May 2022,"May 15, 2022",Superior Queen Room,1,Solo traveler,8.2,0,0,0,0,1,1,0,0,0,0
excellent,none,the unlimited buffet and pool,10.0,May 2022,"May 13, 2022",Deluxe Twin Room,1,Family,8.2,0,0,0,0,0,0,1,0,0,0
Exceptional,Nothing,Excellent customer service. They are all helpful specially to the manager on shift and Ms. Pam for her commendable service on helping us with our request.,10.0,April 2022,"May 3, 2022",Superior Twin Room,4,Group,8.2,0,0,0,0,1,0,0,0,0,0
Exceptional,,"The best place to stay, clean and staff are very helpful..",10.0,March 2022,"April 19, 2022",Superior Twin Room,1,Family,8.2,1,0,0,0,1,0,0,0,0,0
Travel to Miami Always book When i Manila,"No issues food was good n wait staff very pleasant,  and professional",And helped with lodging in a  EMERGENCY situation   very ACCOMMODATING highly  recommended by myself and wife,10.0,March 2022,"March 28, 2022",Superior Queen Room,1,Couple,8.2,0,0,0,0,0,1,0,1,0,0
a very comfortable overnight stay.,nil,accessible from the airport.,10.0,March 2022,"March 6, 2022",Deluxe Twin Room,1,Group,8.2,0,0,0,0,0,0,0,0,0,0
i had a good rest after a 21 hours flight.,none so far so good.,near airport.,10.0,February 2022,"February 25, 2022",Superior Queen Room,1,Solo traveler,8.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,I always stay here when traveling through it is close to the airport and the staff is kind and friendly I wouldn't go anywhere else they have my business for life,10.0,February 2022,"February 22, 2022",Deluxe Queen Room,2,Couple,8.2,0,0,0,0,1,0,0,0,0,0
Great,Shame this hotel is now quarantine only,Great place to stay . Nice helpful staff specially the security guard on the door always happy to help,10.0,January 2022,"January 19, 2022",Superior Queen Room,2,Couple,8.2,0,0,0,0,1,0,0,0,0,0
Very satisfied and all expectation is meet up😃,None,Very good service and very friendly staff.,10.0,August 2024,"August 20, 2024",Family Room,1,Family,8.2,0,0,0,0,1,0,0,0,0,0
Exceptional,,"Very convenient to the airport. 
Staff are very approachable.
Facilities are clean.",10.0,August 2024,"August 10, 2024",Superior Twin Room,1,Solo traveler,8.2,1,0,1,0,1,0,0,0,1,0
Tolerable,"Less restaurants in and around Belmont. Security scanning etc is cumbersome especially you just arrive from the airport. Too strict especially if lots of arrival guests. Too much waiting in the reception. Geezzz added tiredness, never ending wait. For what???",Close to airport,10.0,August 2024,"August 10, 2024",Superior Twin Room,1,Couple,8.2,0,0,0,0,0,0,0,1,0,0
Highly recommended. Clean and friendly staff.,,We just wanted a bed to rest for the night until our flight the next morning. Location is very convenient. Clean and friendly eager to please staff. Thank you all.,10.0,July 2024,"July 31, 2024",Deluxe Twin Room,1,Family,8.2,1,0,0,0,1,0,0,0,1,0
I love my stay,Telephone,Staff and location,5.0,June 2024,"July 4, 2024",Superior Queen Room,1,Couple,8.2,0,0,0,0,1,0,0,0,1,0
Fair,"Bad smell , waited to long for our dinner",The location,5.0,June 2024,"June 25, 2024",Superior Twin Room,1,Couple,8.2,0,0,0,0,0,0,0,1,1,0
Okay,Room service food was not very nice at all. Pool area rooftop bar closes at 10pm but they call last orders at 910pm and it was really difficult to get served from arrival. Food choices in bar area is also very limited.,Location is excellent for an overnight stay when traveling. Breakfast was good if not a little too busy.,6.0,May 2024,"May 10, 2024",Deluxe Queen Room,1,Couple,8.2,0,1,0,0,0,1,1,1,1,0
Exceptional,None so far,"The staff are so friendly, respectful & accommodating. Location is very convenient to the airport.",10.0,March 2024,"April 22, 2024",Superior Twin Room,1,Family,8.2,0,0,0,0,1,0,0,0,1,0
Lovely.,N/a,Breakfast.,10.0,April 2024,"April 18, 2024",Superior Twin Room,1,Couple,8.2,0,0,0,0,0,0,1,0,0,0
Except for the bed bugs our stay was very good,Bed bugs overwhelmed my body,Mostly everything,5.0,February 2024,"April 14, 2024",Queen Room,1,Couple,8.2,0,1,0,0,0,0,0,0,0,0
"Overnight stay, but wouldn’t stay longer as the room and bathroom are too small","The bathroom was very small!! No where to put anything while having a shower 
More shade needed over the pool during the day",Convenient location to the airport. Room service was efficient and the roof top bar good at night,6.0,April 2024,"April 12, 2024",Superior Twin Room,1,Group,8.2,1,1,1,0,1,0,1,0,1,0
Our stay was comfortable,The price could be less,Location,10.0,March 2024,"March 4, 2024",Deluxe Queen Room,2,Couple,8.2,0,0,0,0,0,0,0,0,1,0
Pleasant,,"I thought I booked 1 night accommodation with breakfast, I always do to save me time in looking for somewhere to eat for breakfast.  When we checked in the reception told me the breakfast was not included. She could have asked whether I wanted one, this issue now becomes a customer service.",6.0,January 2024,"February 11, 2024",Superior Twin Room,1,Family,8.2,0,0,0,0,1,0,1,0,0,0
"Always like staying at Belmont since it’s a short walk from Terminal 3 via sky walk, worst housekeeping though.","Housekeeping is poor. We found molds in the bathroom, especially on the edges of the soap dish. Heaps of fibers between the matress and comforter.",Buffet breakfast is great and ideal location if you need to catch a flight at Terminal 3 the next morning.,6.0,February 2024,"February 11, 2024",Superior Twin Room,1,Family,8.2,0,1,0,0,0,0,1,0,1,0
A good airport hotel,"Employ a replenishment manager at the breakfast buffet. No one saw that glasses, cups, cheese, honey, etc. were missing. When we pointed out to a waiter that there were no glasses at the juice containers, he politely apologized and fetched one glass from the kitchen. 100 guests were missing glasses!",Incredibly easy walk between the airport building and the hotel via Runway Manila,10.0,January 2024,"February 9, 2024",Superior Twin Room,1,Group,8.2,0,0,1,1,0,0,0,1,0,0
Pleasant,,Nice and comfortable place,6.0,December 2023,"February 1, 2024",Family Room,1,Family,8.2,0,0,0,0,0,0,0,0,0,0
Exceptional,Smaller room,"Location- walking distance to Terminal 3, friendly staff, great service",10.0,January 2024,"January 24, 2024",Superior Twin Room,1,Family,8.2,0,1,0,0,1,0,0,0,1,0
10 +++ at Belmont Hotel (Terminal 3) area.,"None. 5 stars service was given to us.
💥💥💥💥💥","Thank you  Belmont Hotel.
All staff highly trained, attentive, polite.
All smiles as early as 6:00 am.
Highly recommended hotel if you are flying out at Terminal 3 area in Manila, PHL.
No cockroaches, No mosquitoes, No flies. 
Housekeeping is excellent.
See you soon, Belmont.",10.0,January 2024,"January 13, 2024",Superior Queen Room,1,Group,8.2,0,0,0,0,1,1,0,0,0,0
10 +++ at Belmont Hotel (Terminal 3) area.,"None... I have been at hotels, resorts in Asia and EU... I salute Belmont Hotel and their staff.
The politeness is at par...
Highly recommended if your staying in Manila and will fly out at Terminal 3 area. 
Highly trained. Happy staff. See you soon.","Special mention to Ms. Pam at concierge.
Highly trained and deserves 5 stars. 
At Cafe Belmont: Nathan, Jellyza, Sky and all the staff. Polite, attentive and all smiles even at 6:00 am! 
Thank you...
Alex, the bellboy. Thank you for helping us with our luggages until Terminal 3 scanner area.
We forgot to tip you but when we return, we shall try to do so. Thank you...",10.0,January 2024,"January 13, 2024",Deluxe Queen Room,1,Couple,8.2,0,0,0,0,1,1,0,0,0,0
No comment,No iron and ironing board. No towels in the room when we check in.,Breakfast was excellent.,6.0,December 2023,"December 31, 2023",Family Room,2,Group,8.2,0,1,0,1,0,0,1,0,0,0
Pleasant,Food is terrible,Staff were very good,6.0,December 2023,"December 26, 2023",Deluxe Queen Room,1,Couple,8.2,0,0,0,0,1,0,0,1,0,0
Pleasant,,Location is good,6.0,December 2023,"December 17, 2023",Family Room,1,Family,8.2,0,0,0,0,0,0,0,0,1,0
"Good location for layover, it is a short shuttle from terminal 1 to terminal 3, you then can walk over the sky bridge fr",Have to wait a while for lifts,Good location for lay over,10.0,November 2023,"December 13, 2023",Deluxe Queen Room,1,Couple,8.2,0,0,0,0,0,0,0,0,1,0
Won’t book again.,"Swimming pool, bedroom, toilet, cleanliness.",Location and lobby.,4.0,November 2023,"December 12, 2023",Deluxe Twin Room,1,Couple,8.2,0,1,1,1,0,0,0,0,1,0
Exceptional,,"Convenience and close location in the airport,very accessible to everything",10.0,December 2023,"December 6, 2023",Twin Room,1,Solo traveler,8.2,0,0,0,0,0,0,0,0,1,0
Stay was ok,Key cards not working on the elevator.,It was close to our Convention site.,6.0,November 2023,"November 30, 2023",Superior Queen Room,2,Solo traveler,8.2,0,0,0,1,0,0,0,0,0,0
Good location within walking distance from terminal 3.,All was good.,Great location.,10.0,November 2023,"November 26, 2023",Superior Twin Room,1,Couple,8.2,0,0,0,0,0,0,0,0,1,0
You’re tired feom a oong flight and get exhausted by the time you are already checked in.,It took a very long time to check in. I dont blame the receptionist but I think it’s the whole  system that’s in place.  Inconveniently inconvenient because you came from a ling flight and choose to stay in a nearby hotel hoping to get to rest quick but is delayed by the loooong wait to check in.,Close to the airport terminal 3 and the golf cart tgat shuttles us from tge building to the walkway,6.0,October 2023,"November 19, 2023",Superior Twin Room,1,Family,8.2,0,0,1,0,0,0,0,0,0,1
Fair,"Room and bed size was smaller than expected (queen bed), breakfast was over rated and not much to pick from. Was expensive as well if you didn’t opt for breakfast to be included in room booking.","Location was good, 15 min walk from airport",5.0,September 2023,"September 18, 2023",Superior Queen Room,1,Family,8.2,0,1,0,0,0,0,0,1,1,0
Exceptional,Nothing,Excellent hotel with great service,10.0,August 2023,"August 29, 2023",Superior Queen Room,1,Solo traveler,8.2,0,0,0,0,1,0,0,0,0,0
In need of some TLC,"Rooms are noisy (thin walls and busy traffic could be heard outside), a little cramped and in some need of renovation with loose plug sockets and other broken or damaged things (including the tv). The AC was also unfortunately not great - not sufficiently cold and could not blow fast enough to cool the room, which in August in Manila is essential. I have stayed here a few times now on layovers in Manila flying elsewhere in the Philippines the next day (last time being 2019) but unfortunately would not return now unless it was updated / modernised.",Check in / out was quick and the staff were very friendly. Bathroom / shower in the room was good. Access from the airport is amazing with the new pedestrian bridge over the highway.,5.0,August 2023,"August 8, 2023",Superior Twin Room,1,Family,8.2,1,1,0,0,1,0,0,0,0,0
Pleasant,"The pool area doesn’t let you sign beverages and etc to your room which is unacceptable specially since they make you put down a deposit.  I’ve been there plenty of times before and had no issues. Additionally, where are the pool umbrellas at? MY family and I ordered $100 worth of food and couldn’t eat due to the rain.",,6.0,August 2023,"August 7, 2023",Deluxe Queen Room,2,Family,8.2,0,1,0,0,0,0,0,1,0,0
Exceptional,Nothing,Good location to the airport. We ate in-house the buffet was good value. The buffet breakfast that was included in the price of the room was great,10.0,April 2023,"May 25, 2023",Deluxe Queen Room,1,Family,8.2,1,0,0,0,0,0,1,0,1,0
Fair,"- There was a bad smell coming from the drainage and it stank the whole room if you leave the door open.

- Could do with soundproofing. Very thin walls and you can hear clear conversations in the next room.

- AC in the hallway has been switched off, so it smelt musty. Also, visible stains on the carpet both in the hallway and in the room. Could use some deep cleaning.

- The room can use a couple of lamps in the room as it is dark.","- Very convenient as it's a few steps away from NAIA 3 via Runway Manila, which is the bridge connecting to the airport (Terminal 3). It takes away the stress of Manila traffic.

- Friendly staff at reception.

- Comfortable bed.",5.0,May 2023,"May 19, 2023",Superior Queen Room,2,Couple,8.2,1,1,0,0,1,0,0,0,1,0
"Good location, very friendly staff","Noisy air conditioner, dirty curtains","Convenient location, friendly staff",6.0,May 2023,"May 19, 2023",Superior Twin Room,1,Group,8.2,0,1,0,0,1,0,0,0,1,0
Disappointing because of the smell. Felt that the owners and management could do better maintenance.,The smell on the 5th and 8th floor hallways is horrible. It smells like the air conditioning filters are dirty that the stench of moldy air is so bad that we had to cover our noses. It feels like the carpets need to be washed as well,Location in its proximity to the airport is a plus. Breakfast was excellent. Staff was nice,6.0,April 2023,"April 29, 2023",Deluxe Queen Room,2,Couple,8.2,0,1,0,0,1,0,1,0,1,0
50 %,Thank you for assigning my room with great location. I could see ONLY the wall in the opposite room.,good location near the terminal 3 and able to walk even though mid-night arrival!!,6.0,April 2023,"April 27, 2023",Deluxe Twin Room,2,Solo traveler,8.2,0,1,0,0,0,0,0,0,1,1
Pleasant,"Not able to use pool because there was a private event.
The sink drain was clogged, I went to reception and informed them.  Until the time
I checked out, not one came to fix it or even look at it.",location,6.0,April 2023,"April 24, 2023",Deluxe Queen Room,1,Solo traveler,8.2,0,0,0,0,0,0,0,0,1,0
Exceptional,I’m in 9th floor and family in 8th floor but I cannot go the 8th floor and visit them. Card do not allow me to.,Staffs tried her best to put us in same floor with family.,10.0,April 2023,"April 13, 2023",Deluxe Twin Room,1,Family,8.2,0,0,0,0,1,0,0,0,0,0
great customer service from check in to check out. will definitely stay here again.thank you.,some of the room were small but really nice and clean.wish the swimming pool opens a little bit longer as it closed at 8pm . I never had the chance to go,"Close to the airport , Great buffet breakfast, and most of all great customers service they went above and beyond.thank you to all the staff.",10.0,April 2023,"April 10, 2023",Deluxe Twin Room,1,Family,8.2,0,1,0,1,1,0,1,0,0,0
Pleasant,Breakfast was a big disappointment,"Very close to airport, access to terminal 3 by walking.",6.0,April 2023,"April 10, 2023",Superior Queen Room,1,Family,8.2,0,0,0,0,0,0,0,1,0,0
Conveniently located hotel near NAIA airport with good service and quiet rooms.,,"Located right next to NAIA, it's possible to walk to the airport via ""Runway Manila"" in just 5 minutes. By taxi/Grab, it's a quick 5-10 minute ride to the hotel/airport. The concierge service is happy to arrange a Grab transfer upon departure, which is very convenient.

The rooms feature floor-to-ceiling windows and are very quiet. The centralized air conditioning works well, and the view towards the airport is especially nice. The service is attentive and professional. The standard of the hotel is equivalent to a 4-star superior hotel in Europe.

At the back of the hotel, there's a convenience store, Subway, and Starbucks.",10.0,March 2023,"March 26, 2023",Deluxe Queen Room,1,Family,8.2,1,0,0,0,1,0,0,0,1,0
Pleasant,No enough parking space,Near airport,6.0,February 2023,"February 26, 2023",Family Room,1,Group,8.2,0,0,0,1,0,0,0,0,0,0
Pleasant,Our room smelled pretty bad,Friendly staff and great location for airport access via bridgewalk,6.0,January 2023,"February 8, 2023",Family Room,1,Group,8.2,0,1,0,0,1,0,0,0,1,0
Quick and convenient stopover in Manila Airport,"Overall cleaning can be improved, humidity smells and run down toilet. It needs to improve to be an international airport hotel.","Location, value for pricing, staff attitude.",6.0,January 2023,"February 3, 2023",Superior Queen Room,1,Solo traveler,8.2,0,1,0,0,1,0,0,0,1,0
Great location for the next flight,"The bathroom needs to be deep clean, the tiles and corners are mouldi and the shower head was quite mouldie has dark spot where the water goes and faded shower handle. Other than that room was comfly, bedsheets are good. Food was excellent also and location is the best.","room was comfly, bedsheets are good. Food was excellent also and location is the best. Pool on too was very good having cooctails",5.0,February 2023,"February 2, 2023",Superior Queen Room,1,Family,8.2,1,1,0,0,0,0,1,1,1,1
average stay,"The air conditioner did not work, and the drains were clogged with hair.",,5.0,January 2023,"January 30, 2023",Deluxe Queen Room,1,Group,8.2,0,1,0,0,0,0,0,0,0,0
Pleasant,"- slow check-in
- extensive queue for breakfast",- proximity to Terminal 3,6.0,January 2023,"January 22, 2023",Superior Twin Room,1,Solo traveler,8.2,0,0,0,0,0,0,0,1,1,0
"Convenient location, hotel to a fair price.","I have stayed several times. Due to COVID-19 the last time was 3.5 years ago. It just did not feel as good as in the past. The bathroom needs some attention, we had some water dripping. The breakfast I remember to be more versatile. Not bad at all, just not as good as I remember.",Close to T3. Walking distance. Very convenient.,6.0,January 2023,"January 6, 2023",Deluxe Queen Room,1,Family,8.2,0,1,0,0,0,0,0,1,1,0
