Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Very pleasant and will recommend,Nothing,"Breakfast Great
Location fab 
Staff very helpful - Eron particularly",10.0,May 2022,"May 30, 2022",Standard Double Room with Sofa Bed,2,Group,8,0,0,0,0,1,0,1,0,1,0
very happy with our stay would definitely recommend & would stay again.,"the only thing I can think of was the bed was a tiny bit hard, but that’s just a personal preference.","clean cosy room, lovely staff, everyone was very friendly, I said I needed gluten free & vegan food for breakfast & they sent me the breakfast menu which was very kind of them. great value for money considering the location, some great restaurants only 10 min walk away & close to supermarket & tube station.",10.0,May 2022,"May 25, 2022",Standard Twin Room,1,Family,8,0,1,0,0,0,0,1,0,1,0
Exceptional,,clean and comfortable beds,10.0,May 2022,"May 23, 2022",Standard Double Room with Sofa Bed,3,Family,8,1,0,0,0,0,0,0,0,0,0
Exceptional,Everithing was great,"The Hotel was clean, and the staff friendly",10.0,May 2022,"May 23, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,0,0,0,1,0,0,0,0,0
Outstanding,Nothing,"Everything. Room extremely large and comfy, Amazing bed, new toilet. High standard Cleaness.
Dogs welcomed, with minimal fees (in London Is rare). Central position, services hand touch. Nice area. Staff keen to help. Breakfast included, with good variety of products. I would definitively recommend this hotel, especially for a long stay, you won't regret it",10.0,May 2022,"May 21, 2022",Standard Double Room,4,Family,8,0,0,0,0,0,0,1,0,0,0
fantastic stay,breakfast could have been better stocked and more organised,"great location, very clean!",10.0,May 2022,"May 18, 2022",Standard Twin Room,1,Group,8,0,0,0,0,0,0,0,1,1,0
Cozy medium-price hotel - highly recommended!,"A bit expensive, although this is usual for London","Almost everything. Close to London Underground. Clean, eye-pleasing modern interior. Comfortable shower cabin. Large fresh smelling towels. Great bed with nightlight. Yummy full English breakfast. Staff very polite and friendly. Luggage store. Iron, hair dryer, coffee, teeapot in the room.",10.0,May 2022,"May 16, 2022",Standard Double Room,4,Solo traveler,8,1,0,0,0,0,0,1,0,0,0
"Value for money, great location",Nothing,"Excellent staff, lovely breakfast",10.0,May 2022,"May 15, 2022",Standard Double Room,1,Couple,8,0,0,0,0,1,0,1,0,0,0
Excellent choice    we will be back in 👌,,Great location Friendly staff....            The complimentary hot  chocolate was a lovely treat for the kids at bedtime xxx,10.0,May 2022,"May 11, 2022",Standard Double Room with Sofa Bed,4,Family,8,1,0,0,0,1,0,0,0,1,0
Exceptional,,Adequate and central for what we needed,10.0,May 2022,"May 11, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0
Ellie grace is awesome,,Ellie grace I think her name was. absolutely awesome. give that girl a pay rise!!!,10.0,May 2022,"May 11, 2022",Standard Double Room,1,Solo traveler,8,1,0,0,0,0,0,0,0,0,0
"This is such an excellent hotel and in a great location,. friendly staff and brilliant breakfast",Only the ability to turn down the heating more.  We were rather hot.,"I had booked a family room and because we were three adults and a child I received an email just to make sure that I realised the sofa bed wasn't huge which I thought was very thoughtful.  The sofa bed was absolutely fine though,",10.0,May 2022,"May 9, 2022",Standard Double Room with Sofa Bed,1,Family,8,1,0,0,0,0,0,0,0,0,0
"great staff, couldn’t fault the people that work at the hotel - all were wonderful",pillows were rock hard,"Staff were brilliant, good location for the concert at the Hammersmith Apollo",10.0,May 2022,"May 8, 2022",Standard Twin Room,1,Couple,8,0,0,0,0,1,0,0,0,1,0
"Great overnight stay, no complaints",nothing,"Great location , friendly staff, spotless room, comfortable bed.",10.0,May 2022,"May 7, 2022",Standard Double Room with Sofa Bed,1,Family,8,1,0,0,0,0,0,0,0,1,0
Exceptional,A little small room,"The location, the breakfast 🥐",10.0,May 2022,"May 5, 2022",Standard Double Room with Sofa Bed,5,Family,8,0,0,0,0,0,0,1,0,1,0
Exceptional,,"The Room was quite broad and refreshing. The location was good in terms of being close to my work and also it was very safe. I enjoyed the breakfast before going to work. So, I spent less time worrying about a place just to eat something.",10.0,March 2022,"May 4, 2022",Standard Double Room,4,Solo traveler,8,1,0,0,0,0,0,1,0,1,0
"We would highly recommend this Holiday Inn for comfort, location and price!",Can’t think of anything we didn’t like!,Our room was clean and spacious. But the free breakfast was the best feature. With the cost of food in England we were very fortunate to have a large breakfast!,10.0,April 2022,"May 4, 2022",Standard Twin Room,4,Couple,8,1,0,0,0,0,0,1,0,0,0
"Excellent location for what we needed, staff were brilliant, this was our 5th stay at this hotel.","Later check out, 11am is to early",Breakfast was very good and all the staff we met were a pleasure,10.0,May 2022,"May 4, 2022",Standard Twin Room,1,Group,8,0,0,0,0,1,0,1,0,0,0
Great stay in a great location,,"Loved the location, staff were very lovely and the breakfast was great too. The rooms were extremely comfortable, though having the sofa bed out for a family room meant that space was a little tight! But all in all fantastic value for money and I would absolutely stay again.",10.0,May 2022,"May 2, 2022",Standard Double Room with Sofa Bed,1,Family,8,1,0,0,0,0,0,1,0,1,0
Perfect over night stay as we went to the Apollo down the road,Nope happy with everything,Everything from staff to location was great,10.0,April 2022,"April 27, 2022",Standard Twin Room,1,Group,8,0,0,0,0,1,0,0,0,1,0
Exceptional,,"Everything was great, very good breakfast with enough choice (for our tastes...). Quiet and clean room.",10.0,April 2022,"April 24, 2022",Standard Double Room with Sofa Bed,4,Family,8,0,0,0,0,0,0,1,0,0,0
Excellent location,Breakfast disorganised and seen one member of staff present as quite rude to a number of guests.,Excellent location. Breakfast very disorganised and breakfast staff were not very friendly.,6.0,April 2022,"April 20, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,1,1,1,1,1,0
perfect,little rooms but were ok,staff,10.0,April 2022,"April 19, 2022",Standard Double Room with Sofa Bed,4,Family,8,0,0,0,0,1,0,0,0,0,0
"Friendly staff, good facilities and good value breakfast.",No issues.,"Location was perfect for our evening, close to our destination. Breakfast was excellent.",10.0,April 2022,"April 18, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,1,0,1,0
Exceptional,,"Perfect location for a venue near by.
Very friendly stuff and very nice room",10.0,April 2022,"April 14, 2022",Standard Twin Room,1,Family,8,0,0,0,0,0,0,0,0,1,0
excellent,,"very clean, friendly staff and all round good experience",10.0,April 2022,"April 8, 2022",Standard Double Room,1,Couple,8,0,0,0,0,1,0,0,0,0,0
Very happy,,Breakfast is good.,10.0,March 2022,"April 6, 2022",Standard Twin Room,7,Family,8,0,0,0,0,0,0,1,0,0,0
We would stay there again.,,"Great location, friendly staff, very clean and a good breakfast.",10.0,March 2022,"April 5, 2022",Standard Double Room,3,Couple,8,0,0,0,0,1,0,1,0,1,0
Exceptional,Bagels at breakfast,"Good location , twin room , cleanliness  what’s not to like ?",10.0,April 2022,"April 5, 2022",Standard Twin Room,1,Family,8,1,0,0,0,0,0,0,1,1,0
would stay again!,there was a lot of broken glass in the car park,very clean all the way throughout,10.0,March 2022,"March 29, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0
nice and smooth,breakfast taste like paper,very friendly staff,10.0,March 2022,"March 29, 2022",Standard Twin Room,2,Group,8,0,0,0,0,1,0,0,1,0,0
excellent,excellent,excellent,10.0,February 2022,"March 29, 2022",Standard Double Room with Sofa Bed,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0
Exceptional,,"Great staff, check in quick and easy with friendly, helpful member of staff. Room though small had everything  I required and was extremely clean . Very comfortable bed and pillows. Bar prices very reasonable. Lovely tasty bacon and superb scrambled eggs.",10.0,March 2022,"March 28, 2022",Standard Double Room,1,Solo traveler,8,1,0,0,0,0,0,0,0,0,0
great location clean well equipped rooms,nothing!,location,10.0,March 2022,"March 27, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,1,0
Fantastic hotel and location!,"There was nothing that we didn't like about the hotel or our stay, we were there for 2 nights and felt very well looked after.","The Hotel is excellently located for Tube connections, the rooms are clean and comfy with friendly helpful staff and the breakfast had a good choice of items and even during busy periods was kept well stocked.",10.0,March 2022,"March 24, 2022",Standard Double Room,2,Couple,8,0,0,0,0,0,0,1,0,0,0
Exceptional,Nothing,Clean tidy room,10.0,March 2022,"March 23, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0
Excellent value and location,Nothing,"Booked based on price and proximity to Eventim/Apollo theatre to watch a show.

Reception staff were friendly and called our room to say food delivery had arrived 

Breakfast was excellent, and more than we expected in terms of foods on offer...really set us up for the day at Kew.

Easy walk from Hammersmith or Ravenscourt Stations.

Will stay again",10.0,March 2022,"March 22, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,1,0,1,0
Exceptional,Breakfast as my husband vegetarian,Size,10.0,March 2022,"March 21, 2022",Standard Double Room with Sofa Bed,1,Couple,8,0,0,0,0,0,0,0,1,0,0
Great hotel,"Great room..love staff.. I'm using a walking aid post operation.. and everyone was so caring.
Best nights sleep ..comfy bed/pillows..  convenient to tube etc..can't fault it","Everything....
I found it good value for money..have paid more in different  London hotels but this hotel.has great guest /team members communication and care.",10.0,March 2022,"March 21, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,1,0,0,0,0,0,0,0,1
Perfect.,,Friendly staff. Very clean.,10.0,March 2022,"March 19, 2022",Standard Double Room,1,Couple,8,0,0,0,0,1,0,0,0,0,0
Pleasant,You could hear the train all night long. And we travel with a baby so it was too noisy  and uncomfortable,The breakfast was nice,6.0,March 2022,"March 19, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,0,0,1,0,0,0
"We were visiting family,  train station and bus station and shops were close by",Everything was great,Breakfast was good.  Location was good we liked everything,10.0,March 2022,"March 14, 2022",Standard Double Room,3,Group,8,0,0,0,0,0,0,1,0,1,0
Fair,not possible to open windows..,location,5.0,March 2022,"March 9, 2022",Standard Double Room,3,Couple,8,0,0,0,0,0,0,0,0,1,0
perfection.,I can’t moan about anything.,locations perfect!,10.0,March 2022,"March 9, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,0,0,0,0,1,0
Great,,Breakfast was fantastic,10.0,March 2022,"March 7, 2022",Standard Double Room,1,Group,8,0,0,0,0,0,0,1,0,0,0
Come clean value for money and excellent location,Nothing I think it was value for money,Breakfast was good plenty of choice and nice comfortable airy seating area.,10.0,March 2022,"March 7, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,1,0,0,0
"Great stay in a good location. Staff were very helpful, hotel was clean and I would definitely recommend to friends",,"clean, affordable, friendly staff and good location",10.0,March 2022,"March 7, 2022",Standard Twin Room,1,Group,8,0,0,0,0,1,0,0,0,1,0
welcoming and hospitable,the entrance is hidden away down a side street,very central location,10.0,March 2022,"March 4, 2022",Standard Double Room - Disability Access,1,Couple,8,0,0,0,0,0,0,0,0,1,0
Exceptional,,nearby go tube station,10.0,March 2022,"March 2, 2022",Standard Double Room with Sofa Bed,15,Couple,8,0,0,0,0,0,0,0,0,1,0
"very friendly staff, lovely continental breakfast, clean rooms",,very tidy and clean,10.0,March 2022,"March 2, 2022",Standard Double Room,1,Group,8,0,0,0,0,0,0,0,0,0,0
"A good stay in an excellent hotel, would definitely stay again","Nothing, it was all good","Clean and comfortable room, helpful staff, great breakfast and good location",10.0,February 2022,"March 1, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,1,0,1,0
Excellent Location with a Warm Welcome,Nothing to say here - it was a fabulous stay.,"The location 
The cleanliness of the hotel/rooms
The welcome
The breakfast 
The comfort of the beds
The friendliness of staff
The luggage store",10.0,February 2022,"February 27, 2022",Standard Twin Room,1,Family,8,0,0,0,0,0,0,1,0,1,0
Exceptional,-,Everythink was super,10.0,February 2022,"February 27, 2022",Standard Double Room with Sofa Bed,4,Family,8,0,0,0,0,0,0,0,0,0,0
"excellent location, hotel clean, big family room",,location and big family room and price,10.0,February 2022,"February 25, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,0,0,0,0,0,0,0,1,0
"clean, welcoming, easy",,friendly welcome.,10.0,February 2022,"February 24, 2022",Standard Double Room with Sofa Bed,2,Family,8,0,0,0,0,0,0,0,0,0,0
Perfect family trip close to London amenities and attractions.,,"The shower, cleanliness, location & value for money.",10.0,February 2022,"February 24, 2022",Standard Double Room with Sofa Bed,4,Family,8,1,0,1,0,0,0,0,0,1,0
Good,"It not having we  sat around for ages! 
The coffee didn’t sit from the machine into the coffee cups properly so a lot of it missed the cup","The breakfast was unfortunately very dried up!
I think it had been sat around a long time",10.0,February 2022,"February 24, 2022",Standard Double Room,1,Couple,8,0,1,0,0,0,0,1,0,0,0
Great Location very clean rooms,Nothing,I loved how clean my room was,10.0,February 2022,"February 22, 2022",Standard Double Room,2,Couple,8,0,0,0,0,0,0,0,0,0,0
"excellent stay, very helpful staff",,excellent location and breakfast,10.0,February 2022,"February 22, 2022",Standard Double Room with Sofa Bed,2,Group,8,0,0,0,0,0,0,1,0,1,0
Well worth the money,Property didnt have muchn9f a bar.,Thought it was quite modern,9.6,February 2022,"February 22, 2022",Standard Double Room with Sofa Bed,3,Couple,8,0,0,0,0,0,0,0,0,0,0
Will definitely book again,,"Location was excellent. Right off the high street with food outlets and shopping centre within few mins walking distance. 2 tube stations in close proximity, no more than 5mins to get to both. Staff were very accommodating and breakfast was very good.",10.0,February 2022,"February 20, 2022",Standard Double Room with Sofa Bed,3,Family,8,1,0,0,0,1,0,1,0,1,0
Exceptional,We were missing some fresh vegetables for breakfast. But overall breakfasts were very good.,"Perfect location close to the Metro station Hammersmith, clean room, friendly and helpfull staff, many shops around.",10.0,February 2022,"February 18, 2022",Standard Double Room,3,Couple,8,0,0,0,0,0,0,0,1,1,0
Highly recommended London option with a hearty breakfast to set you up for a day sightseeing!,,"Excellent value for a London hotel, in a very good location. Very comfortable and a great breakfast included",10.0,February 2022,"February 17, 2022",Standard Double Room with Sofa Bed,2,Family,8,0,0,0,0,0,0,1,0,1,0
Lovely clean hotel in a great location!,The breakfast could have a few more hot options,"The room smelt amazing and was perfectly clean and well set out, the shower was amazing and the little touches were perfect! .. the breakfast could be better, as vegetarians there wasn’t many hot options but otherwise a good spread, the location was perfect, literally a 5 minute walk to Hammersmith station, over all a really lovely stay, thank you!",10.0,February 2022,"February 16, 2022",Standard Double Room with Sofa Bed,1,Family,8,1,0,0,0,0,0,1,1,1,0
Exceptional,Nothing,"Location
Parking
Clean
Friendly staff",10.0,February 2022,"February 16, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,0,1,0,1,0,0,0,1,0
"Great place to stay. 20 minutes on tube to all sights
Ideal for show/concert at Eventun Apollo",Nothing,Everything,10.0,December 2021,"February 15, 2022",Standard Double Room,2,Couple,8,0,0,0,0,0,0,0,0,0,0
Lovely hotel,The air vent over the door was dusty,How tidy and modem the room looked,10.0,February 2022,"February 13, 2022",Standard Twin Room,2,Family,8,0,0,0,0,0,0,0,0,0,0
Exceptional,There was nothing that we didn't like.,Having stayed in other Holiday Inns in the past we knew the standard would be good.,10.0,December 2021,"February 11, 2022",Standard Double Room,2,Family,8,0,0,0,0,0,0,0,0,0,0
Excellent,Nothing,"Staff great ,place very clean ,breakfast good overall would book again",10.0,January 2022,"February 11, 2022",Standard Twin Room,1,Family,8,1,0,0,0,1,0,1,0,0,0
Exceptional,,great location good value for money,10.0,January 2022,"February 11, 2022",Standard Double Room with Sofa Bed,1,Group,8,0,0,0,0,0,0,0,0,1,0
Exceptional,Shower cubicle could do with fresh grout and sealing.,Location for purpose of visit.,10.0,February 2022,"February 9, 2022",Standard Twin Room,2,Couple,8,0,1,0,0,0,0,0,0,1,0
Exceptional,,"Location, breakfast.",10.0,December 2021,"February 9, 2022",Standard Double Room - Disability Access,3,Couple,8,0,0,0,0,0,0,1,0,1,0
Exceptional,Nothing,Everything ! Everything was perfect 😊,10.0,February 2022,"February 7, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0
Exceptional,,"Location was great. Watched my team play Chelsea. Have used Holiday Inn at another location, so knew what to expect. I used Kings Mall Car Park (10 min walk) as parking at Hotel not guaranteed. Great staff and a lovely breakfast. Thanks Holiday Inn. Fully recommend.",10.0,February 2022,"February 7, 2022",Standard Double Room with Sofa Bed,2,Family,8,0,0,1,0,1,0,1,0,1,0
Exceptional,,"Location and rooms, exactly what we wanted.",10.0,December 2021,"February 7, 2022",Standard Double Room,2,Family,8,1,0,0,0,0,0,0,0,1,0
generally all good.,"as a family we booked a room for 4 persons. bed was comfortable, however the sofa bed was extremely uncomfortable. it is good for a night or maybe 2, but if you are coming with a family and need a room for a longer period, be cautious.",good breakfast. good customer services.,10.0,February 2022,"February 6, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,1,0,0,1,0,1,0,0,0
"very pleasant hotel clean , modern , and breakfast was nice and the staff were friendly .",,clean and modern,10.0,February 2022,"February 6, 2022",Standard Double Room,2,Family,8,0,0,0,0,0,0,0,0,0,0
Lovely,,Well done,10.0,February 2022,"February 5, 2022",Standard Double Room with Sofa Bed,1,Solo traveler,8,0,0,0,0,0,0,0,0,0,0
Excellent nest for exploring London,"There was quite crowdy first morning at breakfats as the hotel must jave been full and previous night there was a rock concert nearby, so there was somehow slow supply of food but makes sense and nothing especially bad...","Nice, various breakfast. Nothing to much, but also nothing missing...
Nice location, all ""neccesary"" shops present on the street.",10.0,February 2022,"February 4, 2022",Standard Twin Room,5,Family,8,0,0,0,0,0,0,1,1,1,1
fun and enjoyable,,"staff was very nice, the room was big and comfortable, the price was very good and the restaurant next door made the whole trip great! we are planning to come back again sometime soon actually",10.0,January 2022,"February 3, 2022",Standard Double Room,4,Couple,8,1,0,0,0,0,0,1,0,0,0
Hammersmith odeon,Run out of crosints,Location to hammersmith odeon a short walk.Wethspoons next door,10.0,January 2022,"January 31, 2022",Standard Double Room with Sofa Bed,1,Couple,8,0,0,0,0,0,0,0,0,1,0
Exceptional,,Cleanliness  nice staff  very helpful,10.0,January 2022,"January 31, 2022",Standard Twin Room,1,Family,8,1,0,1,0,1,0,0,0,0,0
"Excellent value and clean, will stay again!",The family room with   a large double bed and the sofa bed. It was a little too cramped to be comfortable. Staying with three teenagers and 1 adult it was a little cramped but for the price it was great.,The breakfast was great. Location is perfect. Hammersmith is lovely and main attractions close by. We will definitely stay here again for sightseeing I London.. the staff were really helpful and friendly and nothing was a problem for them. Check in and out was fast..no problems.,10.0,January 2022,"January 30, 2022",Standard Double Room with Sofa Bed,2,Family,8,1,1,0,0,1,0,1,0,1,0
"Clean, no frill hotel, with breakfast",,"The hotel was clean, the rooms looked new and the staff were helpful. 

The staff were polite and helpful",10.0,January 2022,"January 30, 2022",Standard Twin Room,1,Group,8,0,0,0,0,0,0,0,0,0,0
Pleasant,The breakfast. Cold and tasteless.,Check in was efficient and friendly. Room was comfortable and clean.,6.0,January 2022,"January 30, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,1,0,0
great weekend backed up by great hotel.,all good,"newly refurbished, great location (5mins to tube, 5mins to Apollo theatre)
plenty of parking at King st mall and if you pay in advance £14 for the weekend!!!
staff fantastic.",10.0,January 2022,"January 21, 2022",Standard Double Room with Sofa Bed,2,Couple,8,0,0,1,0,1,0,0,0,1,0
Poor,"There was no room to move around in the room with the sofa bed in there. we kept catchin our legs as we treid to walk past the end of the bed - there was less than 30cm between the end of the bed and the wall.
The breakfast on the sunday was very slow - we have to queue for 30 minutes and then alot of the food had run out so we had to wait longer",The beds were comfortable and the room was clean. Bathroom was clean,3.0,January 2022,"January 20, 2022",Standard Double Room with Sofa Bed,2,Family,8,1,1,0,0,0,0,0,1,0,1
I would call it average! could be better,"The rooms are not well maintained. our room had no tissue paper handle, the sink outlet was broken making water clogg. The milk for coffee was expired. I couldn’t believe it!",The location is excellent with easy access to trains and wonderful food eateries nearby. breakfast was also great!,5.0,January 2022,"January 18, 2022",Standard Double Room,5,Couple,8,1,0,0,0,0,0,1,0,1,0
Brilliant hotel in London,Nothing!,"Location, cleanliness, friendly, great staff, knowledgeable and great service. Fast check in an check out. Brilliant breakfast.",10.0,January 2022,"January 18, 2022",Standard Double Room,1,Couple,8,1,0,1,0,1,0,1,0,1,0
brilliant for eventim Apollo events. bargain! clean. great staff,nothing!,"great location, nicely maintained, comfy beds, quiet rooms, great breakfast, fab price",10.0,January 2022,"January 17, 2022",Standard Double Room,1,Couple,8,1,0,0,0,0,0,1,0,1,0
Christmas trip0,Would of stayed longer lol,"Helpful & friendly from start to finish. Breakfast was good. Room was warm, quiet and clean. Tube station was 5 mins walk from hotel so was well placed for sight seeing which is why we were there to see the xmas lights ect. Will definitely go back again.",10.0,December 2021,"January 13, 2022",Standard Twin Room,2,Couple,8,0,0,0,0,0,0,1,0,1,0
lovely stay Thankyou,,clean and comfy,10.0,January 2022,"January 13, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0
Exceptional,,"location was perfect, it was very clean and organised and the staff were very polite",10.0,January 2022,"January 9, 2022",Standard Double Room,1,Couple,8,0,0,0,0,1,0,0,0,1,0
great location and outstanding value,"clear, tidy and lovely breakfast",so impressed for the price,10.0,January 2022,"January 8, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,1,0,0
Exceptional,Nothing not to like,"Location to the tube, the breakfast choice and the cleanliness",10.0,December 2021,"January 8, 2022",Standard Twin Room,2,Group,8,1,0,1,0,0,0,1,0,1,0
Low cost but reasonable quality branded London hotel.,Nothing. All good.,Absolute incredible value for money in a fairly central London location. Rooms nice and roomy.,10.0,January 2022,"January 6, 2022",Standard Twin Room,2,Family,8,0,0,0,0,0,0,0,0,1,0
"Great stay, highly recommended.",Nothing,"Great location, polite and courteous staff, superb breakfast, clean tidy and comfortable rooms.",10.0,January 2022,"January 5, 2022",Standard Twin Room,2,Solo traveler,8,0,0,0,0,0,0,1,0,1,0
Excellent,Nothing,"Fantastic location, great staff as usual great Holiday Inn Express breakfast.",10.0,January 2022,"January 5, 2022",Standard Twin Room,3,Solo traveler,8,0,0,0,0,1,0,1,0,1,0
recommend it,,the location and the room was so clean and nice,10.0,January 2022,"January 4, 2022",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,0,0,0,0,1,0
1) Cleaning rooms . I stayed for 3 days and there was no cleaning in my room for the entire stay  2) Enough foods in bre,"1) Cleaning rooms . I stayed for 3 days and there was no cleaning in my room for the entire stay 
2) Enough foods in breakfast as some of breakfast menu items use to finish before the breakfast time gets over 
3) checkin time is too late . 4 pm ?? This is the first hotel where the checkin time is 4 pm and then my access was also blacked before checkout . I was only 15min late to checkout.",location,1.0,January 2022,"January 4, 2022",Standard Double Room,3,Couple,8,0,0,0,0,0,0,0,1,1,0
sooo clean so helpful so amazing plus the staff were the biggest plus they were just perfect,everything plus the staff!! the housekeeper that cleaned our room needs a pay rise it was purely Perfect!!!,perfect,10.0,January 2022,"January 3, 2022",Standard Double Room with Sofa Bed,2,Family,8,0,0,0,0,0,0,0,0,0,0
Exceptional,Nothing,Everything,10.0,January 2022,"January 2, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,0,0,0,0,0,0,0,0,0
Fair,Sanitasyon,Cleaning,5.0,December 2021,"January 1, 2022",Standard Double Room with Sofa Bed,3,Family,8,0,0,0,0,0,0,0,0,0,0
Good!,,"Clean, spacious, friendly staff",10.0,December 2021,"December 30, 2021",Standard Double Room,1,Group,8,1,0,1,0,1,0,0,0,0,0
Fair,"Unfortunately, the housekeeping left a wet.dirty towel on my bed, it smell and wet the bedsheet and make a stain. After  cleaning of my.room, my prajama left on top of the bed board, like some rubbish hang there. The house keeping knock you door early morning then open the door straight away.",Bed is comfortable. Separate toilet & shower is good. Staff is nice. Air con in room is good.,5.0,December 2021,"December 27, 2021",Standard Double Room with Sofa Bed,4,Family,8,1,1,0,0,0,0,0,0,0,0
Exceptional,,"For our family the room was a little tidy but the rest excellent, clean, nice staff, perfect coffee.",10.0,December 2021,"December 25, 2021",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0
Exceptional,Breakfast,Clean & staff,10.0,December 2021,"December 25, 2021",Standard Double Room with Sofa Bed,1,Family,8,0,0,0,0,1,0,0,1,0,0
Perfect. In every way.,Nothing.,The location is perfect. Staff were wonderful. The price was unbeatable. Great breakfast!!,10.0,December 2021,"December 20, 2021",Standard Double Room with Sofa Bed,1,Group,8,0,0,0,0,1,0,1,0,1,0
Exceptional,Breakfast could have been better,Location and good value,10.0,November 2021,"December 19, 2021",Standard Twin Room,1,Family,8,0,0,0,0,0,0,0,1,1,0
ok. wouldn’t return,"dirty windows, shower didn’t work properly, hot and cold. no bath",location.,5.0,December 2021,"December 19, 2021",Standard Double Room,1,Couple,8,0,1,0,0,0,0,0,0,1,0
Exceptional,Was perfect,Everything,10.0,December 2021,"December 17, 2021",Standard Twin Room,2,Couple,8,0,0,0,0,0,0,0,0,0,0
Weekend Away with the family,The room was rather small for a family of 3,Nice location,10.0,December 2021,"December 16, 2021",Standard Double Room with Sofa Bed,2,Family,8,0,0,0,0,0,0,0,0,1,0
The locaiton of this hotel is perfect and the staff were very accommodating. The room was nice,Room service menu could have been wider as there was only the option for pizza and only 3 varieties of pizza at that,I was very happy with the staff and the facilities at the hotel. I had a very pleaseant stay. Buffet breakfast was great,10.0,December 2021,"December 15, 2021",Standard Double Room,2,Solo traveler,8,0,0,0,0,1,0,1,1,0,0
Exceptional,,the staff were really helpful and the property was amazing,10.0,December 2021,"December 11, 2021",Standard Double Room with Sofa Bed,1,Solo traveler,8,0,0,0,0,1,0,0,0,0,0
Exceptional,,"Basic room but exactly what was needed, very clean! staff very welcoming",10.0,November 2021,"December 10, 2021",Standard Double Room,1,Couple,8,1,0,0,0,0,0,0,0,0,0
Had a lovely sleep,The bathroom was dirty,The big bed and the dog was ready when we came,5.0,November 2021,"December 8, 2021",Standard Double Room with Sofa Bed,1,Family,8,1,1,0,0,0,0,0,0,0,0
Exceptional,The pillows were very uncomfortable,It was very clean and breakfast wicked...,10.0,December 2021,"December 6, 2021",Standard Twin Room,1,Family,8,0,0,0,0,0,0,1,0,0,0
Exceptional,,location and cleanliness,10.0,December 2021,"December 6, 2021",Standard Double Room with Sofa Bed,2,Family,8,1,0,1,0,0,0,0,0,1,0
Fair,"No hoovering done, very strong smell of smoke in room. Ran out of teabags at breakfast! Not a good breakfast overall. Area too small where food is.","Entrance area, accommodated early check in.",5.0,December 2021,"December 5, 2021",Standard Double Room,1,Family,8,1,0,0,0,0,0,0,1,0,0
fantastic location and great breakfast!,n/A,location was great. was attending a friends engagement party at the Irish Cultural Centre and was literally round the corner!,10.0,December 2021,"December 5, 2021",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,1,0
Great hotel,,Great location.  Great breakfast. friendly staff.,10.0,December 2021,"December 1, 2021",Standard Room,3,Solo traveler,8,0,0,0,0,1,0,1,0,1,0
"Great location, excellent hotel, would definitely book again if we needed accommodation in that area",Nothing as everything exceeded our expectations.,The location was excellent to access the Eventium Apollo and the included breakfast was very good with plenty of choice.,10.0,November 2021,"November 30, 2021",Standard Double Room,2,Couple,8,1,0,0,0,0,0,1,0,1,0
Exceptional,Nothing all good,Great hotel very fresh and clean good bar and breakfast staff were all excellent. Room good,10.0,November 2021,"November 29, 2021",Standard Double Room with Sofa Bed,1,Couple,8,0,0,0,0,0,0,1,0,0,0
Excellent place to stay.,,Everything!!!,10.0,November 2021,"November 28, 2021",Standard Double Room with Sofa Bed,2,Group,8,0,0,0,0,0,0,0,0,0,0
