Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
"Great location, good value for money, clean.",Nothing i didnt like!,"Evrrything was brilliant. Location, very clean, great staff. The view is amazing and super handy if you have a 24 hr layover like we did as the hotel is in the airport.",8.0,December 2022,"December 30, 2022",1 King Bed Standard Jewel Wing,1,Group,8.7
Exceptional,,"Its very convenient for me to go to places whereby public transportation from there is accessible... i like the room, its very nice and clean..and the bed is so comfy..and i will definitely come again as i used to go there for a short staycay previously...so yes its a thumbs up for me.",10,December 2022,"December 30, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
Wonderful,TV came on at 0400.....,"Location at T3 is excellent
Room was spacious and vert clean",9.0,December 2022,"December 29, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
Brilliant location at the airport - easy access to terminals and the Jewel.,,So handy to the airport and the Jewel - perfect for a night when travelling through Singapore airport.,8.0,December 2022,"December 29, 2022",Standard Room,1,Family,8.7
Exceptional,,Staff was delightful and kind - the room was spectacular thank you for everything,10,December 2022,"December 29, 2022",Standard Room,1,Couple,8.7
Wonderful,,Location is the best if short stopover for 1-2 days,9.0,December 2022,"December 29, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
Exceptional,,Got a free upgrade by amelia! Room is big and spacious and most importantly clean!,10,October 2022,"December 28, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
Will come back again :),Room service food has some room for improvement,"Lovely staff, and perfectly located for a layover",9.0,December 2022,"December 27, 2022",Standard Room,1,Solo traveler,8.7
Wonderful,,"Everything, especially the terminal connection and sky train within walking distance. Comfort and class, I really enjoyed my one day stay at the hotel before my departure. Thank you for the excellent hospitality.",9.0,December 2022,"December 27, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
Very Good,The room feels cold. ...and my hair stand the first time i enter room 843.  Will be good if the hotel make sure the curtains are all drawn open so that it feels warm upon entering.,Overall experience is good just that price is steep due to festive season,8.0,December 2022,"December 27, 2022",Standard King Room,2,Family,8.7
best stay for transit,price,within airport,10,December 2022,"December 27, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
perfect hotel to stay at with a family if you are transit. You do need to do through customs but we loved the pool and c,,location of hotel was perfect for our overnight stay.,8.0,December 2022,"December 27, 2022",Standard King Room,1,Family,8.7
Great family stayca,,Absolutely a wonderful stay. The staff were wonderful despite multiple requests from a big group of families.,10,December 2022,"December 26, 2022",Standard King Room,2,Family,8.7
Awesome place to stay at the airport. Great hotel amenities and staff lovely,,"bed so comfortable
delicious buffet breakfast",10,December 2022,"December 26, 2022",1 King Bed Standard Jewel Wing,2,Family,8.7
Great place to stay has everything you need for a stopover. Staff are lovely,nothing,location and comfort,10,November 2022,"December 26, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
Wonderful,No direct lift access from my room (Jewel Wing) to the swimming pool (have to pass the lobby and use the lobby lift). But the swimming pool is nice.,Location super close to terminal 3 Changi airport,9.0,December 2022,"December 24, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
brilliant,,great staff and communication… was able to check in early on request …  beautiful ambiance…,10,December 2022,"December 24, 2022",Standard Room,1,Solo traveler,8.7
Exceptional,Disappointed that the day lounge next to the pool was closed as we had previously used this area,,10,December 2022,"December 24, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
We really enjoyed our stay overall.,"We had one attendant who brought in our extra bed and towels. She didn’t speak even after we spoke to her. when she returned with towels, she was on her phone and again didn’t speak. We found that to be rude. No one else conducted themselves that way.","The location was convenient to the mall & airport. Adib in the restaurant was very nice, helpful and professional. Check in was easy and the receptionist was nice.",9.0,December 2022,"December 23, 2022",Standard King Room,2,Family,8.7
fab location for a stopover,,"great location- so convenient for quick stopover and getting lots of luggage moved around! easy to get into town 
the staff were helpful,the rooms were amazing and very clean.",10,December 2022,"December 22, 2022",Standard Room,1,Family,8.7
Very Good,The male guy on duty at the concierge was being unfriendly to people queueing.,Place was well kept and clean.,8.0,December 2022,"December 21, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
Wonderful,,fit for purpose location near the airport. Rooms spacious and comfortable,9.0,December 2022,"December 21, 2022",Standard King Room,1,Family,8.7
excellent for stopovers,,quiet and friendly with perfect location for stopovers,9.0,December 2022,"December 21, 2022",Standard Room,1,Couple,8.7
interesting experience staying at one of the busiest airport and not flying off.,none,"the runway view, the clean and comfortable environment, but most of all, the excellent service by the front desk team.",9.0,December 2022,"December 21, 2022",1 King Bed Standard Runway View,1,Family,8.7
"the staff were lovely, friendly, made check in and out very easy. buffet was really amazing",nothing,"big room , buffet breakfast",10,December 2022,"December 19, 2022",Standard King Room,1,Family,8.7
An excellent overnight stay.,,A great variety to choose from at breakfast.,9.0,December 2022,"December 19, 2022",Standard Room,1,Couple,8.7
Wonderful,There seemed to be an issue with the front door lock. Once in a while it sounded as if someone was trying to open it. It was a bit startling! I hope it was just the wind... and I find the surroundings of the hotel lobby a bit dark... I guess it was intended to be conducive for relaxing but ...,Location location location!,9.0,December 2022,"December 19, 2022",1 King Bed Standard Jewel Wing,2,Family,8.7
"Two night stopover, this hotel ticked all the boxes, close to the airport, close to transport, close to the jewel mall,",,"Great location, close to the airport and transport facilities. Very comfortable.",10,December 2022,"December 18, 2022",1 King Bed Standard Jewel Wing,2,Couple,8.7
Exceptional,Nothing,Service was impeccable,10,December 2022,"December 17, 2022",Standard King Room,1,Couple,8.7
excellent stay with only some small adjustments needed.,pool was not heated. Booked a room for three but didn’t have three towels or glasses available.,"proximity to airport, sound proofing, the staff, ease of getting there, the beds, the view of the runway.",10,December 2022,"December 17, 2022",Standard King Room,1,Family,8.7
Very Good,Not much.,"Comfortable, beautifully design.",8.0,December 2022,"December 15, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
Wonderful,there are no separate bins for re-cycleable material and garbage.,location is excellent for a night's stay when you have a long layover between the flights.,9.0,December 2022,"December 14, 2022",Standard Room,1,Couple,8.7
Wonderful,Wi-Fi very poor,"location, room size",9.0,December 2022,"December 13, 2022",1 King Bed Standard Jewel Wing,2,Family,8.7
A perfect stay.,We couldn’t have stayed longer.,"Everything! From the close proximity to T3 (with 69kg luggage in 3 suitcases plus carry on plus duty free items, the short distance was a bonus. 
all the staff were professional, courteous and friendly.",10,December 2022,"December 13, 2022",1 King Bed Standard Jewel Wing,3,Couple,8.7
Exceptional,The price expensive 😉,The room is very clean and nice to stay,10,December 2022,"December 12, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
Great hotel !,Nothing.,"The room is clean and comfortable. Hardly can hear the noise from the planes coming and going. The staff were all super helpful. I requested for extra pillow and towel and it was delivered to me immediately. Although expensive, it's worth paying the price when you get clean rooms and good service.",8.0,December 2022,"December 12, 2022",1 King Bed Standard Jewel Wing,2,Family,8.7
A comfortable night before next flight,Expensive and no option for late check out,very close to Terminal 1 and great for a stop over. Nice bath and comfortable bed.,9.0,December 2022,"December 12, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
"lovely hotel for a short stay,",I did initially think this was airside so no passport and immigration checks,"well place just outside passport control at Terminal 3, so please note you will need to clear immigration to be able to get to this hotel and complete a pre arrival form 
it will take 30 mins by taxi to get into the centre of Singapore, so this hotel is good for short stopovers",9.0,December 2022,"December 11, 2022",Standard Room,1,Solo traveler,8.7
10 out of 10,,From the time I arrived to the time I left. Fantastic. Staff so accomodating. Let me storage my belongings after check out and gave me access to the pool and facilities to freshen up before I travelled,10,December 2022,"December 11, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Excellent!,Shower has no place to put hanger and hair dryer does not work.,"Breakfast was good, many selection.",8.0,December 2022,"December 10, 2022",King Location Room - Non-Smoking,2,Couple,8.7
nice place to wind down,away from city,quiet,8.0,December 2022,"December 9, 2022",Standard Room,1,Couple,8.7
great !,Nothing,everything,10,December 2022,"December 8, 2022",Standard Room,1,Solo traveler,8.7
Very Good,"Had carpet, blinds in bathroom a bit annoying way over priced for the room",Room decore new  size and bed,8.0,December 2022,"December 3, 2022",1 King Bed Standard Jewel Wing,2,Family,8.7
Exceptional,The vegan selection at breakfast was very limited. We had nothing to eat.,"The hotel is great! The staff is courteous and professional. The pool is excellent. The rooms are large and equipped with everything you need and more. The vegan selection at breakfast was very limited. We had nothing to eat. But for those who are not vegan, the meal is very good.",10,December 2022,"December 3, 2022",Standard Room,1,Couple,8.7
So convenient and lux,A bit expensive but fair enough.,"Convenient, beautiful rooms, very friendly staff",8.0,December 2022,"December 1, 2022",Standard Room,1,Solo traveler,8.7
Perfect for my needs,Unavoidable but noisy of course with aircraft and some sort of loud low humming noise during the night,Stayed before and very convenient and comfortable location,9.0,November 2022,"November 30, 2022",Standard Room,2,Solo traveler,8.7
obvious first choice for near airport stays,nothing,convenient clean comfortable good service,10,October 2022,"November 29, 2022",Standard King Room,1,Couple,8.7
Exceptional,,Room is comfortable with enough space and bathtub. Really enjoy staying here and relaxing before my flight. Staff is nice and friendly.,10,November 2022,"November 29, 2022",Standard Room,1,Solo traveler,8.7
Wonderful,,Staff were really helpful. Needed help with luggage as we were travelling with two kids and,9.0,November 2022,"November 27, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
"great staff, nice room, very convenience to T3 and Jewell.",a bit expensive.,very convenient!,10,October 2022,"November 27, 2022",Standard King Room,1,Family,8.7
"very relaxed stay, good friendly bar staff",a bit pricy late checkout,"Location, view",9.0,November 2022,"November 27, 2022",1 King Bed Standard Runway View,1,Couple,8.7
excellent airport hotel designed for short stays,,convenient and clean,8.0,November 2022,"November 26, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Exceptional,For the price of the hotel room it didn't come with breakfast. That's really weird.,"The hotel is inside terminal 3. 

Very quick check in. As we only stayed for under 24 hours we didn't see the facilities but our room was quite spacious and high tech. Warm water good pressure and an incredible bed. We slept reslly good.",10,November 2022,"November 26, 2022",Standard Room,1,Couple,8.7
A lovely break after a horrendous day of travel from Australia,It would be lovely if the pool was open for early morning swimmers. Sometimes this is the only option for exercise when travelling.,,9.0,November 2022,"November 25, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
"was perfect location, beautiful room and friendly staff",a little over priced,location is amazing,10,November 2022,"November 24, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Very disappointed,Very disappointed for the misleading . I have search for changi airport transit hotel. Only realised at the moment I need to go through immigration to get to hotel. I have stayed at aerohotel and ambassador but this hotel was first time. Couldn’t accept this. There is no where showing I need to go through immigration.,Room and service was good,8.0,November 2022,"November 23, 2022",Standard Room,1,Family,8.7
Will come back!,,"Great accommodation, very comfy bed, top.",10,November 2022,"November 23, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
lovely night in airport,Lots of walking if physically disabled.,The proximity to airport and the bathroom was a comfortable size with great amenities.,9.0,November 2022,"November 23, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Excellent hotel,The water in the shower fluctuated in temperature even when I didn’t change the temperature setting,Clean room,10,November 2022,"November 22, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Exceptional,-,"Fabulous for a short stop between flights. Just so easy to access within the airport. 5 star hotel, great service, spacious & quiet room. Beautiful pool area too!
Jewel shopping centre just next door to shop with nice dining options.",10,November 2022,"November 20, 2022",Standard King Room,1,Family,8.7
an oasis in a busy airport,nothing,location & ambiance,10,November 2022,"November 18, 2022",Standard Room,1,Couple,8.7
very comfortable airport stopover between flights,no complaints,"very convenient location for early flight, very comfortable, excellent staff.",10,November 2022,"November 17, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Perfect for a stopover,,"We spent the last night of our honeymoon here as we just had a quick overnight stop-over in Singapore. The hotel was fantastic - beautiful room, perfect location and the staff were lovely. Would definitely recommend and will be staying again.",10,November 2022,"November 14, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Exceptional,Food and drinks pricey,Great stay! Food pricey but staff and venue amazing 👏 Incredible upgrade and late check out!!,10,November 2022,"November 14, 2022",Standard King Room,1,Family,8.7
this good stay if you need something close to the Changi airport,a bit owerpriced,"Large room, clean, very good pillows.",9.0,November 2022,"November 11, 2022",Standard King Room,1,Couple,8.7
Exceptional,"staff shouldn’t trll that there is no
availability at the counter whereas i was able to book online","great swimming pool for
llong distance swimming",10,November 2022,"November 10, 2022",King Location Room - Non-Smoking,1,Group,8.7
very handy and staff were accommodating.,a bit pricey.,location.,8.0,November 2022,"November 10, 2022",Standard Room,1,Couple,8.7
perfect for a transit stay,,clean & modern. great customer service.,10,October 2022,"November 10, 2022",Standard King Room,2,Family,8.7
not the cheapest place to stay but it’s class location,location and good quality hotel,"located at the worlds best airport, ideal for your next flight or to visit the jewel  it’s not just for flying ,it’s a destination in its own right",9.0,November 2022,"November 9, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Very Good,,convenient location for early flight departure,8.0,November 2022,"November 9, 2022",Standard King Room,1,Family,8.7
"Very convenient, very modern but disappointing in terms of sound proofing of the rooms.","Surprisingly for an airport hotel, the rooms were not soundproofed as much as we have experienced in other airport hotels. Constant stream of aircraft arriving though the night - and the noise of their reverse thrust always heard - making for a lot of interrupted sleep - even if so tired after a long flight.",5 minutes out of customs and baggage reclaim we were in our room. Very convenient,8.0,November 2022,"November 9, 2022",Standard Room,1,Couple,8.7
good nightstop within the airport. excellent place to relax between longhaul flights,,good facilities. convenient for airport stopover,9.0,November 2022,"November 8, 2022",Standard Room,1,Couple,8.7
Very Good,Minimal menu in the restaurant and more tea and coffee need to be put in the room.,The location and the staff were great.,8.0,November 2022,"November 8, 2022",Standard King Room,1,Family,8.7
Perfect for a short stopover when transiting Singapore.,,"Excellent location, easy access, comfortable rooms.",8.0,October 2022,"November 6, 2022",Standard Room,1,Solo traveler,8.7
great for an overnight layover,,location is great,10,November 2022,"November 5, 2022",Standard King Room,1,Family,8.7
Right next to Jewel,Can't think of anything negative.,"Breakfast buffet is fabulous. Hotel is right next to Jewel so very convenient. Lovely, friendly staff and very clean rooms.",10,November 2022,"November 3, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
great rooms,,great location and shopping,9.0,October 2022,"November 1, 2022",Standard Room,1,Family,8.7
pool is amazing .,nothing,close to all terminals and city mrt rides 👏👍,9.0,October 2022,"October 28, 2022",Standard Room,2,Couple,8.7
Very Good,Distance to the room from lobby for two elderly,Especially like the service and care of the staff at front counter,8.0,October 2022,"October 26, 2022",Standard Room,2,Family,8.7
beautiful hotel to stay on a short stopover even the charges for an early check in or late checkout are exuberant,I didn’t like the fact that there’s no covered facility to smoke especially when raining which is most likely everyday,everything,9.0,October 2022,"October 26, 2022",King Location Room - Non-Smoking,1,Couple,8.7
Perfect option for low stress flying.,,amazing location right next to terminal.,9.0,October 2022,"October 24, 2022",Standard King Room,1,Family,8.7
Very Good,The breakfast is average.,The location and the staff.,8.0,October 2022,"October 22, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
perfect,,The helpfulness of the young man at reception on arrival,10,October 2022,"October 21, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Exceptional,"Gorgeous pool and gym, many amenities , rooms are lovely. So worth the price compared to some others at airport!!",Beautiful and serene. Staff was amazing!  So friendly and kind especially Amelia at front desk ( came in unexpectedly late nite as no visa for Tokyo and she was wonderful and Hazmat for my luggage. All made the stay absolutely delicious!!,10,October 2022,"October 20, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
very good and close to terminal for transit flight next day,great facilities,great easy location after long flight,9.0,September 2022,"October 19, 2022",Standard King Room,1,Family,8.7
"Great stopover hotel, pricey.",The restaurant in the hotel is overpriced and the service was slow and apathetic.,The hotel is right next to the airport - just a walk away from Customs.  The hotel room is funky and comfortable and the pool was relaxing.  Great for a stopover.,9.0,September 2022,"October 18, 2022",Standard Room,1,Couple,8.7
The little things missed could have made this 4 “crown” experience instead of 5.,"There was a musky, wet and damp smell on the Jewel side room floor location 767 when we checked in.  Complained via message here on booking to the resort but no response.  You can slightly smell the “dankness” in our room but I was so tired it didn’t matter.  We checked out early at 9 AM and the hall way on floor 7 wasn’t as bad than the previous evening but it was still noticeable.  I can’t believe there wasn’t a coffee maker inside the room for this price.  Unacceptable period.",Close to the Jewel and Terminal 3.  We departed from terminal 3 and it was so convenient.  The ability to quickly go to the Jewel is a bonus.  Customer service was excellent.  Breakfast buffet was good.,8.0,October 2022,"October 16, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Very Good,To cold in the room,,8.0,September 2022,"October 16, 2022",Standard Room,1,Solo traveler,8.7
Excellent option for anyone wanting to be close to or in the airport,"It’s a bit on the expensive side, but that’s Singapore. Check-in at 3 pm is too late for travelers coming in early in the morning like myself, however the person at the reception was kind enough to allow me into my room at 10:30 am at no extra cost. That was highly appreciated.",Perfect location and beautiful room. Conveniently located right at the airport. Their breakfast buffet is excellent. The pool is gorgeous and I used their 24 hour gym twice. It’s connected to Jewel for more dining and entertainment options. Their personnel is very friendly.,10,October 2022,"October 14, 2022",Standard Room,1,Solo traveler,8.7
"Brilliant location, great staff. Does exactly what you need it to do.",It's an airport hotel so don't stay here to explore Singapore - use it for proximity to the airport.,I stayed here between connecting flights on my way from Bali back to London. It was brilliantly located literally a 2 minute walk from arrivals at Terminal 3 and check in and check out was super speedy and convenient - just what you need from an airport hotel.,9.0,October 2022,"October 13, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Very Good,inability to book for part day / night in advance. We had to book 2 nights to stay les than 20 hours.,the property is very clean and staff very helpful,8.0,October 2022,"October 12, 2022",1 King Bed Standard Jewel Wing,2,Family,8.7
The hotel is conveniently located at Terminal 3 of Changi Airport.,"The room faces the Jewel Link Bridge. However, I would prefer that the room view faces greenery, or somewhere without constant human traffic. The toilet/bathtub was a lightbox during night time to the human traffic at the Jewel Link Bridge. The coffee that I ordered for room service were not up to my expectation. It tasted like bland coffee made from 3-in-1. It was no where close to what other hotels (similar hotel rate range) served.","The room was clean, and modern. The bathtub was nice and I took a hot bath.",8.0,August 2022,"October 12, 2022",Standard Room,1,Family,8.7
Beautiful pool and comfortable rooms,"The bathtub stopper didn't work so I had to settle for a shower, but the room was great.",Got an upgraded room with direct pool access which prompted me to use the beautiful pool. The room was large with a separate bathtub and shower area. Beds were comfortable. Breakfast was good with lots of variety (although I didn't try most of it because of my early flight). Good option for a long layover.,9.0,September 2022,"October 12, 2022",Standard Room,1,Solo traveler,8.7
"In the airport, nice and cosy!",Fridge was actually not cooling.,"Perfect stay! Hotel is located in the airport, which makes it amazingly comfortable if your final destination is not Singapore. Rooms were clean and well furnished. Stuff - extremly nice and helpful!",10,October 2022,"October 10, 2022",Standard Room,3,Couple,8.7
Location location location,,20 second walking distance from terminal.  Helpful and kind people.  Good food.  Perfect.,10,September 2022,"October 10, 2022",Standard King Room,1,Family,8.7
Top grade hotel.,"None. Everything about the hotel, the staff and the facilities are very much beyond our expectations.",Beautiful hotel within Jewel Changi Airport.  We had one night in Singapore before our flight back to Sydney. Our flight from Istanbul to Singapore was diverted due to a medical emergency and we arrived in Singapore 4 hours late. We were so tired upon arrival and we were so glad that the hotel was just round the corner. The staff offered us late checkout even without us asking for it. Excellent service and facilities.,10,October 2022,"October 9, 2022",Standard Room,1,Family,8.7
Very nice hotel if you don't want to leave the airport and only have a few hours between flights.,The price is way too high.,It is a very nice hotel.,8.0,September 2022,"October 7, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Beautiful.,,"Absolutely beautiful hotel in the amazing Changi Airport. Since we were there during the Formula 1 weekend, this was the most convenient hotel in Singapore, and we stayed for 5 nights. Easy to go to the city, using SMRT. The room was very clean, all needed facilities, great staff.",10,October 2022,"October 7, 2022",Standard Room,5,Couple,8.7
Almost perfect but way too expensive hotel,Some of the staff members in breakfast wasn’t so polite.,The front desk man was so kind and friendly. He also upgrade me. Thank You. Room was so nice and view from there magnificent.,9.0,October 2022,"October 7, 2022",Standard Room,1,Solo traveler,8.7
Wonderful airport hotel to recharge!,,Location easy access from to airport,9.0,September 2022,"October 7, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Very convenient location and beautifully contemporary.,The room service or dubbing options weren’t explained by the front desk at all. Maybe due to the hour of our check in but it would’ve been nice to know because there was no info in the room either.,The decor is very inviting right away and check in was smooth. The room was set up nicely and the bed was very comfortable.,10,July 2022,"October 6, 2022",King Location Room - Non-Smoking,1,Family,8.7
So easy to get to and check in/out. A great location to use as a base.,"We usually use the club facilities for breakfast and happy hour.  it was unavailable this time, ostensibly because of renovations, but I suspect there are staffing problems as well (not confined to SGP btw).  I hope it is re-instated before our next visit.","The location works brilliantly for us.  We simply catch the T1 to T3 train at SGP airport, and then walk a few steps to the airport link.  There-after, we use the MRT to travel into the city, or to visit attractions.  Leaving SGP for our next stop is simply a reverse of the above steps, and we can get a shower and change before leaving.

We also like the room with its 'borrowed light' arrangement for the bathroom (a glass wall with blind for privacy) - it feels bright and airy.",9.0,October 2022,"October 6, 2022",King Location Room - Non-Smoking,3,Couple,8.7
Very Good,overall I feel good in this hotel,"Comfort room and bed, location far from downtown but close to Expo, good breakfast",8.0,October 2022,"October 6, 2022",Standard King Room,6,Group,8.7
Very Good,For a few hours - it was a very expensive stay,So convenient/close to airport. We were in transit - just slept over for 1 x night.,8.0,October 2022,"October 5, 2022",Standard Room,1,Family,8.7
Comfortable and convenient,They were very strict with the check in time - 3pm and no earlier unless you paid extra. Given we were checking out at 630am it seemed a little harsh that we couldn't access the room at 1pm when we arrived.,This hotel is right next to Terminal 3 and is perfect for accessing the airport and Jewel Changi. The room was very comfortable and we had the best night sleep. The bed was super comfortable. The room was a great size with a lovely bathroom. We had a problem with our TV and it was fixed immediately.,9.0,October 2022,"October 5, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Exceptional,"Something about my sleep, the bed is not that firm or was it the pillow.. I needed a back support type","Love the room layout, great view from the bathroom overlooking the Jewel.",10,September 2022,"October 4, 2022",1 King Bed Standard Jewel Wing,1,Family,8.7
Excellent for overnight airport stay,Bathroom in the window overlooking the pool,swimming pool Ideal for overnight stay at airport,8.0,August 2022,"October 3, 2022",Standard Room,1,Couple,8.7
"convenient, comfortable and at non peak times value for money.","It was quite expensive when I stayed, which was at peak time, so at the ‘normal’ rate I think it excellent value for money.",The location is phenomenal. very easy to get to.,10,October 2022,"October 2, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Convenient as a transit hotel but expensive for what’s on offer,"The room had a very damp smell about it
It’s quite a hike from the main reception/ hotel area to the rooms in the Jewel Wing when you do it multiple times in 24 hours
Very expensive for what you get - unsure if we got value for money?","Convenient for an overnight transit stop.
The pool area is very nice
Good gym with modern equipment and open 24 hours
Breakfast was good",8.0,October 2022,"October 2, 2022",Standard Room,1,Couple,8.7
"Great overnight for our flight the next day, super handy for exploring the airport and Jewel and thank you for our cake",Bed was very firm and not the most comfortable,Amazing location for the airport - entrance right in terminal 3. Good sized room and very quiet! Good breakfast buffet selection,8.0,September 2022,"October 1, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Exceptional,,"Comfy bed, great air conditioning",10,September 2022,"October 1, 2022",Standard King Room,1,Solo traveler,8.7
Exceptional,,Lovely staff and great check out time. We received an upgraded room and it was excellent! I would stay here again.,10,September 2022,"September 30, 2022",Standard Room,1,Family,8.7
Wonderful,the restaurant very poor menu,,9.0,September 2022,"September 30, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Exceptional,All good,Food was good. Service was good,10,September 2022,"September 30, 2022",Standard Room,1,Solo traveler,8.7
Exceptional,No complaints,Very good accommodation.,10,September 2022,"September 30, 2022",Standard Room,1,Family,8.7
Would stay here again,"Wish you didn't have to go through security to stay there. That being said, security was super easy and fast. Then the hotel was just outside the security doors. It was perfect for our long layover.",So fancy.,10,September 2022,"September 28, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Wonderful,Price was somewhat high.,"Staff and services were helpful and fast.
Location at airport was good.",9.0,September 2022,"September 27, 2022",1 King Bed Standard Runway View,2,Family,8.7
Relaxing time,,Great location and the staffs were very friendly and helpful,10,September 2022,"September 27, 2022",Standard King Room,1,Solo traveler,8.7
beautiful,nothing,everything,10,September 2022,"September 26, 2022",Standard King Room,1,Couple,8.7
Wonderful,,Very quiet and comfortable. A great breakfast was included.,9.0,September 2022,"September 25, 2022",Standard Room,1,Couple,8.7
Excellent. Would stay again,,Great location for an overnight stay,10,September 2022,"September 24, 2022",Standard King Room,1,Couple,8.7
Wonderful,,adjoining the airport,9.0,August 2022,"September 23, 2022",Standard Room,1,Solo traveler,8.7
beautiful clean hotel,,part of the airport,10,September 2022,"September 23, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Exceptional,,"Suite was amazing. The pool is massive and staff are really friendly.
Really close to airport for an overnight stop.",10,September 2022,"September 22, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Wonderful,,location and comfort,9.0,September 2022,"September 22, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
"Quiet,  comfortable hotel featuring an awesome pool",Quite pricey but Singapore is very expensive!,"So convenient for a one night stop over in Singapore,  the pool was incredible and so quiet considering its proximity to the airport!",10,August 2022,"September 22, 2022",Standard Room,1,Couple,8.7
"Comfort room with good view, but a little expensive","I thought it was located inside the terminal, but it wasn’t.",good service and staff,9.0,September 2022,"September 21, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Good place for a transfer but pricy,"The little lights on switches, thermostat and smoke detector all enforced by the huge mirrir.
The doors separating the sleeping and bath rooms. They leave light through o when someone goes to the toilet other(s) may be disturbed. (Our room was in the Jewel wing)","Location was great because we were in transit and wanted to see the Jewel. Alternative ramp side was equally expensive and less comfort.
Great bed and bathrroom (tub and shower).
The variety of options at the breakfast buffet.",9.0,September 2022,"September 21, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
fine for overnight.,Frig was empty. not even a piece of chocolate. chairs in lobby bar were quite uncomfortable,location and facilities,8.0,September 2022,"September 20, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
relax and good to stay during transit,nothing to complain,bath tub,9.0,September 2022,"September 20, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
Great value and great quality,,"Easy access to airport, they accommodated an early check in which helped a lot",9.0,September 2022,"September 20, 2022",Standard Room,1,Family,8.7
Very Good,Too far to walk when you are really tired,Clean and quiet,8.0,September 2022,"September 19, 2022",Standard Room,1,Family,8.7
Wonderful,The price is way too high,Very nice hotel at the airport,9.0,September 2022,"September 19, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
close to where I needed to be &very friendly staff.,local,location,8.0,September 2022,"September 18, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
typical airport hotel.,close to airport but a long way to city.,easy access to airport a good hotel to stay at of you have early or late flights.,8.0,September 2022,"September 17, 2022",Standard Double Room with Two Double Beds - Jewel Wing,1,Group,8.7
Wonderful,The price and our room was very far from the elevator...,Very clean and polite staff. Very close to the Jewel and airport.,9.0,September 2022,"September 15, 2022",Standard King Room,1,Group,8.7
Wonderful,no spa facilities,close to the airport,9.0,September 2022,"September 15, 2022",1 King Bed Standard Jewel Wing,1,Couple,8.7
Very Good,prices to high for bed and food,close to T3 terminal,8.0,September 2022,"September 14, 2022",1 King Bed Standard Jewel Wing,1,Solo traveler,8.7
