Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Exceptional,No bad sides! Only advantages 😍😍,"The staff is amazing!! Beds are super comfy , the best hostel I’ve ever been to!",10,June 2022,"June 15, 2022",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,8.5
9/10,"For upper beds it would be nice to have shelter above your head, so that no light could come at all. And bathrooms are certainly to improve (how the shower works and cleanliness). But at the cost I can’t really complain :)","Location is just right in the centre, but it was surprisingly quiet at night, since windows are at the back of the building.",8.0,June 2022,"June 14, 2022",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Good,"I found the music in the common area to be far too loud, no sink or water fountain in the kitchen","very clean, very professional & multilingual staff, excellent location right in the heart of Madrid, air conditioning",7.0,June 2022,"June 14, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
"Great value, great location, would recommend to my friends",,"Located right on Gran Via and near Retiro Park, the location was amazing. Many of the rooms have windows facing out to the street so that helped with getting light and air. The facilities are very well kept, and the whole place is very clean. I especially loved the second floor (i.e. 1st floor in Europe), where there are tables and couches with outlets to either just take a breather during the day, eat, or plan out your trip. The place is also well AC'ed.",10,June 2022,"June 13, 2022",Bed in 8-Bed Mixed Dormitory Room,5,Solo traveler,8.5
"Central location, modern hostel, comfy beds and good luggage storage space with very good breakfast",Lack of activities and lack of plates and drinking water not available in the kitchen area. Long wait for staff to serve.,"Privacy curtain and comfy bed with inbed light, good value and range of breakfast food. Clean rooms and facilities.",7.0,June 2022,"June 12, 2022",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Wonderful,no kitchen,Super clean. Confortable beds,9.0,June 2022,"June 12, 2022",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Exceptional,,Everything was well surved,10,June 2022,"June 10, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
"A good, budget place to stay in a perfect location in Madrid","The hostel could have been a bit cleaner to my taste. Also, the showers turn of within 10 seconds which can be a bit annoying (but does make you finish faster, so good for the environment ;) )","The breakfast was fine, given that it only costs 4,50. Furthermore a nice and modern hostel, in the middle of Madrid. Staff was friendly and helpful, also nice to have a secured place to store your luggage in case you arrive before check in. Beds were fine and with the curtain offer privacy when you sleep.",7.0,June 2022,"June 10, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Good,No kitchen facilities like cups,Location,7.0,April 2022,"June 9, 2022",Bed in 4-Bed Female Dormitory Room,4,Solo traveler,8.5
Great location would stay there again.,"Our dorm was next to the men's toilet/bathroom so all of the first night could hear doors slamming and banging, perhaps put signs on doors So they won't get slammed","Good breakfast, very comfy bed with a good pillow. Very clean room. Good hot shower, very central to everything great hostel.",7.0,June 2022,"June 9, 2022",Bed in 4-Bed Female Dormitory Room,2,Couple,8.5
Fantastic,,Super for woman on own Fantastic location and Great value,10,June 2022,"June 8, 2022",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,,This hostel is amazing there is air-conditioning and the staff is very helpful and clean,10,June 2022,"June 8, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
"Excellent customer service, location and cleaning",I think everything was very good. Nothing to complain.,"Every single staff member went above and beyond the expectation from the receptionist, to the cleaners, to Angela , the breakfast lady. Always smiling, professional and very very helpful. Food for breakfast was good, the whole place was clean and the location is perfect. I'l be back again in July.",10,June 2022,"June 8, 2022",Bed in 8-Bed Mixed Dormitory Room,6,Solo traveler,8.5
Excellent,"Be prepared it’s just a place for sleep. 
No kitchen available, only a microwave & kettle. Nearby restaurant a bit noisy at night but close window with air conditioning is fine.","Location: close to 2 metro stations, all famous attractions is in fact within 20 min walk",8.8,June 2022,"June 6, 2022",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
Exceptional,Everything was perfect except the pillow was not comfortable,Great place for what you are paying 👌,10,June 2022,"June 6, 2022",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,the bathrooms (which were common) could be cleaned more frequently but it wasn't bad,"Area, staff, client treatment, organization, the curtains on the beds, and specially that the rules of the hostel make the bedroom more tidy than usual in hostels. Also, they let you keep your luggage there after checkout for free.",10,April 2022,"June 6, 2022",Single Bed in 8-Bed Female Dormitory Room,3,Group,8.5
it was ok.,"the bathroom, they weren’t clean, they ran out of toilet paper very often.

and the bunk bed were too low, I hit my head several times and I couldn’t seat on the bed.",the location,7.0,May 2022,"June 6, 2022",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
right in the heart of Madrid city love it,na,"Súper cute, clean, great staff and location.",10,May 2022,"June 5, 2022",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,,Everything is good,10,June 2022,"June 5, 2022",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
"Great location, super clean, and modern/new.",,"This hostel was the cleanest and newest hostel I have ever stayed at. The bedding was very comfortable and you could tell everything was very clean. The beds have great privacy, and the bathrooms are kept very clean. The location was amazing for walking to a lot of the main attractions in Madrid within 20 minutes.",10,June 2022,"June 5, 2022",Bed in 10-Bed Mixed Dormitory Room,5,Solo traveler,8.5
Good,"There aren’t a lot of power sockets in the common room for so many people.
Also no tap to fill the jugs after the breakfast time.
There is absolutely no chance of an early check in even if you ask in advance so if you arrive early in the morning you’ll be wondering until 3pm
Not sure if it’s for saving water but the system in the showers is not so great as you have to keep pushing the nob to actually have a shower","The place is brand new, the beds are quite private and you also get your own space under the beds for a big suitcase and more, and you can lock it too.
Breakfast is not included but for 4.5€ you can have a good one in the common room.",7.5,June 2022,"June 4, 2022",Single Bed in 8-Bed Female Dormitory Room,4,Solo traveler,8.5
Exceptional,,"The location is really good . Perfect for solo travelling ,I felt safe and  I met so many people in the lounge area .",10,June 2022,"June 3, 2022",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
All good otherwise,The bathrooms need to be cleaned constantly and soaps liquid to be replenished on regular bases  especially now that everyone is very cautious on the cleanness and health issues,The location and the staff,8.0,June 2022,"June 3, 2022",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Good,the late check-in ( 3 pm),the location was really great,7.0,June 2022,"June 2, 2022",Bed in 4-Bed Female Dormitory Room,3,Group,8.5
Wonderful,"I could use some small table near bed, because I slept on the top bed and didn't have where to put my small things (I had to bring them to the bed)
There is no kitchen to use by yourself, to make some tea or coffee, when I asked form spoon, they couldnt gave me one","Very clean, comfortable room, warm blanket, clean bathrooms, very nice and helpful staff",9.0,June 2022,"June 2, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Exceptional,,Everything was fantastic,10,June 2022,"June 2, 2022",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Great discovery,nothing,"Great location
Nice & friendly guy at checking 
Comfy bed and comforter
Quiet
Clean room & bathroom",10,June 2022,"June 1, 2022",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
"Definitely worth the money, would stay again!","The bunk beds were otherwise okay, but shaking way too much when the other person was moving or when the lockers under the bed were moved. Also, the bathroom sinks were not very clean.","The location couldn't be any better and the staff was very helpful. The hostel is very modern and also breakfast was definitely worth the 4,50 euros.",9.0,May 2022,"June 1, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Central accommodation in Madrid,Adding some seats in the rooms could be good.,"Great location in the center of Madrid, the bunk beds are comfortable and give you some privacy.",8.0,May 2022,"May 31, 2022",Bed in 2-Bed Female Dormitory Room,2,Group,8.5
"absolutely ideal location, super facilities and staff.","mattresses were a bit hard for me but that’s just personal taste. otherwise perfect and I would
like to go back.","location, style of renovation, layout of rooms.",9.0,May 2022,"May 31, 2022",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Very Good,"The ventilation system did not work very well in my room, I informed the reception but I think there was a problem with it although they said it will work. the temperature was high during my stay.","The location is great, center of the city, close to everything. the beds are comfy, sheets are clean, toilets as well. I always choose Blue Sock Hostel when in Madrid or Porto.",8.0,May 2022,"May 31, 2022",Bed in 6-Bed Mixed Dormitory Room,4,Group,8.5
Good,"The fact that the staff controls the AC, it was hot the first night and we couldn’t do anything about it. Also the shower was timed, one had to push the But for water to start again. We paid 175 dollars per night and at least we didn’t want to do this when we were showering. Guests were loud at night time!","We liked the location, it was near Plaza de Cibeles and a Catholic Church. We went to Mass on Sunday.",7.0,May 2022,"May 30, 2022",Superior Double or Twin Room,2,Couple,8.5
Great value,the A/C wasnt very strong so I woke up every night in a sweat even though I didn’t use the blankets that were provided.,"Honestly it has a great location, great staff, and chill public areas. Very nice hostel.",9.0,May 2022,"May 30, 2022",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
Wonderful,No mirror in the girls room,Good price for breakfast,9.0,May 2022,"May 30, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Wonderful,,Everything fantastic staff and so cealn and location also breakfast with nice view,9.0,May 2022,"May 30, 2022",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Very Good,Bathroom was dirty,"Location, facilities, workers",8.0,May 2022,"May 29, 2022",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
"Excellent location and staff, but could use some improvements","I was allocated a lower bunk, which turned out to be a uniquely uncomfortable experience, because the bottom of the top bunk was too low. I couldn't sit up without banging my head against the top bunk. And I'm not even unusually tall (just 1.6 meters), so taller individuals may find this an even bigger problem. So in theory, while I had a private space for reading or using the computer in bed, having to crouch all the time made it too difficult to actually do these things.

There are no hooks in the room to allow you to hang your clothes. I would have preferred to let my clothes dry in the air rather than fold them in the locker, given the hot weather in Madrid and how sweat-drenched you can become.

A chair (or stool) or two also would have made the room more comfortable, so you don't have to sit on the floor or on the bed in your outside clothes if you don't want to. Anyway, the problem with the lower bunk that I mention above makes sitting in your bed impossible.

The common room was uncomfortably warm. I'm not sure if it was because the air-conditioning was switched off or just not working. Between the very cramped lower bunk and the very hot common room, I didn't have a great time trying to read or use my computer at the hostel.","The hostel has an excellent location along one of the main roads in Madrid, the Gran Via, with many places to eat and drink. Staff are very helpful and polite. The room was fairly clean and quiet. There are lockers for putting away your luggage, and the hostel also gives you a lock and key to secure your locker. The beds have privacy curtains, a night lamp, and a socket for charging your electronic devices.",7.0,May 2022,"May 29, 2022",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,8.5
Great stay,....,"Very friendly staff.
Great wifi connection in the room.
Even bathrooms are very clean.
Delicious breakfast!
Very convenient with luggage storage.",9.0,May 2022,"May 28, 2022",Bed in 4-Bed Female Dormitory Room,2,Solo traveler,8.5
Wonderful,"I traveled with my friends, and we booked beds together but they gave us bed in different rooms.","Everything was fine, I reccomend.",9.0,May 2022,"May 28, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Group,8.5
Wonderful,,"Comfortable bed, clean bathroom.",9.0,May 2022,"May 27, 2022",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
great,showers just could be a little more clean. And only some road works started in the morning making a lot of noise but i guess that's temporary.,everything was absolutely great! beds comfortable! Location amazing! Staff super friendly!,10,May 2022,"May 27, 2022",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Good experience,"The windows didn´t have a handle, so not possible to open or close them when needed.",Everything was at a good standard.,8.0,April 2022,"May 27, 2022",Bed in 4-Bed Female Dormitory Room,6,Solo traveler,8.5
Very Good,poor security,perfect location,8.0,May 2022,"May 27, 2022",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Very Good,"they have no place to socialize just commun area which served the breakfast (not free)
no smoking area you need to go outside 
there is no hostel vibe but it was okay for me because I just want to sleep and discover the city.","first of all location is incredible. 
bed also comfortable and clean
bathrooms are clean but lots of people using so in some places there are hairs or tissues in the floor.
they gave you a lock for free(deposit 5 euro )
it was a quite place but you can hear the noises in the hall 
it feels safe.
I like the curtain it gave u privacy",8.0,May 2022,"May 27, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Exceptional,"no free drink water and kitchen? but it is not a big problem. after check in, i ask questions through the app, they didn't answer anymore","good location, good equippment, good environment, good management. If I visited Madrid, I will  still choose here to live.",10,May 2022,"May 26, 2022",Bed in 4-Bed Female Dormitory Room,2,Solo traveler,8.5
perfect location,none,"just a few minutes walk to Gran Via metro station. So many food places nearby, all sigmificant tourist spots are walkable from the hostel.",9.0,May 2022,"May 25, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Bluesock Hostel,The only downside was the complete lack of kitchen facilities. There was only a microwave in the common area.,"Great, cheap hostel! It feels more like a budget hotel than a hostel, which is brilliant value for money. The beds were very good and well equipped, with sliding bag drawers, a book holder and a good light. The WIFI and location were also pretty decent.",8.0,April 2022,"May 24, 2022",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
good one,There was some drunk kind of of the nights so was kind of impossible to sleep.,Location was very good,7.0,April 2022,"May 24, 2022",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Good,,Beds were comfortable and big.,7.0,May 2022,"May 23, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Great experience,"On the Booking website, for the four-person mixed room, it says that they are beds, but in reality they are bunk beds.",I loved the breakfast and the commited staff. Also the bathroom.,9.0,May 2022,"May 23, 2022",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Good,"No activities for social interaction
AC was broken is some rooms
Several showers were broken
No bins in the room","Great location, comfy beds, good breakfast",7.0,May 2022,"May 23, 2022",Bed in 8-Bed Mixed Dormitory Room,7,Solo traveler,8.5
it was a great experience!,The bathroom needed to be cleaned more frequently due to number of people staying there,Great location. Comfortable beds. Quiet. The staff were all friendly and helpful. I was able to store my luggage for later departure after checking out. I was extremely happy with my experience and would stay here again and again!,10,May 2022,"May 23, 2022",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
Wonderful,,The breakfast was great value for money and the location was excellent,9.0,May 2022,"May 23, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Group,8.5
Very good,Nothing,"The location, near metro station.",9.0,May 2022,"May 22, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Cool hostel in the Center of Madrid,There wasn't anything I didn't like,"Everything, super helpful and nice staff. The place is impeccable",10,April 2022,"May 22, 2022",Junior Suite,1,Family,8.5
Great place to stay for a couple nights! Clean and cheap!,"Weird, fairly steep slope in the floor. Fine if you know it’s there but I forgot when I got up early one morning and started sliding, good shot of adrenaline to wake up. Entry to the building is also a little hard to locate at first, but once you find it it’s easy to remember where it is.","It was great! Comfortable, bathrooms were pretty clean, place was quiet, staff was friendly, good wifi, nothing big to complain about. Great place to sleep.",7.0,May 2022,"May 22, 2022",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Wonderful,No kitchen to make coffee.buy breakfast or go outside to get it.,,9.0,April 2022,"May 19, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Fantastic Hostel.,"The height of the bottom bunk ( which I always request, and was provided with) should be modi
fied, they are way too low.
You have to be very care


ful and 
bend yourself so that you don't
hit your head. And, I am 1.55 cm
I can imagine what is like for taller guests. This is a beautiful building with high ceilings, so the
upper bunk has a lot of extra space ( ? ).","I usually take a "" Cafe' con leche ""
( similar to caffe latte ) so I did not go for buffet breakfast. IP",9.0,May 2022,"May 18, 2022",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Wonderful,,"They provide free pillow, quilt, padlock and towel. The staffs are nice. And the location is great!",9.0,May 2022,"May 18, 2022",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
Wonderful,"It needs cleanliness improvement in the bathrooms. 
In all fairness, is not that the cleaning team doesn't clean, because they do, but for the amount of people (that are not always tidy nor have concept of shared spaces and respect) staying at the hostel, it needs constant cleaning and not just once a day. Its a really nice place and shouldn't have the bathrooms looking the way they do.
Also, maybe industrial toilet paper dispenser instead of individual rolls like in a house bathroom, the toilets were always out of paper.","I really enjoyed my stay (almost 2 weeks)
Noe and Angela were my favorite people in the hostel! Such excellent ladies. Angela gives the best hugs. 
I like the hostel concept, its really nice and the location was also really good.
The common area was a really good space for when you need to do some work, and that was a huge plus for me.",9.0,April 2022,"May 18, 2022",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
Exceptional,,"The staff was very helpful and nice. The facilities were good too. The location is perfect. It is a perfect hostel if you only want somewhere to rest, because there are a lot of things around the hostel.",10,May 2022,"May 17, 2022",Single Bed in 8-Bed Female Dormitory Room,5,Solo traveler,8.5
price for value,"location is great, the staff super cool",my roommies were to noisy,8.0,May 2022,"May 17, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Couple,8.5
Very Good,"not good smell in room, maybe it depends on people who live in room, but I don’t know",Very clean and good location :) reception 24h and people speak English :),8.0,May 2022,"May 16, 2022",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
Very good central hostel,"Checking in takes a bit too much time, there always is a line. It might be a temporal problem though, so check other reviews. 
The windows go out on the Gran Vía, which was a bit noisy (but it's normal for central Madrid).","Amazing location, good value for money. Great beds. The breakfast is a bit basic, but very good quality, a match for its price. Clean, good staff, WiFi with no problems.
The common lounge area is very comfortable.",9.0,May 2022,"May 15, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Very Good,"The foot lockers didn’t lock, the knob would turn, but you could still just pull it open. That bathrooms were always a mess, but the staff did seem to clean it often. Also there is limited mirror space, so you’re always standing behind someone.","In my first room, someone took my bed, but the staff quickly got me a new room and new bed at my request. Towels, pillow and blanket were kept clean in the locker below and ready on arrival, which was nice.",8.0,May 2022,"May 15, 2022",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Great stay and would definitely recommend.,Warm with little airflow in the rooms at night.,Very clean with everything clearly marked. Great location!,8.0,May 2022,"May 14, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Couple,8.5
Amazing experience,Nothing to say everything was amazing surprise my expectations.,"Excellent the Hostel looks like a Hotel very clean good breakfast all staff are amazing, special Angela from the kitchen, my family loved the place, I'm sure when I back to Madrid I already know where to stay.",10,May 2022,"May 12, 2022",Bed in 10-Bed Mixed Dormitory Room,3,Family,8.5
Good,The bathroom wasn’t clean most of the day and in the upper bed the curtain couldn’t cover the light of the room.,The location and the fact they are giving you for free a towel and a locker.,8.0,April 2022,"May 12, 2022",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Great hostel that just reopened and feels new and clean. Great value for the price!,"The bathrooms is quite big and shared with the whole floor. It can get dirty at peak hour, however i always saw cleaning people around the bathrooms. The size also means you never wait to shower or use the bathroom which is usually an issue in hostels.","Big hostel, convenient lockers and nice people. Not really the place to meet many people, but a perfect central point to visit Madrid. Comfy beds, and practical bathrooms!",9.0,April 2022,"May 9, 2022",Single Bed in 8-Bed Female Dormitory Room,4,Solo traveler,8.5
Good,"I was supposed to stay in the same bedroom as my friends and we ended up all staying in different bedrooms. On top of that, the staff didn’t know what bedrooms were available so I had to go in three different bedrooms on my own to check whether there were any beds available.",The location is really good right in the city centre.,7.0,April 2022,"May 8, 2022",Bed in 8-Bed Mixed Dormitory Room,3,Group,8.5
Wonderful,,"Location is amazing, good wifi.",9.0,April 2022,"May 6, 2022",Bed in 8-Bed Mixed Dormitory Room,5,Solo traveler,8.5
Good,Bathrooms were not so clean.,,7.0,May 2022,"May 5, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Can recommend,Bathrooms were not very clean. And the doors are really loud so if your roommates don't take care you wake up easily.,"Great location, right at the Gran Via, but calm anyways. Very modern, seems more like a hotel. Clean in general, big rooms and enough space for everything, they provide lockers. Friendly and helpful staff!
A good hostel to do remote work as well, but rather hard to socialise with others.",9.0,May 2022,"May 5, 2022",Single Bed in 8-Bed Female Dormitory Room,1,Group,8.5
Exceptional,,It was my first stay i hostel.The hostel was nice the personal was very friendly and breakfast was good,10,May 2022,"May 4, 2022",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
So nice and enjoy a great weekend... 👍🏻,,The location was spectacular!!! And all the staff was great and so nice too.,9.0,May 2022,"May 2, 2022",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
good,"the height of bed is a little short, you are easily to hit your head while sitting on bed","bed clean and comfortable, god breakfast buffet, well organization",10,April 2022,"May 1, 2022",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
I would stay here again!  Thank you Mercedes and Rodrigo for your laughter.,"A door to a small balcony, when kept open at night, kept the room at a comfortable temperature.","I was very happy with the friendliness of the staff who didn’t seem to mind that I was American.  The 8-bed female room was bright, clean, had great storage that easily fit my overfilled backpack.  The mattress was also very comfortable and there was a light and power in each bed.",9.0,April 2022,"April 30, 2022",Single Bed in 8-Bed Female Dormitory Room,4,Solo traveler,8.5
Exceptional,"Nothing much, everything is great!","The staff is wonderful. They help you beyond bounds, especially Mr Francisco Joseph. We are highly impressed with him. Other staff like Mr Rodrigo and Mr Damien were also wonderful. If I'm coming to Madrid again, Bluesocks is the place I'm staying for sure. The location at Gran Via is truly amazing and I walked by the whole location.",10,April 2022,"April 30, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Group,8.5
it was fine. the location is good!,the bathroom outside of the room,the service at the front-office was very helpful,7.0,April 2022,"April 28, 2022",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,8.5
Wonderful,,"The brazilian lady, Angela, that works at the breakfast department is very nice, helpful and she brings good vibes to the place with her big smile and laughs.",9.0,April 2022,"April 27, 2022",Single Bed in 8-Bed Female Dormitory Room,5,Solo traveler,8.5
Wonderful,"the water in the shower was warm’ish, far away from hot or even warm enough to have a pleasant shower. and this after long enough running water hopping that it will become better. other than that all good.",,9.0,April 2022,"April 27, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Couple,8.5
Very good hostel in the center of Madrid,no toilet paper in the girls bathrooms,"cozy beds, a bit of privacy due to curtains for every bed, nice affordable breakfast and nice lounge",8.0,April 2022,"April 26, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Group,8.5
Value for money,N/a,Comon chill out areas to  meet people,9.0,April 2022,"April 26, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
it was nice,"The bathrooms weren’t well kept, when i got to the hostel at night there was no toilet paper anywhere and the sinks were usually dirty, no only at night but during the day as well cause when i woke up there was still no toilet paper and the sinks were still pretty gross.","I went to madrid for a concert so i didn’t spend much time in the hostel, i mostly just used my room and the bathroom. But the room was nice and comfortable, the locker space is big and they provide a towel without having to ask for one.",8.0,April 2022,"April 26, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Wonderful,The beds are small. low height,"Clean, safe, kind staff. Great location",9.0,April 2022,"April 25, 2022",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Excellent in some aspects and poor in others,"- check in at 3pm and staff will not allow you to check in despite of having plenty of beds available. They make everyone wait sat on a chair. Not nice…
- toilets should be cleaned more frequently. Hairs on the floor and shortage of toilet roll.","- location
- bunk bed with curtains for more privacy
- very comfortable beds",9.0,April 2022,"April 25, 2022",Junior Suite,1,Solo traveler,8.5
A great hostel in the center of Madrid,,"I was able to work on the social areas of the hostel without problem, the breakfast is cheap if you compare with prices of the restaurants nearer.",9.0,April 2022,"April 25, 2022",Bed in 4-Bed Mixed Dormitory Room,7,Solo traveler,8.5
Exceptional,Nothing,Everything and the breakfast very delicious with a good variety. I completely recommend you.,10,April 2022,"April 25, 2022",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Wonderful,"Group i was with was with 4 beds 2 loud girls and a guy. Too much noises from early morning everyday for my stay, no respect if some1 is sleeping or not! But nice people.",Great place close to everything... Clean... locker was broken 1st day i arrive but they fixed it next morning. Will come back again :)... Thank you,9.0,April 2022,"April 23, 2022",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Exceptional,Everything was good except the bathroom was a bit dirty early in the morning.,Staffs are really kind and nice. The location is the best place.,10,April 2022,"April 21, 2022",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,,".everything, great hostal!",10,April 2022,"April 21, 2022",Bed in 10-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Wonderful,"There was a spot that wasn't clean in my bunk bed, not a biggie, and the toilets runned out of paper rather quickly but I'd definitely recommend it.","Great location, great staff, super comfy",9.0,April 2022,"April 20, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Wonderful,,"Clean, comfortable, and included all the essentials (towel, blanket, pillow, curtains, locker). I would definitely recommend.",9.0,April 2022,"April 19, 2022",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
like,toilette is kind of dirty.,Location,10,April 2022,"April 19, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Exceptional,,The staffs are nice location is perfect very accessible. Highly recommended,10,April 2022,"April 19, 2022",Single Bed in 8-Bed Female Dormitory Room,5,Group,8.5
all was good,nothing,location,7.0,April 2022,"April 18, 2022",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Wonderful,The noise of doors being opened and closed at night. The sound seemed to reverberate through the floor.,The staff were lovely. The common room was nice. It was great to have curtains with the beds.,9.0,April 2022,"April 18, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Good,The showers  don’t have a place to put the clothes,,8.0,April 2022,"April 17, 2022",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,8.5
"Not excellent, but not bad at all.","No fridge, no small electric oven, no kitchen. 
Also, cleaning people where very aggressive when entering the room. No knocking 1st and not coming in quietly. 
In the women’s showers, there’s a lot of hairs. I think these should be cleaned more often to avoid that. It gets to a point where is very disgusting.",The bunk beds were really nice. Having curtains helped a lot with privacy. Also the storage under the beds was perfect and not noisy at all.,7.0,April 2022,"April 17, 2022",Bed in 6-Bed Mixed Dormitory Room,3,Group,8.5
Room was even better than in the pictures,,Very spacious and nice apartment. Staff was nice super lovely. Great location.,9.0,April 2022,"April 16, 2022",Superior Double or Twin Room,1,Group,8.5
Wonderful,Should have more mirrors for the girls in the bathroom and bedrooms 😉,,9.0,April 2022,"April 15, 2022",Bed in 2-Bed Female Dormitory Room,2,Solo traveler,8.5
Exceptional,"Nice, clean and great hotel everything the management is good I liked.  I recommend every traveler to book this hostel.","Nice, clean and great hotel everything the management is good I liked.  I recommend every traveler to book this hostel.",10,April 2022,"April 15, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Wonderful,No fridge to store but they have a great breakfast buffet,"Very well located, great facilities",9.0,April 2022,"April 12, 2022",Bed in 10-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Wonderful,,Great location. Clean. Spacious private room.,9.0,April 2022,"April 11, 2022",Superior Double or Twin Room,2,Group,8.5
"I’ve been to 40 hostels in my life, this is definitely on top 5!",,"Location, staff, very clean!",10,April 2022,"April 10, 2022",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Very Good,Cleanless,Staff and location,8.0,April 2022,"April 9, 2022",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
Very Good,"Bathroom was little messy, but it's shared one and so expected!",Staffs were so friendly and the bed was clean. Very well located and cheaper.,8.0,April 2022,"April 9, 2022",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
good and really clean Inrecommand,the light,perfect,10,April 2022,"April 7, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
