Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Best deal in town,There was nothing I didn't like. I have been staying there since 2014. At that time we still got a drink voucher. That would be nice to have again since they stopped with that a few years ago ;-),"Best deal in town, best location, stylish classic, great and friendly staff. Just a five star in every category. The only thing missing is actually a pool. But again, that's something which is not really needed, the spa is great, too",10,March 2022,"March 22, 2022",Standard Double,3,Solo traveler,9.2
Thorouhly recommended 4-star hotel in the centre,"Nothing, all good.","Very large room, comfortable bed, quiet. Also speedy check-in and check-out and an option to keep to store the luggage.",9.0,March 2022,"March 21, 2022",Superior Single Room,1,Solo traveler,9.2
great weekend trip to Warsaw,not always you can find a place on a street (hotel do not have parking place),good location nice and clean place to stay,9.0,March 2022,"March 20, 2022",Standard Double,2,Couple,9.2
Perfect experience,,Everything is quiet,10,March 2022,"March 14, 2022",Superior Twin Room,1,Group,9.2
Exceptional,,Amazing place super clean feels like 5 stars not 4,10,March 2022,"March 13, 2022",Superior Twin Room,1,Couple,9.2
Very Good,Unstable wifi,,8.0,March 2022,"March 12, 2022",Superior Single Room,1,Family,9.2
a well needed refuge after fleeing Ukraine.,,"ambiance, comfort, food, location, the fact they allowed pets, good command of English, willing to help",9.0,March 2022,"March 9, 2022",Deluxe Double Room,1,Couple,9.2
Very Good,Nothing,Location was great and the room was spacious and comfortable,8.0,March 2022,"March 9, 2022",Standard Twin Room,2,Family,9.2
Exceptional,,Very efficient communication and help from staff at the reception,10,March 2022,"March 7, 2022",Standard Double,2,Family,9.2
Exceptional,,Nice hall. Rooms clean and good equipment. Fridge but bar downstairs or room service available.,10,March 2022,"March 7, 2022",Standard Double,1,Family,9.2
Exceptional,Room heating was weird. It was either too hot or too cold.,"Everything was good, the breakfast was fantastic, very convenient location.",10,March 2022,"March 7, 2022",Standard Double,2,Solo traveler,9.2
Very Good,"Courtyard view is meh...

To be honest we knew not arriving early enough / staying long enough to make upgrade worthwhile.
If staying a few days or special occasion upgrade.","Location is good very close to shopping, train station etc.
Rooms considering the price and location a good size.
Hotel is very classic which I really like.
Next time will stay a little longer so will be a fairer review as this occasion very brief so review hard.",8.0,February 2022,"March 6, 2022",Standard Double,1,Couple,9.2
Perfection,nothing to not like,"property was well positioned, exceptionally clean & comfortable- value for money same hotel would cost triple in the UK",10,February 2022,"March 2, 2022",Standard Double,1,Couple,9.2
Very nice hotel with friendly team and great rooms.,Equipment in the bathroom is quite old.,Large room really adequate for a family.,9.0,February 2022,"March 1, 2022",Family Room (2 Adults + 2 Children),1,Family,9.2
Overall a suprice to visit this hotell,The staff in the bar was very slow and could not blend a proper drink wich was sad.,"We got a perfect view of the city and something extra on our room to celebrate annaversity, 

the staff was nice and helpful,
the sauna had 24h open wich was nice.",10,February 2022,"February 28, 2022",Superior Double,1,Couple,9.2
Very Good,"Breakfast used to much nice relaxing 
Deco in room a bit tired",Stuff v helpful,8.0,February 2022,"February 27, 2022",Family Room (2 Adults + 2 Children),2,Family,9.2
Wonderful,,All is Great,9.0,February 2022,"February 25, 2022",Superior Single Room,1,Solo traveler,9.2
"Excellent, I’ll be coming back",Nothing not to like!,"Breakfast was unreal, staff was extremely friendly and helpful and met all my additional requests.",10,February 2022,"February 25, 2022",Standard Twin Room,2,Family,9.2
Wonderful,,"extremely clean room 😎
Great breakfast buffet",9.0,February 2022,"February 24, 2022",Standard Single Room,3,Solo traveler,9.2
Exceptional,Staff did not wear their facemasks properly,"Clean hotel, great breakfast",10,January 2022,"February 23, 2022",Standard Double,2,Couple,9.2
Exceptional,Oustide security  camera was right in our windows.,"Interior and exterior was amazing. Very clean room, comfortable beds, delicious food in the restaurant, polite staff. Many thanks for Hotel Receptionist Maja for warm sevice.",10,February 2022,"February 19, 2022",Standard Twin Room,2,Group,9.2
Wonderful,Not enough time to use the gym/spa,"Friendly staff
Great breakfast options
Nice food in the bar
Housekeeping fantastic
Great location for everything",9.0,February 2022,"February 17, 2022",Standard Double,3,Couple,9.2
Great location and pleasant staff.,Nothing that I can think of.,Fantastic breakfast.   Great chef at the omlet station. Wonderful selections.,10,February 2022,"February 17, 2022",Superior Double,3,Couple,9.2
Exceptional,Overall covid safe but many staff with masks under their nose,"Very clean, spacious rooms and bathrooms, comfortable beds. Our room was facing the very busy avenue (Al. Jerozolimskie) but was pin drop quiet- windows must have very good sound proofing. Very nice and helpful staff. Incredible selection for breakfast, especially given the price.",10,February 2022,"February 14, 2022",Standard Twin Room,1,Family,9.2
"Was great, thank you",,Breakfast,9.0,November 2021,"February 10, 2022",Standard Single Room,4,Solo traveler,9.2
Exceptional,,"everything perfect , in the centre , clearness , staff , room ,",10,February 2022,"February 10, 2022",Standard Double,1,Couple,9.2
"Beautiful stay, amazing view",The breakfast wasn't really to our tastes. It was fine but we found it a little expensive in comparison to what we got in other restaurants elsewhere.,"The location was perfect! Close to lots of attractions and the main train station!
Gorgeous historic building and beautiful rooms. We had the most incredible view of the Palace of Science & Culture. We received a voucher free drink each at the bar. We also received some chocolates as we were celebrating my Mam's birthday",9.0,February 2022,"February 8, 2022",Superior Twin Room,3,Family,9.2
Wonderful,,The breakfast is great.,9.0,January 2022,"January 31, 2022",Standard Twin Room,3,Group,9.2
Quick 48 hour visit to Warsaw,While the hotel itself was quiet the traffic noise was pretty bad from 5am onwards.,Very friendly staff and very clean hotel. It is located in centre of town.,10,January 2022,"January 27, 2022",Deluxe Double Room,2,Couple,9.2
Recommended,,"Excellent location, nice personell, clean and comfortable room. beautiful building bothe external and internal.",8.0,January 2022,"January 20, 2022",Standard Double,3,Solo traveler,9.2
Highly recommend,,"Great location, top notch customer service. Terrific breakfast.",8.0,January 2022,"January 20, 2022",Family Room (2 Adults + 2 Children),1,Family,9.2
Wonderful,,"Finally reopened, we can now return on this very good hotel.
Very clean, as usual.
Very friendly staff, as usual.
Outstanding breakfast, as usual.",9.0,November 2021,"January 19, 2022",Standard Single Room,2,Group,9.2
Exceptional,,"perfect hotel! location, service, rooms everything",10,January 2022,"January 17, 2022",Standard Twin Room,4,Group,9.2
Exceptional,old style,nice,10,November 2021,"January 15, 2022",Standard Double,1,Solo traveler,9.2
Exceptional,,Everything,10,January 2022,"January 12, 2022",Standard Double,1,Couple,9.2
"Absolute delight, always a nice stop before either coming back home or exploring Poland !!!",,Always absolute pleasure to stay at Polonia. This hotel combines luxury with convenience of the location and flexibility and understanding by it's staff. People are legitimate friendly and honest. Breakfast is always a highlight....it is an absolute feast and although seems expensive it feels you easily for most of the day.....skip lunch and you get your value for money....,10,January 2022,"January 8, 2022",Standard Single Room,1,Solo traveler,9.2
It was fabulous and I will come back,,Everything,9.0,January 2022,"January 7, 2022",Superior Double,4,Couple,9.2
Exceptional,,"Everything was excellent! Welcoming and friendly staff, cozy and clean rooms, delicious breakfast! Really enjoyed staying there with my family and will definitely get back there when we're next time in Warsaw:)",10,January 2022,"January 6, 2022",Deluxe Double Room,1,Family,9.2
Over all stay experience was awesome.,,"Location is great , always warm, friendly and very helpful staff. Rooms are comfortable and very clean .",10,January 2022,"January 4, 2022",Standard Twin Room,1,Solo traveler,9.2
Great quality of stay and services for a reasonable price in the city center.,No complaints - only wishes. A view from the window was not so spectacular. SPA center could have a swimming pool and/or jacuzzi area.,A proper 4-star hotel. Perfect location and great service. Rooms are very cozy and comfortable. Restaurant for a reasonable price. Health and SPA center in a good condition. Very pleasant and responsive personnel.,9.0,January 2022,"January 3, 2022",Standard Double,2,Couple,9.2
"Great stay, would recommend.",,I booked a room for my parents and they thoroughly enjoyed their stay at the hotel. Breakfast was amazing. They loved the dinner too and staff were expremely helpful.,10,January 2022,"January 2, 2022",Deluxe Double Room,2,Family,9.2
Exceptional,,"Staff is very helpful and welcoming, the hotel itself is clean and comfortable, breakfast is also great.",10,December 2021,"December 31, 2021",Standard Single Room,2,Solo traveler,9.2
A wonderful hotel in the center of Warsaw,There is no such a thing.,"A great 4 stars ⭐️ hotel , very well positioned just in the very center of Warsaw. Super polite staff, close parking ( about 40 meters walk ).
Each morning a super tasty breakfast buffet is served and one of the chefs are preparing fresh omelettes for the guests. 
The hotel is areal palace indeed. 
Very clean rooms and well equipped. 
Coffee ☕️ and tea 🍵 available in the room. 
By the way : we ate twice at the hotels 🏨 bar and the food was absolutely gorgeous and tasty. 
Definitely we’ll come back and highly recommended.",10,December 2021,"December 25, 2021",Superior Double,2,Couple,9.2
We'd love to come back to this lovely hotel!,- Too much repetitive christmas music in the halls (we stayed in December),"- Excellent breakfast and food at the restaurant
- Well-thought facilities in the room
- Appealing interior
- Surprisingly rich history of the hotel
- Friendly staff",10,December 2021,"December 25, 2021",Standard Double,2,Couple,9.2
"Excellent stay, fantastic hotel",,Loved the atmosphere of the hotel and the great service,10,December 2021,"December 24, 2021",Standard Double,1,Family,9.2
A really pleasant stay and super friendly staff. Free gym and sauna included.,,"The breakfast was amazing although if you are planning to leave really early in the morning and not be able to catch a breakfast I suggest you ask the receptionist for a lunch box, that could be prepared for you if you order it while the kitchen is still open. We were unfortunately too late.",9.0,December 2021,"December 22, 2021",Standard Twin Room,2,Group,9.2
Nice hotel in a perfect location,"Pillows and bed sheets were unpleasantly hot.
The quality of cosmetics in the bathroom was average. To connect the kettle, we needed to place it on the floor (the cable was too short to reach the socket).","Perfect location, incredible price-quality ratio. The room was big and comfortable, with a bathtub (and for us it’s very important when choosing a place to stay!)
The staff was very nice and professional!",8.0,December 2021,"December 19, 2021",Standard Double,3,Couple,9.2
Very nice hotel,all was fine,"location, friendly stuff",10,December 2021,"December 19, 2021",Standard Double,1,Couple,9.2
Exceptional,...,Amazing,10,December 2021,"December 18, 2021",Standard Double,1,Couple,9.2
"Great hotel, will probably stay again if I'm ever back to Warsaw",,"Luxurious hotel for a decent price. Great location, walking distance to old town. Superb breakfast. Polite and welcoming staff, made late checkout a breeze and provided a taxi to the airport. Fast WiFi.",9.0,December 2021,"December 15, 2021",Standard Double,2,Solo traveler,9.2
Wonderful,The room has a warm colour but sadly more on the depressing side.,The reception staff was kind.,9.0,December 2021,"December 13, 2021",Standard Single Room,1,Solo traveler,9.2
dream,,one of the best hotels I visited.,10,December 2021,"December 8, 2021",Standard Double,2,Couple,9.2
Lovely Hotel!!,,"The Hotel Polonia is a Historic hotel in Warsaw.   It was quiet and had a nice refined style.   The breakfast was excellent with an Omelet chef.   It was one of our better breakfast hotels.   In addition, the Chef they have made wonderful lunch and dinner dishes!   The hotel also had transfers to the Airport which made our stay hassle-free.   The front desk assisted us in getting an easy Covid test at the Marriott 5 minutes away.   They also helped us with information on using the local transportation trams and buses which made our stay even more fun!!!   Thank you Hotel Polonia!!   Mark & Sheri Ryan, Fort Lauderdale, Fl.  USA",10,December 2021,"December 7, 2021",Deluxe Double Room,3,Couple,9.2
Wonderful stay and an amazing place.,Everything was perfect !,A wonderful and elegant hotel. I’m always charmed by Warsaw and the hotel which is of a high standard. Staff with manners and very helpful. Thank you for a great stay. I recommend it 100%.,10,December 2021,"December 7, 2021",Standard Double,1,Couple,9.2
very enjoyable,Everything was perfect,spotlessly clean hotel in excellent location,10,December 2021,"December 7, 2021",Deluxe Double Room,2,Couple,9.2
Exceptional,,"The facilities are amazing, the staff so friendly and the room spacious. We also loved the breakfast buffet. Lastly, the bed and the mattress were divine. Would definitely recommend 🤩",10,December 2021,"December 5, 2021",Standard Double,2,Couple,9.2
Exceptional,,"Perfect location, very nice room, friendly staff, beautiful interiors and great breakfast.",10,December 2021,"December 5, 2021",Standard Double,2,Couple,9.2
I'll be back,Pillow too hard,Excellent breakfast. One of the best I've had in any hotel,10,December 2021,"December 5, 2021",Standard Twin Room,1,Family,9.2
Exceptional,,"Excellent sumptuous breakfast, perfect transport location, quality mattress and pillows.",10,November 2021,"December 4, 2021",Standard Single Room,2,Solo traveler,9.2
Beautiful hotel in great location,More vegan options for breakfast.,Beautiful and clean hotel. Polite staff. Great location.,10,December 2021,"December 3, 2021",Standard Twin Room,3,Family,9.2
Stay at Polonia Palace,"We ordered the Limo service from Modlin Airport and we were quoted €85. The driver was there ready for us, the car was neat and clean. When we pulled up to the hotel the driver asked us for cash. Not only that but €95, not the originally quoted €85. He told us that he perfers cash. Now I wouldn't complain about €10, but after a flight and arriving to the hotel at midnight,  it was offputting that we had to dig for euro. We did not complain, just paid the money. We ended up canceling the Limo service going back to the Airport because of this. Poland has Uber, the cost of an Uber to the Airport is only €25 thats Including tip.","The Palace was absolutely beautiful,  clean and great service. The breakfast buffet is a MUST!  The rooms we a good size and were also very neat and modern.",10,November 2021,"December 2, 2021",Standard Double,3,Couple,9.2
4 Stars done right!,No criticisms.,Can't fault anything really. It's a great place.,9.0,November 2021,"December 1, 2021",Standard Single Room,3,Solo traveler,9.2
Wonderful,,The staff was very accommodating and helpful and the breakfast was excellent. Everything was very clean and the hotel felt luxurious.,9.0,November 2021,"December 1, 2021",Standard Double,4,Couple,9.2
For the purpose of my trip with work in your room and spend the evening in my room the spacious room,,"Room well arranged and pleasant space, not like Ibis etc.",8.0,November 2021,"November 28, 2021",Standard Double,2,Solo traveler,9.2
Wonderful,,"This  hotel give you, everything you need. Staff ok, rooms ok, breakfast ok, location ok, restaurant ok. It's a good place to stay.",9.0,November 2021,"November 24, 2021",Standard Twin Room,4,Couple,9.2
"This is THE hotel to stay at, when in Warsaw.",There are roadorks outside just now that somewhat changes the ease to enter the hotel. This is a passing matter. Rooms are very quiet and that outdoor work did not affect anything inside the hotel.,"Excellent hotel for a weekend. Magnificent breakfast, very helpful staff. I'll definitively stay here again if/when I return to Warsaw. A very short walk from the train station and very central if you enjoy walking in the park or to the old town.",9.0,November 2021,"November 23, 2021",Standard Single Room,3,Group,9.2
"Very nice atmosphere, friendly staff, 10/10!",,"Excellent breakfast, with multiple choices.",10,November 2021,"November 23, 2021",Standard Single Room,3,Group,9.2
Exceptional,,"great location, beautiful hotel, and very friendly helpful staff.",10,October 2021,"November 21, 2021",Standard Double,4,Couple,9.2
Exceptional,,Service is superb! Can't recommend enough.,10,November 2021,"November 18, 2021",Standard Twin Room,2,Group,9.2
Exceptional,,Great breakfast. Free room upgrade (for my birthday),10,November 2021,"November 15, 2021",Standard Single Room,2,Solo traveler,9.2
Perfect,"Maybe we're very unpretentious, but we were happy with everything","Hotel in the center of city was so quiet, we felt as we are alone. Very good location, all we can reach on feet. Good service",10,November 2021,"November 7, 2021",Standard Double,2,Couple,9.2
lovely hotel,Little bit of traffic noise but not bad as the view made it worth it,"Amazing food - both breakfast and dinner, gym was great, massage was great, staff were all nice",8.0,November 2021,"November 6, 2021",Standard Double,2,Couple,9.2
Exceptional,,Excellent breakfast and perfect location for a very reasonable price.,10,October 2021,"November 4, 2021",Standard Double,1,Couple,9.2
Exceptional,Nothing.,Everything.,10,October 2021,"October 31, 2021",Standard Double,1,Couple,9.2
"The location of this hotel is its main asset. It is central, close to the train station and close to",,The location was excellent. The restaurant was very good.,8.0,September 2021,"October 29, 2021",Superior Twin Room,2,Family,9.2
Perfect hotel in Warsaw,"Nothing everything was perfect.
Staff just everything","Everything was perfect.
Location hotel staff brilliant
Handled all questions efficiently 
Accomodation clean and smart to perfection.",10,October 2021,"October 28, 2021",Standard Double,3,Solo traveler,9.2
relaxing well looked after,nothing,ambience,9.0,October 2021,"October 27, 2021",Deluxe Double Room,3,Family,9.2
Wonderful,,"Very historic.
Very modern & convenient to train & metro.",9.0,October 2021,"October 26, 2021",Standard Single Room,3,Solo traveler,9.2
second home,,"millor imposible, hotel molt centric, personal molt amable.",10,October 2021,"October 26, 2021",Standard Double,1,Couple,9.2
Amazing,,"Beautiful hotel, great location, amazing breakfast and friendly staff. Couldn't have asked for more!",10,October 2021,"October 25, 2021",Standard Double,2,Couple,9.2
Exceptional,"The mattress could have been more comfortable, they seemed a bit old.","Incredibly friendly and helpful staff, beautiful hotel, super central but still quiet rooms, wonderful sauna area. It really felt like vacation.",10,October 2021,"October 25, 2021",Standard Twin Room,2,Group,9.2
"amazing hotel, cheap stay",nothing,beautiful and clean,10,October 2021,"October 24, 2021",Standard Twin Room,2,Group,9.2
Wonderful,All great,"Great rooms, good location and great breakfast",9.0,October 2021,"October 23, 2021",Superior Single Room,1,Family,9.2
Excellent Central location,,"Excellent location. Breakfast was expensive at 20eur when bought separately, but prosecco was available!  Bathroom has full length bathtub.",9.0,October 2021,"October 23, 2021",Standard Double,3,Group,9.2
Wonderful,"Breakfast is not good.
Disappointing.","Super clean rooms
Staff are very kind and trying their best to help
Good location",9.0,October 2021,"October 16, 2021",Standard Double,3,Couple,9.2
great,they only cleaned our room once and when I called the desk they never answered.,the location!!!!,9.0,September 2021,"October 16, 2021",Standard Double,2,Group,9.2
Exceptional,"I would like to hear the soft music in the venue - maybe not all the time, but in the morning at least!","Breakfast was very good - I ate at my pace, not a rushing atmosphere. clean and gentle. Overall, the service in the hotel was descreet, useful, professional and friendly.",10,October 2021,"October 6, 2021",Standard Single Room,2,Solo traveler,9.2
Exceptional,There was no teapot available at breakfast only very small cups. It took good few trips to have a decent cup of tea in the morning.,"The location is excellent, breakfast superb. Room was great",10,September 2021,"September 28, 2021",Deluxe Double Room,4,Couple,9.2
Excellent,,Excellent location and very reach breakfast,10,September 2021,"September 26, 2021",Standard Single Room,1,Solo traveler,9.2
Amazing location. Comfortable hotel. Enjoyed the stay.,"Wifi was a pain to use - they gave codes, which you have to enter again and again 3-5 times a day to keep the wifi running on devices. By the end of it I had memorized some codes, but then the codes themselves expired so I had to memorize some more. Terrible WiFi experience.
The staff ""tries"" to act friendly but you can tell it's not genuine - which is fair enough - they probably have it on their job description to talk to guests even if they aren't interested.",Location is amazing. The staff is knowledgable and helpful. The restaurant has amazing food. The rooms were comfortable.,8.0,September 2021,"September 26, 2021",Family Room (2 Adults + 2 Children),5,Solo traveler,9.2
Exceptional,,"The rooms was super comfortable and pretty big, with a bathtub!",10,September 2021,"September 24, 2021",Standard Double,1,Couple,9.2
Fabulous hotel.,It’s a 20/30 min walk to old town.,"Fabulous hotel.  Clean, comfortable, beautiful decorated. Lots of restaurants near by.",8.0,August 2024,"August 19, 2024",Deluxe Double Room,3,Couple,9.2
Great stay in Warsaw,Nothing,"Full service hotel, friendly and helpful staff, great location for accessing the stadium and Old Town.",10,August 2024,"August 10, 2024",Standard Twin Room,3,Family,9.2
We enjoyed our visit,"There is nothing to dislike 
All was just great staffs,room,cleanness,breakfast",We loved everything,9.0,July 2024,"July 25, 2024",Superior Double,1,Couple,9.2
Great city will come back very soon,,The area the staff,8.0,July 2024,"July 20, 2024",Standard Single Room,2,Solo traveler,9.2
Enjoyed my staing very much,nothing,"everything was very good.
the hotel is near the center of town
shops and resturants are  near",10,June 2024,"June 30, 2024",Standard Double,3,Group,9.2
A comfortable stay in a historic hotel with a superb breakfast,Nothing,"The breakfast was superb, the room was comfortable and as we were travelling by train the location was good",9.0,June 2024,"June 29, 2024",Standard Double,1,Couple,9.2
Wonderful,,Staff,9.0,June 2024,"June 25, 2024",Standard Double,2,Group,9.2
"Convenient, comfortable and stylish.","For a hotel of this standard, it would be great to include plunger coffee in the rooms and real milk (rather than instant coffee and milk  powder). Even coffee bags would be better than instant.
No porters either which was surprising.
A small thing but I found the door to the bathroom very heavy to open and as it closed automatically, could not be left open. Found myself dreading going to the bathroom!","Walking distance from Central train station and easy access to trams, this beautiful, original 1913 hotel is super clean, the beds are comfortable and the room is well appointed. Enjoyed the downstairs sauna and small but functional gym. Breakfast was outstanding with an incredible selection.",8.0,June 2024,"June 11, 2024",Standard Double,3,Family,9.2
As advertised.,Front rooms noisy front trams.,,8.0,May 2024,"May 27, 2024",Standard Double,3,Couple,9.2
Sisters on Tour 🇵🇱,Price of the wine! Expensive!,"Quiet room with air conditioner. 
Safe. Large wardrobe and plenty of storage for our cases. 
Fridge and tea/coffee making facilities.
Comfy beds.
Good location. Within walking distance to Warsaw Central station (trains and buses).",9.0,May 2024,"May 16, 2024",Superior Twin Room,4,Group,9.2
Wonderful,breakfast area was a little bit crowded as the tables were very close together.  Room pillows not very comfortable.,"Clean and comfortable rooms, staff very helpful.",9.0,May 2024,"May 15, 2024",Standard Double,4,Couple,9.2
Sisters' trip to Warsaw,Everything was great!,Great location and close to public transportation.   The room was beautiful with very comfortable beds and air conditioning.  The staff was kind and accommodating.  Room service was delicious and delivered quickly. Breakfast included lots of choices.  Highly recommended!,9.0,May 2024,"May 9, 2024",Superior Twin Room,4,Family,9.2
Wonderful,,"Great staff, great location as well. The room was very clean, and good facilities!",9.0,May 2024,"May 5, 2024",Superior Double,4,Family,9.2
Very pleasant hotel.,"The wifi. When we checked in we were given a code on a piece of paper that said it would last for 7 days. It didn't work. Reception gave another code which worked until we left the hotel, when we returned it wouldn't work again. After numerous codes that worked intermittently, we gave up and just used the data on our phones. There must be a better way of allowing guests access to the wifi, particularly if they are working in their room.","The bedroom was clean and spacious, we were on the first floor overlooking the main street and while a little noisy, it was great. The bed was comfortable and the pillows were some of the best I've slept on in a hotel. Each day we were left a bottle of water which was a nice touch.",8.0,March 2024,"March 22, 2024",Superior Double,3,Couple,9.2
Class hotel near station.,,Near central station and palace of culture and science. Comfy rooms and spacious. Quite formal but altogether a classy experience.,8.0,February 2024,"February 26, 2024",Standard Double,1,Couple,9.2
Wonderful,,"Nice hotel, close to the main train station and an easy (~1 mile) walk to the old centre of Warsaw.",9.0,January 2024,"February 15, 2024",Superior Double,1,Couple,9.2
Historic hotel with a superb breakfast buffet,Nothing much to complain about at all. Would have liked to know more about the history of the hotel - there was only a small display I found of photos from the mid-20th century.,"Historic hotel with a really excellent, huge buffet breakfast, including many local delicacies. Bedroom was very comfortable; I had a front-facing room on a lower floor, so there was some noise from the main road, trams etc..., but nothing earplugs couldn't block for those who are light sleepers.",10,January 2024,"January 12, 2024",Standard Double,1,Solo traveler,9.2
Great,reception and breakfast restaurant staff could have been more friendly,bed very comfy and breakfast was awesome,8.0,December 2023,"January 10, 2024",Deluxe Double Room,4,Couple,9.2
Very Good,Very nice quality of the food but overpriced,Location close to central train station,8.0,January 2024,"January 2, 2024",Standard Double,2,Couple,9.2
Very Good,,"We here second time. Very confortable hotel. Price good, room very clean,  service on five stars .",8.0,December 2023,"December 23, 2023",Standard Twin Room,2,Family,9.2
Definitely would recommend this hotel for the price I got!,"I had 2 single beds in my room. The first one I tried had a permanent dip in the middle which affected my sleep. However, the second bed was fine. Everything else was good!","Hotel was very close to the central station and 2.5km from the old town. The hotel looks very nice and inviting, especially the reception at Christmas time. Staff were excellent! Breakfast was good.",8.0,December 2023,"December 19, 2023",Standard Twin Room,5,Solo traveler,9.2
We would definitely recommend this hotel to others!,Pillows could have been better - they were a little on the flat side.,"It was such a pretty hotel - elegant and comfortable. Nice size rooms, clean with all the amenities.",10,November 2023,"November 14, 2023",Standard Twin Room,2,Couple,9.2
Very Good,"-Staffs are not friendly at all nor helpful 
-We were two friends in two different rooms but one of the room was booked for two adult with breakfast but they allow only one of us as the breakfast is per room!!","Room size 
Lobby size and design
Bed was comfortable",8.0,October 2023,"October 31, 2023",Deluxe Double Room,3,Group,9.2
Wonderful,,Location and friendly staff,9.0,October 2023,"October 31, 2023",Standard Twin Room,3,Group,9.2
Wonderful,,"BREAKFAST WAS VERY GOOD
THE ROOM WAS VERY CLEAN (CLEANED BY OLGA)",9.0,October 2023,"October 24, 2023",Superior Twin Room,3,Couple,9.2
Wonderful,"The fridge was barely cold. When I called reception about this, she said it wasn’t supposed to keep things cold. When I answered ‘You mean it’s like a cupboard then’ ? she said yes! 
TV only had news programmes in English but that seems to be standard in Poland.","Large comfortable room, close to Centrum metro and Central train station.",9.0,October 2023,"October 11, 2023",Standard Twin Room,3,Couple,9.2
"Traditional, high-quality city hotel.",Nothing.,"Both the room and the bathroom were large, luxurious and well appointed. They overlooked the large atrium above the lobby and were therefore very quiet. The breakfast was excellent with a huge variety of good quality choices, including - to my wife's delight - prosecco and a delicious kale smoothie. The staff were friendly, welcoming and helpful in this up-market hotel. It was conveniently close to Centralna Station but quite a walk from the beautifully reconstructed Old Town.",9.0,September 2023,"October 3, 2023",Standard Double,2,Couple,9.2
This hotel is one of the best in the city - believe the reviews!,I couldn’t turn off the room A/C for longer then 15-30 mins so we were cold at night. No matter how it was adjusted. It was my only complaint. Thankfully the bedding was cozy!,Amazing buffet breakfast. The beds were really comfortable and the twin room was big and well equipped. Great view of the city. The staff was attentive and helpful.,10,September 2023,"October 3, 2023",Superior Twin Room,3,Family,9.2
"Good hotel, clean and good location.",the pilows,"We ordered the family room, it was a big room, clean and comftarble. the breakfast was very good with alot of varites. the staff was very kind.",9.0,August 2023,"August 25, 2023",Family Room (2 Adults + 2 Children),4,Family,9.2
Excellent,Can't think of anything. Warsaw is quite spread out so the location will work better for some more than others depending on whether you want new central ot old town. But the hotel has to go somewhere!,A really nice place. The complimentary water was very appreciated. Clean lovely cosy bed.,9.0,July 2023,"July 29, 2023",Standard Single Room,4,Solo traveler,9.2
Very Good,"Whwn we arrived, we received a room for disability persons, that i didn't required in my booking. And the answer at the desk was that all the rooms are ןthe same. They changed my room and it was not the same thing.",,8.0,July 2023,"July 21, 2023",Standard Double,5,Group,9.2
Central location in a smart hotel,,Good central location although a 30 minute walk from the Old Town.  Quiet and comfortable room.  Staff are friendly and helpful.,9.0,July 2023,"July 12, 2023",Standard Twin Room,2,Family,9.2
Wonderful,,Brilliant breakfast,9.0,June 2023,"July 9, 2023",Superior Twin Room,4,Group,9.2
Comfortable stay,,Professional staff. Large room and bathroom. Comfortable bed.,9.0,May 2023,"June 9, 2023",Family Room (2 Adults + 2 Children),2,Family,9.2
Very Good,,"Staff, location and facilities",8.0,April 2023,"May 30, 2023",Superior Double,1,Solo traveler,9.2
Very obliging staff. Great location for sightseeing and travel connections,Pity that restaurant was closed,Very good selection of food for breakfast,8.0,May 2023,"May 29, 2023",Standard Double,4,Couple,9.2
"Great location, practical, friendly, clean","I would say the bar menu and room service menu are a bit limited with choices considering its the only place where you can have dinner, a wider selection would be nice  - the add an extra Asparagus menu which was nice but obviously seasonal","The hotel is well located and walking distance to many meetings I had in different directions.  The nicest view is the city view in front of the palace of culture and the street life below - windows well insulated, rooms good size with desk. Good size bathtub and a good choice at breakfast",8.0,May 2023,"May 28, 2023",Superior Single Room,2,Solo traveler,9.2
Staff very friendly and helpful. Would stay again.,Tub drained slowly.,Centrally located. Staff extremely helpful and food in the restaurant was delicious.,9.0,May 2023,"May 18, 2023",Superior Twin Room,3,Group,9.2
Exceptional,The exercise room lacked up to date equipment. Present equipment was hard to use.,"Clean, friendly staff, good location",10,May 2023,"May 12, 2023",Deluxe Double Room,3,Couple,9.2
"Really enjoyed, building looks great from outside.","View from window to inner courtyard wasn't as nice as an out-looking view. Bar shut quite early, 11pm.","Service was great, building looks excellent from outside. Room was nice.",8.0,March 2023,"April 3, 2023",Standard Twin Room,2,Group,9.2
"Very good hotel, excellent location",,"Breakfast is very good and a large selection. Quiet hotel, pleasant lobby, professional service providers. clean rooms.
Impressive structure.
Excellent location.
Convenient transportation from and to.",9.0,March 2023,"March 21, 2023",Superior Double,4,Couple,9.2
Very good all over. Fresh and child friendly. Very good atmosphere. Missed pool and better pillows.,"Pillows were horrible. Small and flat, not that fluffy hotel pillow you expect, I actually had problems finding a good position sleeping. Pillow preference is individual but we both agreed on this.","Very clean, classy and friendly atmosphere. The nice smell and fresh air inside was something we both noticed right away. The rooms were spacious and good standard.",8.0,March 2023,"March 13, 2023",Standard Double,3,Family,9.2
Wonderful,,The hotel is beautiful and the staff was all very friendly,9.0,March 2023,"March 12, 2023",Deluxe Single Room,1,Solo traveler,9.2
great hotel and friendly staff,the mattress was not so comfortable,,8.0,February 2023,"February 22, 2023",Superior Double,2,Solo traveler,9.2
