Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Wonderful,I think that along with the not cheap price there should be a swimming pool and sauna and Jacuzzi,,9.0,April 2022,"April 17, 2022",Queen Room,2,Family,8.9
Very good location but rooms for improvment like 7/24 room service and fully firendly reseption,"Some staff at reception is very helpful and firendly
Some are like working at for public sector…",,8.0,April 2022,"April 15, 2022",Queen Room,3,Group,8.9
Everything was perfect except the club noise at midnight,There was a noise issue (big music) at night from the club in front of the hotel. Hope that sound proof will be reinforced in the future.,The room is very clean and comfortable.,8.0,March 2022,"April 15, 2022",King Room,3,Solo traveler,8.9
"Nearly perfect, but not quite.",The only thing about our whole stay was lack on ventilation in room.,"Staff were very pleasant and helpful. Very clean. Very quiet in the bedroom. Receptionist gave us an umbrella and looked after our luggage for 5 hours on last day. Would love to stay again, next time we'll ask for a room with a opening window.",8.0,April 2022,"April 14, 2022",Queen Room,5,Couple,8.9
We really enjoy our stay and the breakfast was nice. The staff we interacted with were friendly and helpful. We used the,"There was a faint cigarette or smoke smell in the bathroom, probably coming through the extractor fan","Great location, clean and nice rooms, friendly staff",9.0,April 2022,"April 10, 2022",Queen Room,1,Couple,8.9
Worthy the price,Not very friendly stuff at the reception,"Good location, clean, big beds, good enough breakfasts",8.0,February 2022,"April 6, 2022",Twin Room,2,Solo traveler,8.9
Wonderful,,location,9.0,April 2022,"April 5, 2022",Twin Room,2,Group,8.9
Wonderful,expensive relatively.,"perfect location, good rooms.",9.0,March 2022,"April 3, 2022",King Room,1,Couple,8.9
great location to explore Bucharest on foot while enjoying an American-style accommodation.,"bed was hard, tight quarters","central location, good breakfast, competent staffing with excellent English skills. historic (c1888) building in walkable old town.",8.0,March 2022,"March 30, 2022",King Room,4,Couple,8.9
Lovely stay!,"Nothing.
Everything was fine.","The employees where really polite and helpful. They recommended a restaurant the first day and it was one of the best time we had!
The breakfast was delicious with many options. I didn't find anything of the complaints that other people made here.
The room was quiet.
Even the public toilet where super clean.
The mattress and the pillows where one at the best i ever sleeped. Please tell me the type or the brand. I had one of the best sleeps in my life!",9.0,March 2022,"March 20, 2022",Queen Room,2,Family,8.9
Our Business Travel in Bucharest,breakfast should be better . pillows are not high quality. room view was internal space. i didnt know that before entering the room,a clean one with an excellent location,8.0,March 2022,"March 19, 2022",Queen Room,3,Group,8.9
Reccomended,"As Israelis we used to eat a way big and rich breakfast in the morning, but the blame is on the European culture which is a miser when it comes to morning. The room was bit condensed for a three.
The gym is tiny.","The hotel located in the center of the old city which is in the center of the Bucharest city. Good restaurants are near by, a wide parking lot and night clubs. The cost was fine.",8.0,March 2022,"March 18, 2022",Junior Suite,5,Group,8.9
Wonderful,no parking available  if you have.a car,clean,9.0,March 2022,"March 9, 2022",Twin Room,3,Family,8.9
"The Hilton Garden Inn in Bukarest is our preferred hotel, perfectly located with a great restaurant","The barkeeper was quiet inpolite when we ordered a last drink in the bar. We understand that there were regulation to close down at 10 pm, but we ordered in time. Same thing happened during our last stay early January 22, but only with this person. All other staff were/are very friendly and customer oriented.",,8.0,March 2022,"March 3, 2022",Queen Room,2,Couple,8.9
Very Good,"no parking for car, you stay in Hilton and you asked to park on street or poor public parking place",clean and friendly staff,8.0,February 2022,"February 28, 2022",Queen Room,1,Solo traveler,8.9
Very Good,"I asked for a room with a view but was given a room that looked onto the inner area and other rooms. I couldn't even see the weather! When I expressed my disappointment on checkout, I was told rooms are subject to availability. A Thursday night during Covid times in February, doesnt appear to be a full hotel time....",Great location. Lovely breakfast staff and good breakfast selection. Good size room.,8.0,February 2022,"February 22, 2022",King Room,1,Solo traveler,8.9
Very Good,price,location,8.0,February 2022,"February 9, 2022",Deluxe King Room with City View,3,Solo traveler,8.9
The best place to stay without knowledge,Breakfast must be included,The Best,10,February 2022,"February 8, 2022",Queen Room,1,Solo traveler,8.9
It was a good experience.,"The floor carpet, wasn’t well vacuumed and cleaned.","The location is perfect for accessing all the  points of interest, very close to subway station, in middle of old city.
Very comfortable room .",9.0,January 2022,"January 19, 2022",Twin Room,1,Couple,8.9
Nice stay in Bucharest,"My 1st room was on the top floor, but l quickly got annoyed by the noise of the machines on the roof. Switched to a lower level which was no problem. 
The breakfast was much more expensive, than the price, which was offered by booking. If l would have known, l would have booked it together with the room!
I sent a question about the breakfast to the hotel over booking, but never received an answer. 
On the last night some people moved in close by and constantly (at least 80 times) slammed the door, which l found extremely annoying.","The location was very good, right on the edge of old town. Yummy Vietnamese restaurant across the street which does take out. Nice clean rooms, good wifi. Great price, right after Christmas. Most of the staff was very nice.",8.0,December 2021,"January 9, 2022",Queen Room,4,Solo traveler,8.9
Perfect,,"Excellent staff. Great location right next to old town, it has a nice restaurant at the hotel plus several others 2 mins walk from hotel. complementary laundry washer/dryer next to gym at lower levels.",10,January 2022,"January 8, 2022",Deluxe King Room,4,Couple,8.9
Very Good,noise from other people in the hotel,,8.0,January 2022,"January 6, 2022",Queen Room,3,Family,8.9
Very comfortable and good value accommodation in the heart of Bucharest,"The tap of the bathroom sink was slightly moving, we could not open the windows in the room.",Excellent location right at the entrance in the old city center. Quiet room with excellent bed and pillows.,9.0,January 2022,"January 6, 2022",Queen Room,4,Couple,8.9
Wonderful,"No parking available at the hotel or even in front. Annoying when arriving by car, space in front of hotel is taken up by cabs. Visited in winter, the AC made the air really dry at night, had trouble sleeping.",Good location in the city center. Very clean. Room was big enough.,9.0,December 2021,"January 2, 2022",King Room,2,Couple,8.9
Wonderful,"From my perspective the hotel is a good option for the ones that are not traveling by car, as there is no availability to park at the property. We were aware of it before arriving at the hotel and we found a parking 200m far away (we had to pay it).","- room was really clean
- good breakfast and service",9.0,December 2021,"December 30, 2021",King Room,1,Couple,8.9
A good option,Our cards were inactivated with 30 minutes before checkout. I don’t understand why. It’s unpleasant that you can’t even go by elevator. I understand that this is usually. Maybe something needs to be changed.,It’s a nice hotel with a good location.,9.2,November 2021,"December 25, 2021",Twin Room,1,Couple,8.9
Very Good,"Staff there should me a bit friendlier 
rooms with bath +10€","breakfast 
location 
very clean and cozy place",8.0,December 2021,"December 17, 2021",Queen Room,2,Couple,8.9
Wonderful,"Cleaning lady accessed the room without my approval according to the covid procedure imposed by the hotel.
In the bathroom the water was going out everywhere when taking shower.",,9.0,November 2021,"December 10, 2021",King Room,5,Family,8.9
Good and warm place.,"No parking space near to the hotel. Needed to travel 250 meter with luggage at me.
One small towel was dirty with something red on it.","Was pretty helpful the ATM from the lobby.
The address for the parking space was very clearly sent trough e-mail.
Thank you for the bottle of water from the table.",8.0,December 2021,"December 7, 2021",King Room,1,Solo traveler,8.9
it can be better,No parking . IT is not allowed to smoke Iqos in the restaurant,the staff,9.0,November 2021,"November 28, 2021",King Room - Mobility Accessible,1,Couple,8.9
"Perfect for a stay in the Old Town, close to everything in Bucharest!",,"Very comfortable and luxurious room, with amazing breakfast and right in the center of the old town. The staff were super friendly and kind too!",10,November 2021,"November 27, 2021",King Room,1,Solo traveler,8.9
Great hotel but front desk could be friendlier and faster,"Front desk staff was satisfactory only, checkin was professional but not very friendly, got a room right next to the elevator and at a low floor even though I booked a better category and the hotel didn't seem too full, checkout process slow","Everything clean, good breakfast, nice and modern rooms, well isolated against noise, perfect location, would definitely come here again",8.0,October 2021,"November 9, 2021",Deluxe King Room with City View,3,Couple,8.9
Good luxurious 4 Stars stay,,"The receptionist Christian is very friendly.
The location is super!!!",9.0,November 2021,"November 8, 2021",King Room,3,Family,8.9
An excellent hotel at the centre of Bucharest.,The restaurant due to Covid pandemic restrictions had to close at 21:00.,Its an excellent hotel in Centre of Bucharest. The staff  was quite professional and I ld like to mention Sabrina in reception.,9.0,November 2021,"November 6, 2021",Queen Room,3,Family,8.9
Nice place for business trip,,"Location is super, old building with the new refurbishment",9.0,October 2021,"October 24, 2021",King Room,2,Solo traveler,8.9
Very Good,Only issue was the noise from the fan in the toilet and I caouldnt adjust the heating to what I wanted,,8.0,October 2021,"October 22, 2021",Queen Room,3,Solo traveler,8.9
Excellent,"Excellent location
Excellent staff
Excellent hotel",Nothing,10,October 2021,"October 17, 2021",Queen Room,3,Couple,8.9
very good,,"location is great, breakfast very good, in room like, the waste bin in the bathroom was broken and the table lamp didn't work,",8.0,October 2021,"October 14, 2021",Queen Room,3,Couple,8.9
Good stay overall,"Breakfast was a tiny bit disappointing, not on par with other Hiltons. Food was alright, quite basic though and you had to try really hard to fag someone down for a more bespoke order. Hot food was lukewarm most of the time and the coffee was sub par.","Room, location, cleanliness and bathroom were great",8.0,September 2021,"October 1, 2021",King Room,3,Couple,8.9
Pleasant,,Excellent..,9.0,September 2021,"September 30, 2021",Queen Room,3,Solo traveler,8.9
Good overnight stay in Bucharest before continuing the journey.,"Breakfast was crowded, but Covid-certificate was asked. However, it did not feel so safe.","The room was very spacious, bed was good and firm. Location is excellent, lots of good restaurants close by.",8.0,September 2021,"September 27, 2021",Queen Room,1,Group,8.9
Very Good,They are still not answering my emails!!!! i forgot something there and no answer,Nice hotel,8.0,August 2021,"September 25, 2021",Twin Room,5,Group,8.9
Great location in the heart of the old town.,Room is very small compared to other rooms I’ve stayed in Whithorn the brand but was perfectly adequate for my 3 nights stay.,"Room was on the fifth floor and well sound proofed from the noise on the street, well air conditioned. Bed was very comfortable as is the way with all Hilton hotels and room was clean. I had breakfast on the last day which was reasonable.",10,September 2021,"September 25, 2021",King Room,3,Solo traveler,8.9
Recommended Hotel in the heart of Bucharest,Recommended Hotel,"Perfect location on the border of old town but not INSIDE old town, and that is an advantage. No Casino (advantage). We received the room that we payed for (standard king room) at 5th floor that was quiet and spacious enough. 
Decent breakfast, everyone can find something that suits him. Helpful, kind and efficient stuff.",9.0,September 2021,"September 20, 2021",King Room,4,Couple,8.9
Basic and Comfy Stay,"Breakfast was disappointing, the hotel does not have any nice facilities, and the staff was kind but not so professional.","The hotel was pretty basic, with clean and comfortable rooms.",8.0,September 2021,"September 15, 2021",King Room,2,Family,8.9
Exceptional,Location and rooms plus Beef is great,Great hotel with attentive and high quality staff,10,September 2021,"September 11, 2021",King Room,1,Family,8.9
Wonderful,We were 2 adults with 2 children. The extra bed was not very confortable,Location is good and very clean. Good facilities and breakfast,9.0,August 2021,"September 8, 2021",Junior Suite,1,Family,8.9
great and comfy stay in the old part of the town,"bathroom shower is slippery as the water stays in the cabin, no balcony in the room","good location in the old part of the city, the room was big and comfortable, nice entrance in the hotel",8.0,September 2021,"September 5, 2021",Twin Room,4,Group,8.9
Wonderful,The signal for net and for tv wasn’t too good.,"-the bad was very comfortable and the position of the hotel is very good 
-",9.2,September 2021,"September 5, 2021",King Room,1,Couple,8.9
Wonderful,It was a bit noisy in the night. The breakfast could have more variety considering the price we pay for it.,The room was very comfortable. The hotel is located in the centre of Bucharest close to many nice restaurants.,9.0,September 2021,"September 4, 2021",Twin Room,1,Group,8.9
Very Good,The booking.com search indicated that parking is free at location. But the hotel turned out not to have its own parking. Had to park in a publik parking and pay extra. Seemed unfair.,,8.0,August 2021,"August 29, 2021",King Room,2,Family,8.9
Good,Price,Location and breakfast,10,June 2024,"June 25, 2024",Twin Room,1,Couple,8.9
Hilton quality in the center of the town :-),The hotel is a little overpriced even if it is very good **** standard.,Good location and modern Hotel. Even if it is in the center of the old town it is very quiet. The breakfast is really good 👍,8.0,February 2024,"February 18, 2024",Deluxe King Room,3,Solo traveler,8.9
could nbe better,,They dont Accept my Bonos miles f from HILTON Honours ?,8.0,January 2024,"January 31, 2024",Deluxe King Room,1,Solo traveler,8.9
Ok,Fitness room,Fantastic breakfast team! Dana etc.,8.0,November 2023,"December 24, 2023",Queen Room,1,Group,8.9
Very Good,"The room was not as clean as expected (there was dust on the furniture and some dirt on the bathroom floor as well as the sheet had stamps on them and towels were torn).
It was not allowed to increase the temperature in the air condition so it took time until the room was heated (we were in Bucharest during really cold days).
Breakfast was ok but pricey (40€ for two people per day) but there are lots of restaurants and cafes around.",Location was perfect and our room had a great view. The mattresses were super comfy and surprisingly there was no noise from the streets of the Old town. Stuff was friendly and pleasant. The architecture of the building is magnificent.,8.0,November 2023,"November 29, 2023",Queen Room,3,Family,8.9
Good option for central Bucharest,Staff slightly arrogant,Location and the breakfast,8.0,October 2023,"October 9, 2023",Deluxe King Room,1,Family,8.9
Convenient hotel in the middle of the city.,"I felt like some things were not Hilton grade. 
No pijamas.  
No allergen info at breakfast. I’m vegan and it was hard to tell what I could eat. Since it’s a big international hotel I thought this is a must. 
Fruit quality is bad at breakfast (no taste/too sour) and there were spoiled fruit as well.","The staff was very nice. We came to Romania for our wedding and they give us a surprise sparkiling wine and cookies. It was nice. 
The breakfast had a lot of options and soy milk was available. 
The room was spacious.",8.0,August 2023,"August 24, 2023",King Room,2,Family,8.9
Good,They DONT have parking. I choose Hilton because it says they has parking but they don’t. They just advice you to park 2 blocks from the hotel,The location very good and easy for a tourist trip and is in heart of oldtown… so you can feel the vibration of the city but have a lot of gipsys and some prostitutes around the hotel. I really enjoy the room and the hotel,8.0,August 2023,"August 9, 2023",Queen Room,1,Solo traveler,8.9
Wonderful,The only real drawback is the price; it's more expensive than most other hotels. I booked because other hotel reviews indicated the guests experienced a lot of noise at night and couldn't sleep. I paid more to avoid that.,"The hotel location is great; on the edge of the pedestrian zone, so cabs/Ubers can get to you easily but  you can also get to heart of the old town easily. Loads of cool things to see and do within a short walk. The hotel is upscale for the city. Staff is very helpful and friendly.",9.0,June 2023,"July 13, 2023",Twin Room,2,Group,8.9
Very Good,The room was way smaller than what I expected.,"Great location, clean, nice view.",8.0,June 2023,"June 23, 2023",Deluxe King Room,2,Couple,8.9
Wonderful,"The smell of food on the lobby was very strong ,the lobby and restaurant are very uncomfortable to sit.the waiter kicked us out twice as they had to hoover the place, having said that he served us with coffee just 5 minutes before he asked us to leave .",,9.0,February 2023,"February 7, 2023",King Room,1,Family,8.9
Very Good,The windows are no sound proof and you can hear the loud music from the nearby pubs.,The location is in the Old Town.,8.0,December 2022,"January 4, 2023",King Room,1,Couple,8.9
"The location is great, the staff is very helpful. They took into consideration all my requests.","There were holes in the bedding, but it is a very minor issue.","The location is great, the staff is very helpful. They took into consideration all my requests.",8.0,August 2022,"August 26, 2022",Queen Room,2,Solo traveler,8.9
"The price doesn't really match the quality. Very noisy, but it's Old Town.","In under the windows of the room was a club. It was very noisy even with the windows closed.
The shower had no doors, the water did not drain well and therefore it was a bit humid.
Once after cleaning the cleaning lady put less towels. I had to go to reception and ask for a towel.
We were constantly waiting for elevators, and there were only 2 for all 7 floors.","The staff was very polite. The hotel room is very basic. The mattress was lovely. There is a laptop safe and work space. Lots of charging sockets in the room. We paid breakfasts and it was tasty, but simple. Water bottles are renewed in the room.",8.0,May 2022,"May 25, 2022",Queen Room,3,Couple,8.9
Very Good,"Breakfast is the same every day. Fried sausages are not good. Coffee machine works damn slowly and it's only one available.
Pillows in bed are all four the same size. Better to have 2 of them smaller/thinner.","Center location, quiet room. Fast check-in/out.",8.0,May 2022,"May 13, 2022",Queen Room,1,Solo traveler,8.9
Very Good,"Why the staff does not give the bill summary before the card payment? We are being asked to pay a figure without seeing the account summary. Once the payment done, staff provides when it is late to give objection or to understand what was paid for",,8.0,May 2022,"May 13, 2022",King Room,2,Group,8.9
Very Good,Lack of parking,"Facility, personnel",8.0,January 2022,"April 4, 2022",King Room,1,Family,8.9
In the middle of the old town and with the high standards of the Hilton,,"In the middle of the old town, big modern room and a good breakfast. Gym is also new and ok, not that big but everything for a workout is there.",8.0,March 2022,"March 25, 2022",Queen Room,3,Couple,8.9
Very Good,Room facilities,Excellent staff. Very helpful at the reception. Very good location,8.0,April 2024,"April 25, 2024",Queen Room,1,Solo traveler,8.9
Very Good,The price. The breakfast could be better. The bed mattress is too hard.,The location. It's clean.,8.0,March 2023,"March 20, 2023",King Room,2,Couple,8.9
Exceptional,,Very friendly and helpful staff.,10,October 2022,"October 25, 2022",Junior Suite,3,Family,8.9
very good,There is no parking,breakfast and room are great,8.0,March 2022,"March 12, 2022",Twin Room,1,Family,8.9
Wonderful,only gripe was  orange juice was a bit Miwadi!,Breakfast and location both great,9.0,February 2022,"February 24, 2022",Queen Room,4,Couple,8.9
Exceptional,,The location,10,January 2022,"January 5, 2022",Queen Room,6,Group,8.9
Standard Hilton stay in great location.,There was a cafe across the road with outdoor entertainers every night that were easily heard in our room. One of us found the bed (pillows maybe?) uncomfortable.,It was easy to walk too many attractions and there was plenty of restaurants nearby,7.0,June 2024,"July 1, 2024",King Room,3,Couple,8.9
Lovely hotel but would not stay here again on a Saturday night.,I understand we were staying on a Saturday night but our room was on the 7th floor and there is a nightclub nearby which you could hear. I put my headphones on and could still hear this which went on until about 4am. We had no sleep whatsoever due this. Not the hotels fault but something to keep in mind if you are staying here on a Saturday night.,The property was lovely and clean.,6.0,June 2024,"June 17, 2024",Queen Room,1,Couple,8.9
Friendly reception but dirty room,The room has issue about house keeping . Room was dirty I had to clean myself . They said they cleaned but there was a finger dust,Reception stuff is friendly & helpful . Also good breakfast,6.0,February 2024,"March 1, 2024",Queen Room,3,Group,8.9
Very nice hotel but a noisy neighborhood during the night,"The fact that i heard the noise of drums from the neighborhood during the entire night, and could not rest myself.","The location, the arhitecture, the services, the room",7.0,February 2024,"February 12, 2024",Queen Room,1,Couple,8.9
"A good hotel, just a not a great one.",Minibar didn’t work. Pillows fell down back of bed and were a bit thin. Breakfast was rather expensive - plenty of cheaper and better alternatives nearby. No nespresso machine in room - would expect this in a four star hotel. Room decor was modern but felt a bit soulless.,Location was good. Rooms a good size and plenty of complimentary water bottles. Exposed girder was a nice touch.,7.0,February 2024,"February 11, 2024",King Room,3,Couple,8.9
Poor,The came to clear the room and didn’t change the towels for 5 days . I call the reception and told them about the problem and again nothing .,,3.0,January 2024,"January 4, 2024",Queen Room,5,Couple,8.9
Average for Hilton Hotels standards!,"Breakfast not as good as I expected, on the last day of my stay the new guests next to my room brought a dog and left it alone all day until 4 am barking constantly without being able to sleep at all!!!!","Great location, helpful personnel, very clean!",7.0,August 2022,"August 14, 2022",Twin Room,6,Group,8.9
good location,inner faced rooms,location,7.0,November 2021,"November 28, 2021",Queen Room,4,Solo traveler,8.9
Good,"bed and pillows 
so sad the owners didn t invest enough in bed and pillows,  the main reason you choose a city hotel is to have a good night  sleep for 7-8 hours
at least add some confortable toppers","Location, brand new hotel",7.0,October 2021,"October 12, 2021",Queen Room,2,Solo traveler,8.9
Good,"I requested an early (1 pm instead of 3 pm) check-in, I got a reply beforehand that this would be possible, but when I reached the hotel, the receptionist (Sabina) told me this is impossible and I have to come back at 3 pm. But I was hoping to have a shower and prepare myself for an upcoming meeting. Instead, I had to leave my luggage and go to the meeting like that.","Perfect location, very clean room, and super clean towels!",7.0,September 2021,"September 29, 2021",Deluxe King Room,1,Solo traveler,8.9
Good,"There was only one pillow on the bed.
Cleaning rooms was on demand..",Location and price..,7.0,August 2021,"September 2, 2021",Twin Room,4,Group,8.9
Comfortable and clean,,Great location convenient to old town and for public transport and taxis,7.0,August 2024,"August 15, 2024",Queen Room,3,Group,8.9
Good,,good,7.0,June 2024,"August 1, 2024",King Room,4,Solo traveler,8.9
Fair,"Cant smoke in the room, no balcony, the view from the window is poor","Clean, comfortable, in perfect location in the old town",5.0,July 2024,"July 30, 2024",Queen Room,5,Solo traveler,8.9
Good,,goos location.,7.0,July 2024,"July 20, 2024",Queen Room,1,Solo traveler,8.9
Good value for money,,"Location, spacious room, bar downstairs, gym is small but functional",7.0,July 2024,"July 11, 2024",King Room,2,Solo traveler,8.9
Great location in old center,"The pictures presenting the hotel are a bit overrating it...in reality is more normal and basic.
Best feature: location!",Personeel was very helpful and nice.,7.0,May 2024,"June 11, 2024",King Room,2,Family,8.9
Super hotel but no sleep due to techno blasting from nightclub,Terribly noisy from midnight to 6 am from adjacent nightclub,"Comfortable, clean, great facilities",4.0,May 2024,"May 31, 2024",King Room,2,Couple,8.9
Pleasant,"As there are more clubs in the next buildings around, there was a noise of a very strong intensity, making it impossible to sleep until morning hours. We also had issues with our cards not working (3 times) and problems with a higher rate charged without reason, even if we objected.","I liked the location, the room itself and overall cleanliness.",6.0,May 2024,"May 20, 2024",King Room,3,Family,8.9
Good,Walk-in shower was really bad. Panel of tbe shower was short and for this reason floor of the whole bathroom was getting wet,Breakfast and location was really nice.,7.0,March 2024,"April 4, 2024",King Room,2,Solo traveler,8.9
Good,No mini bar in the room,Location and comfort of the room,7.0,March 2024,"March 8, 2024",Twin Room,2,Solo traveler,8.9
Good,,"great location and good hotel, its very close to the bars and places to have food, the hotels steakhouse was decent and good value for money.",7.0,February 2024,"February 26, 2024",Twin Room,5,Group,8.9
Good,Not the best facilities but it’s clearly constrained by its location,Nice location,7.0,February 2024,"February 26, 2024",King Room,3,Group,8.9
It is a good hotel to stay for business or holiday,,very good location to visit Bukarest,7.0,February 2024,"February 25, 2024",Deluxe King Room,3,Couple,8.9
Met expectations,Limited options for vegeterians,Location and cleanliness,7.0,February 2024,"February 13, 2024",Queen Room,2,Group,8.9
Good,The room was a little dusty. The reason for this is that the ground is carpeted.,The location of the hotel is amazing. The employees are very friendly.,7.0,February 2024,"February 11, 2024",Queen Room,4,Couple,8.9
Good but noise at night was very bad. If I wasn't so exhausted I would have asked to move rooms.,Noise of nightclub at night was terrible ver loud and went on till 5 am,Nice clean and modern,5.0,January 2024,"January 25, 2024",King Room,2,Couple,8.9
Hilton inn is very good for going out night time around the old town.,,"Location is very good near old town, and easily you can go around the city from that location.",7.0,December 2023,"January 2, 2024",Queen Room,2,Solo traveler,8.9
Didn't meet my expectations...,"Not a very big room with very poor lighting. Our room was looking in the inside part of the building, which was not very nice. The room was not spacious enough and there were two burned lamps which were not changed by the staff. The staff at the front desk were not as helpful as they could be. Not a bad choice of a hotel but nothing special in general.",The breakfast was good and all were fresh and tasty.    The furniture in the room was nice and new. Nice bed linen and nice bath products. Good location if you want to get around easily in the old city.,6.0,December 2023,"December 27, 2023",Queen Room,2,Couple,8.9
Very Poor,"we stayed for a week in the hotel
on the first day of our stay my friend did not feel well and threw up in the bathroom 
when we checked out the reception (called christian) charged us for 500 ley for the cleanig althow nobody notified us in advance for the extra charge when we asked for cleaning servise and not even during the next days we were staying
after showing our protest they reduced the amount to 250 lay
it was disapointing and caused us real stress because our taxi driver was waiting in the lobby and we were getting late for our flight and had no other choice but to pay the amount which seems unfair and extremekly high and extortion",location,2.0,December 2023,"December 26, 2023",Twin Room,7,Group,8.9
Good hotel with excellent location.,Towels in the room were so old.,"Amazing location, nice room.",7.0,November 2023,"November 27, 2023",King Room,1,Couple,8.9
Absolutely horrible,One of the worst stays I have ever had. On Sunday night they had a wedding and reception at the hotel that the hotel allowed to continue until three in the morning. The rooms are not well insulated and so it was like trying to sleep in the middle of a club with music blaring. I understand hotels have these events and I would have been fine with midnight but 3 am is unacceptable and completely unacceptable for guests who paid money for a good nights sleep. I will never come back to this hotel and recommend others a avoid as well.,Staff and location,2.0,November 2023,"November 14, 2023",Queen Room,4,Solo traveler,8.9
Good,The room size,The location,7.0,October 2023,"October 28, 2023",Queen Room,2,Solo traveler,8.9
"To summary,  my experience was good.","A slightly noisy environment, noticeable mainly at night.","The staff was good, quick check in and out.

The location of the hotel is close to interesting sites in the city.",7.0,August 2023,"August 25, 2023",Twin Room,5,Family,8.9
Good,the windows are not acoustically sealed - you could hear the music outside and even the cars passing by on the street as if they were right next to you,The room is spacious and modern.,7.0,July 2023,"July 21, 2023",King Room,1,Solo traveler,8.9
Perfect location but....,"Sleeping in the rooms facing the street is almost impossible between 3 and 5/6 in the morning, when the bars and clubs near the hotel are closing and the patrons are leaving. The noise from the singing, shouting and even fighting is very loud in the room. And this is happening every day, not only in the weekends (when it is worse).","Great location, professional staff,  nice and clean rooms + excellent breakfast.",7.0,June 2023,"June 18, 2023",King Room,4,Family,8.9
Hilton garden inn bucharest old town,The music until 4.30/5.30am  im unsure if it's from hotel or a club near by. This was my second stay in the hilton this year and didnt experience this problem first time round. I'm unsure if it was way louder as I was on first floor but if it is from a club its outside the hotels control.,"Amazing staff, everyone of them were friendly and kind and always welcoming. Hotel is spotlessly clean. Location is perfect.",6.0,June 2023,"June 6, 2023",King Room,5,Solo traveler,8.9
Good location in old town Bucharest,"Hotel staff not particularly welcoming when we checked in - no smiles although they did respond to my request and sent someone up with extra pillows as I was recovering from an injury. Later they were quite abrupt when we inquired about a taxi to the airport. They gave us the answers but with a very brusque attitude. No suggestions on where to eat even though we had asked that previously. We just were told “oh everywhere is fine. You’ll find lots of places.” And the walls are paper thin. There were people partying in the room next to ours. We had to call downstairs to the concierge twice well after midnight to ask them to send security up because the people next-door kept knocking on our door in the middle of the night. And even after Security came up and the knocking on our door stopped, the people next-door were so loud it kept us awake most of the night when we had to wake up at 5:30 AM to catch our plane.","Good location at the beginning of the old town of Bucharest. Room was clean white, bright, and filled with light. It felt very soothing after a long journey. Two large bottles of water provided for free daily. Room had comfy chair near the bed and a good swivel desk chair as well as a little round table with an ottoman. Crabtree and Evelyn bath products - nice touch.",7.0,April 2023,"April 30, 2023",Queen Room,2,Couple,8.9
Good,The information should include that the window view of qeen room is to inside roof,All is super for exception of window view,7.0,March 2023,"March 24, 2023",Queen Room,6,Group,8.9
Great if you’re not planning to sleep ;),We couldn’t sleep due to noisy people passing in the hallway at all hours of the night.,Great location and service.,7.0,February 2023,"February 13, 2023",Queen Room,1,Couple,8.9
Staff attentiveness may require improvement.,"We stayed for 3 nights and needed to change the room several times. 1st night- very noisy room facing the club and restaurant, loud music and vibration until 5am in the morning, over heated room and we couldn’t get the temperature down, could be the air conditioner malfunction. We asked for room changed and requested hotel to assist with luggage move as we will be out on walking tour in the morning. Hotel indicated they are unable to assist with luggage. We have to run up and down several times to move and change the room ourselves with addition runs as the card not working for new room etc.  2nd night- the basin plug was clogged, unable to use the basin as water wouldn’t go down, asked reception for help 3 times, said someone will check it out, no help while we hold off shower just in case someone will attend to the basin. No one turn up, so we were too tired after travel on the day and decided to leave it and sleep. We were using the shower facilities to wash hands, cups etc. at the interim, reminded reception again before going on day trip in the morning, reception confirmed will ensure this is attended to. We returned from day trip around 9pm, asked reception to check if the basin has been fixed, reception said no information left in the system, asked us to go into the room to check it out ourself. We founded the dirty clogged water remained in the basin, called the reception again and asked us to move to another room with working facility.  Third room- finally completed the move after returning from day trip until 10pm, exhausting. Noted ceiling fine lines cracked with a construction supported device across the window inside the wall next to the bed. We were too tired and couldn’t be bother. Slept for the night and left in the morning.  Overall experience has been difficult and inconvenient for 4 stars hotel standard.","Hotel located in a convenient location, easy access to food. Room is good in size and good hotel facilities as per Hilton standard. Free water for guest.",5.0,December 2022,"December 28, 2022",Twin Room,3,Group,8.9
