Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
comfortable,since it is near airport : eating out is not an option,"near to airport
Breakfast is well spread  
room was good",10,February 2024,"February 11, 2024",Junior Suite,3,Solo traveler,8.2
Conveniente,Room on the End . Back view is bad view,"Close to the Airport . Shuttle service, Breakfast, Bar",5.0,January 2024,"February 9, 2024",Executive Twin Room,1,Solo traveler,8.2
Great place to stay when in Bogota,,"I always stay at this hotel when visiting Colombia, but in this time, I had several trips planned, so I was able to store my extra luggage for several days in their luggage room. People and service were always exceptional. Thank you",10,January 2024,"February 8, 2024",Executive Double Room,1,Family,8.2
"Good location, excellent service",,Excellent,10,February 2024,"February 7, 2024",Standard Quadruple Room,1,Family,8.2
Exceptional,"We arrived at the property at 2:30 pm, but the check-in was not possible.",The airport shuttle was very efficient and I really appreciated the breakfast box at 5 am. Clean and large room but with basic decoration and amenities.,10,February 2024,"February 6, 2024",Junior Suite,1,Group,8.2
Fair,Terrible service,Location,5.0,February 2024,"February 4, 2024",Executive Double Room,1,Couple,8.2
Exceptional,,Everything good the location,10,January 2024,"January 22, 2024",Standard Triple Room,1,Family,8.2
No the right place…,"Dirty sheets, not even shampoo on bath….even the cheapest motel in US  have some, don’t received payments online or by phone like any hotel in the world. I do the reserve as a gift for my parents and they have to pay with cash…don’t let me pay with the card of the reserve!!! Just incredible…",Nice property and location…but,1.0,January 2024,"January 20, 2024",Executive Double Room,1,Couple,8.2
Exceptional,Not able to join the 80’s Cuban party,Air conditioning and hot tub spa next door,10,January 2024,"January 20, 2024",Executive Double Room,1,Family,8.2
Very Poor,The staff constantly questions your room number as if you were going to run away without paying. That made me feel very uncomfortable.,Location,2.0,January 2024,"January 7, 2024",Standard Triple Room,1,Family,8.2
I decline to stay and booked in other hotel,"They assigned a new room and the only difference was that it had a little refrigerator.
Not a room for the price I was paying.","Nothing. They assigned me a room that was close to te kitchen. Has only a bed a broken closet And nothing else. I decline to stayed in that room for the price I was paying.
I paid a penalty for $80 dollars. to the property and Booking.",5.0,January 2024,"January 3, 2024",Executive Double Room,4,Solo traveler,8.2
Pleasant,Check-in was painfully slow and it is a very basic hotel,The location near the airport. Easy to catch a plane early next day. Shuttle bus service is convenient,6.0,December 2023,"January 1, 2024",Junior Suite,1,Family,8.2
Overall I was happy with the hotel and would stay again,"Checking in took a long time. In our room the lamp didn't work, tv remote battery flat.",Staff were friendly and helpful. Value for money was great.,6.0,December 2023,"December 29, 2023",Standard Triple Room,1,Family,8.2
I would suggest to stay somewhere else.,"1. Check-in took longer than 1 hour.
2. Dirty bathroom. 
3. The room door was not opening when we tried to open for the first time and the hotel response was that we needed to wait until maintenance fix it that they would not give us another room.",Location: 5 minute drive from the airport.,1.0,December 2023,"December 29, 2023",Executive Double Room,1,Family,8.2
Exceptional,,"Very good conditions. 
Great service experience. 
Very close to the airport.",10,December 2023,"December 21, 2023",Executive Double Room,1,Couple,8.2
Poor,Overcharged at check in to pay the Colombia resident tax when I gave the check in desk my UK passport. Refunded me when I questioned it but they didn’t even ask just assumed. At breakfast I saw one of the waitresses pick up scrambled egg that had fallen out on the side of the bench earlier and put it back in the pot. So left without eating.,Room was fine,3.0,December 2023,"December 17, 2023",Junior Suite,1,Solo traveler,8.2
Disappointed and poor value for my money!,"My room looked like a dorm… 3 beds crammed into the room, even next to the sofa..
No towels or basic amenities!",Location to the airport and airport shuttle!,2.0,December 2023,"December 13, 2023",Junior Suite,1,Solo traveler,8.2
"Convenient location, shuttle bus is a plus and all service staff are friendly.",,Location and shuttle services,10,December 2023,"December 11, 2023",Standard Quadruple Room,1,Family,8.2
Exceptional,,Amazing customer service,10,November 2023,"December 7, 2023",Standard Quadruple Room,1,Family,8.2
Pleasant,"Check-in process was terribly slow. It took me almost 3 hours to get my room, after 49 hours travelling, even though I booked my room 3 weeks in advance. While this process, not even water was provided or a place to sit. The staff was not very efficient, and handled the process poorly. Rooms are not soundproof, a lot of noise.","Convenient location, close to the airport and bussiness areas. Breakfast was tasty. The staff is friendly. The rooms are quite big.",6.0,November 2023,"December 3, 2023",Executive Double Room,3,Solo traveler,8.2
Probs ok if it’s not a party night…,"The night we arrived the hotel was hosting a huge party with loud music and people on the microphone at 11pm. When we checked in, we noticed that people were asking to change rooms - soon we were in the same boat because our room overlooked the party area so we had no chance of getting any sleep. After 40 minutes of waiting at reception, they finally let us move to a quieter room.
Check in is very slow - we queued for around 30 mins. However, we hadn’t done web check in though so perhaps that’s why.
The room was decent but the bathroom wasn’t as clean as I’d expect - the sink was full of water with hair floating in it. Weird.",Handy location for the airport and free regular shuttle to get to and from,5.0,November 2023,"November 16, 2023",Standard Triple Room,1,Group,8.2
Pleasant,"Shower didn't have handles to holder on.
Food sometimes was cold.",The personal was very nice.,6.0,November 2023,"November 14, 2023",Executive Twin Room,5,Group,8.2
"I will continue to stay at Hotel Habitel, it’s a great price and so close to the airport.",Slow check in and check out process,The breakfast is amazing!,10,November 2023,"November 13, 2023",Executive Double Room,1,Solo traveler,8.2
Pleasant,"Very very loud at night, there guests partying and screaming the whole night",,6.0,November 2023,"November 12, 2023",Executive Twin Room,1,Group,8.2
Great location and lovely staff,,"Love how close the place was to the airport, also the staff was very friendly",10,October 2023,"November 6, 2023",Executive Double Room,1,Solo traveler,8.2
Excellent recommendation,N/A,Everything. But the staff was so nice.,10,October 2023,"October 28, 2023",Standard Triple Room,1,Family,8.2
Close to airport but unruly.,"Noisy, no water available. No customer care.",Close to the airport,4.0,October 2023,"October 6, 2023",Executive Double Room,1,Solo traveler,8.2
Exceptional,No hooks inside the shower room,Functionality,10,October 2023,"October 6, 2023",Executive Twin Room,1,Solo traveler,8.2
"Very unpleasant, unhappy in the Habitel Hotel","Disabled room when any of us were not disabled person and being told that all the rooms in the hotel were the same.  That is not fear, being treated as we were getting the room for free.","The room we were provided was a disabled room, the shower had curtains and metal bars.  We did complaint about it and requested a proper room for non disabled person, but were told all the rooms in the facility were the same.  As we insisted and did not accepted the room provided, we were given a proper room with glass door showers, nicer than the disabled room.  We noticed that when we booked any hotel in Colombia through booking.com the rooms provided were not the best, always were told they do not have any more rooms or that was the last one or all the rooms were the same as the one we were given.  I think booking.com should be contacting those hotels and enquiry why?",4.0,September 2023,"October 2, 2023",King Room,1,Family,8.2
Good.,Reception should be more efficient.,Very close to the airport.,10,September 2023,"September 30, 2023",Executive Twin Room,1,Couple,8.2
Last time in this hotel.,"Food was very disappointing and there was a party at the hotel which was annoying, the volumen of the music was really loud till late, I couldn’t get enough asleep and I had a flight very early in the morning.",Very close to the airport which is very convenient,5.0,September 2023,"September 28, 2023",Executive Double Room,1,Solo traveler,8.2
Pleasant,2hs para ingresar en check in,Hotel,6.0,September 2023,"September 24, 2023",Standard Triple Room,1,Family,8.2
Exceptional,,Perfect location for a layover of flights in Bogota,10,September 2023,"September 20, 2023",Executive Double Room,1,Couple,8.2
Exceptional,I have to say great 👍 hotel is a 5 star 🌟 hotel great,It was wonderful everything was great,10,September 2023,"September 15, 2023",King Room,5,Family,8.2
The check-in process is horrible,"There's a lot of people wanting to be checked in at the same time due to the airlines sending customers with canceled and delayed flights here.

People with reservations are supposed to have preference, but since the check-in is badly organized, everybody waits together in the same line.

When people with reservations realize that they have preference (by having to approach the staff themselves to ask) and then skip the line that they were waiting in for a long time, people in the line are understandably pissed.

All that could be fixed by just having two clear lines for people with reservation and people without it, or simply by giving a short announcement whenever big groups of people come in.",The rooms and the location are great! And there's a shuttle from and to the airport,4.0,September 2023,"September 12, 2023",Executive Double Room,1,Couple,8.2
High value for good money!,"The check in process it’s too slow, too manually!","This hotel has exceeds my expectations, with the shuttle service to the hotel from the airport and viceversa, the staff were super kind they packed for me the breakfast in a travel version, that was wonderful! I do thank you all for the lovely service.",10,September 2023,"September 11, 2023",Executive Double Room,1,Solo traveler,8.2
Perfect for a night near the Airport,Nothing,Free shuttle to hotel (even when we landed at 3am from London). Impressive breakfast!,10,September 2023,"September 7, 2023",Executive Twin Room,1,Couple,8.2
Great Travel Transit option!,Breakfast could better,"Best is location, close to airport , shuttle service, great option!",10,September 2023,"September 6, 2023",Executive Twin Room,1,Family,8.2
Habitel de lo mejor,,"Hotel & Staff were tops.
Breakfast was outstanding.
Reception staff, due to Booking.com reservation, upgraded us to the VIP tower.",10,August 2023,"September 4, 2023",Executive Double Room,1,Couple,8.2
Exceptional,,The location is near at the airport. The room is clean and well ventilated. Highly recommended,10,August 2023,"August 28, 2023",Executive Double Room,1,Solo traveler,8.2
Exceptional,,"Great location, cómodo y tranquilo.",10,August 2023,"August 23, 2023",Standard Triple Room,1,Family,8.2
Great value!,,Great location - close to the airport. Free shuttle every 30 min. Decent breakfast. Very helpful staff.,10,August 2023,"August 23, 2023",Executive Twin Room,1,Family,8.2
It was good,It wss,Breakfast good,10,July 2023,"August 12, 2023",Executive Twin Room,1,Solo traveler,8.2
Exceptional,,Great breakfast and location,10,July 2023,"August 12, 2023",Executive Twin Room,1,Group,8.2
Perfect hotel for stopover in Bogotá. Free shuttle.,Check in process took some time due to amount of people arriving and leaving at time. When you coming tired it's dissapoiting wait for so long!,"Very close to El Dorado airport, they offer a free shuttle 24/7 from the airport to the hotel and back, with pickups every 30 minutes. The shuttle will pick you up at Door 5 (2nd floor) with a previous arrangement. Additionally, they kindly pack a traveler's breakfast for you when you leave early in the morning at no additional cost.",10,August 2023,"August 7, 2023",Executive Double Room,1,Solo traveler,8.2
Disappointing,I did not get my invoice and I have tried to contact the hotel many times with no success,,4.0,July 2023,"August 4, 2023",Executive Twin Room,1,Family,8.2
realy near to  the airport the hotel is berry nice,,super near to the airport,10,July 2023,"July 31, 2023",Executive Double Room,1,Couple,8.2
Would definitely stay here again!,,Nice hotel close to the airport. Free airport shuttle and they have us a free bagged breakfast to take with us since we had an early flight.,10,July 2023,"July 23, 2023",Standard Triple Room,1,Family,8.2
Amazing hotel,They close the door after 10pm to get to the reception,You will see me next year!!,10,July 2023,"July 16, 2023",Executive Double Room,1,Couple,8.2
Exceptional,,The airport shuttle service was fantastic.,10,July 2023,"July 13, 2023",Executive Double Room,1,Couple,8.2
Awesome and relaxing break before a flight,All was great. Wifi with weak signal cause it was last room on the aisle,Spacious 4 beds bedroom,10,June 2023,"June 28, 2023",Standard Quadruple Room,1,Family,8.2
I will stay here again,,Its near airport. Very clean. The bed were comfortable. The breakfast is delicious.,10,June 2023,"June 27, 2023",Standard Triple Room,1,Group,8.2
"It's a nice hotel, close to many things like a shopping mall and even closer to the airport.","They don't have booking.com rates, so better do booking on the app then come to front desk to show them the payment so that they accept the rates and let you in.",The place is closer to the airport than others around.,10,June 2023,"June 25, 2023",Executive Double Room,3,Solo traveler,8.2
Exceptional,,"Very close to the airport, provides free shuttle service every 30 mnts to and from the airport. Great breakfast .",10,June 2023,"June 24, 2023",Standard Triple Room,1,Group,8.2
fantastic,n/a,el lugar,10,June 2023,"June 20, 2023",Executive Double Room,1,Solo traveler,8.2
Exceptional,,Everything was wonderful!,10,June 2023,"June 10, 2023",Standard Quadruple Room,1,Family,8.2
"Convenient, close to airport",,"Close to airport, convenient, good restaurant associated with hotel.",10,May 2023,"June 3, 2023",Executive Double Room,1,Solo traveler,8.2
Exceptional,,"My honest opinion about the hotel. Excellent internet, I have never received such courteous and pleasant service in any hotel. A large and clean pool, quiet and calm in all parts of the hotel, clean and blue sea 10 meters away. All types of sports you want, football, volleyball, chess, aerobic exercise in the pool, 9 risbi, diving equipment and all for free! Good food, fair prices, strong water flow in the shower, TV with all channels, I recommend 100 percent that you are going to enjoy every moment. To improve, buy new ping pong sticks😅.

Last thing - the guy name ADAL made my vacation. Every time I wanted to play any kind of sport he was so happy to play with me.

But he needs to improve his chess skills 😉

Thank you guys for a beautiful vacation",10,April 2023,"June 2, 2023",Standard Triple Room,1,Solo traveler,8.2
Exceptional,,everything was very clean and organized,10,June 2023,"June 2, 2023",Executive Double Room,1,Solo traveler,8.2
People there were very friendly,NA,clean and comfortable,10,May 2023,"May 26, 2023",Standard Triple Room,1,Group,8.2
I love Habitel Select. I rested very well and ate delicious. People is so nice.,I did not find the iron to iron my blouse.,Comfortable bed. I love the kind of shower. I enjoyed the breakfast.,10,April 2023,"May 23, 2023",Executive Twin Room,1,Couple,8.2
all good,long wait to check in,All good,10,May 2023,"May 9, 2023",Executive Double Room,1,Solo traveler,8.2
its goooood!,garden no smoking and its bad,"We like everything here, good staf and good food. breakfast is great! and Monduka restorant staf name Esperanza is so sweet and kind women, we are happy when we see her. Good luck everyone see you soon!!!",10,April 2023,"April 22, 2023",Executive Twin Room,1,Group,8.2
Decent place when you need to be close to the airport.,Front desk staff was not very friendly nor did they provide us with all the information we needed for our stay.,Proximity to the airport.,6.0,April 2023,"April 21, 2023",Executive Double Room,1,Couple,8.2
Just to stay in a room instead of the airport,"Did not stayed for breakfast because my plane left too early. Gave me a breakfast box instead, but was awful. Room was acceptable, but they gave us ONE BOTTLE of water and said they only gave one per room, and we were two.",Transportation to the Airport.,5.0,March 2023,"April 19, 2023",Executive Twin Room,1,Family,8.2
perfect place to rest after a long flight,everything was really good,"very clean, safe and professional staff",10,April 2023,"April 19, 2023",Standard Triple Room,1,Group,8.2
Exceptional,Long queue to check in,My favourite hotel while in Colombia. The room was simply exceptional. Too bad that our flight was early and we couldn't enjoy the room more.,10,March 2023,"April 6, 2023",Executive Twin Room,1,Group,8.2
We already recommended your hôtel to friendster,Evething was better thaï were expected,Evething was perfect,10,April 2023,"April 5, 2023",Executive Twin Room,1,Couple,8.2
I highly recommend it and will stay here again when I need to.,,"Loved the breakfast, large variety.",10,March 2023,"March 30, 2023",Executive Twin Room,1,Couple,8.2
ok,"to long to check-in , lock of man power",location,6.0,March 2023,"March 29, 2023",Executive Double Room,1,Couple,8.2
Will ask for a low noise room next time,"Airport noise was unbearable, all night long! we could not rest",Room was ready,5.0,March 2023,"March 29, 2023",Executive Twin Room,1,Couple,8.2
Comfortable stay near the airport,Nothing; it's exactly what you want before/after a long flight!,Comfortable and clean place to stay before an international flight home. The airport shuttle was reliable. The rooms were basic but comfortable. The wait staff at the restaurant were so friendly and welcoming.,10,March 2023,"March 27, 2023",Executive Double Room,1,Couple,8.2
Exceptional,More check in staff. More powerful shower,"Spacious room for 4 people, very close to airport with free shuttle. Excellent for airport layover",10,March 2023,"March 27, 2023",Standard Quadruple Room,1,Family,8.2
i would always stay here when visiting Colombia.,,"it’s always a pleasure to stay at this hotel with great breakfast, free shuttle to the airport and only 5 min from the airport a great stay always. clean rooms friendly staff.",10,January 2023,"March 18, 2023",Executive Double Room,1,Couple,8.2
great hotel right next to the airport,,we arrived at 2:30am so needed somewhere close to the airport for our first night. this place is perfect - it has a 24 hour free shuttle bus and somehow our room wasn’t at all noisy despite being right next to the airport. the free breakfast had a good selection and the 12pm checkout was great for a sleep in after getting in late. the room was very nice.,10,March 2023,"March 18, 2023",Executive Double Room,1,Couple,8.2
"I won’t recommend to stay, nor stay myself anymore in this hotel for more than one night.","During my last stays the room service staff has been inefficient and even rude. The cleaning service has been quite delayed and even if the manager did apologise for the inconveniences, I didn’t receive any sort of compensation (which I asked) for such inconveniences.
In conclusion, I have noticed during my last stays that the hotel services have worsen and the prices have increased, which is not at all a good sign.","The breakfast was really good but the fact that the waiters are desperately cleaning up your table, even before you have finished eating, makes the breakfast time a bit unpleasant.
The restaurants are very good, good food and good wine. Excellent customer service. But in general, the prices at the hotel are quite high for the quality. The hotel has been a perfect option to stay one night after a long trip, specially arriving late in the evening, since the airport transfer service is handy and fast and the breakfast is really good. But two nights stays haven’t been so pleasant.",3.0,March 2023,"March 16, 2023",Executive Twin Room,1,Solo traveler,8.2
Pleasant,the attention of the staff,close to airport,6.0,March 2023,"March 15, 2023",Executive Twin Room,1,Couple,8.2
Exceptional,We asked for a wake-up call but they forgot about it! Luckily we also set an alarm ourselves or we would have missed our flight.,"A very luxurious hotel very close to the Airport. For Colombian standards abit pricy, but for European/US standards cheap. Very convenientshuttle service to the Airport which takes between 5-10 minutes.",10,March 2023,"March 4, 2023",Executive Twin Room,1,Couple,8.2
brilliant accomodation and place,,"everything! the room was fabulous, the staff amazing it was a fantastic stay!!",10,December 2022,"February 25, 2023",Executive Double Room,1,Couple,8.2
Exceptional,nothing,Room was beautiful. We only stayed a few hours as we were flying out in the morning.,10,November 2022,"February 17, 2023",Executive Twin Room,1,Couple,8.2
Exceptional,Nothing,Friendly staff,10,February 2023,"February 17, 2023",Executive Double Room,1,Solo traveler,8.2
Exceptional,,Thank you.,10,February 2023,"February 15, 2023",Standard Triple Room,3,Family,8.2
Exceptional location and value for money.,Everything was excellent.,"Superb service, efficient check in and friendly staff. I could not believe how close this hotel is to the El Dorado Airport. It truly is an exceptional location. The free shuttle service every 30 minutes to and from the airport is an excellent feature and the main reason I booked here.",10,January 2023,"February 13, 2023",Executive Double Room,1,Solo traveler,8.2
"Not worth the money, next time I sleep at the gate at the airport","It is a price I am used to pay in Switzerland for much more comfort. The checkin took about 10minutes for irrelevances. 
The bed was ok but the window wouldn’t close, it was loud, I could easily hear neighbours and the street, the shower didn’t properly work.",,5.0,February 2023,"February 12, 2023",Executive Double Room,1,Solo traveler,8.2
Exceptional,,"Lovely hotel- they upgraded us to habitel prime so I'm not sure what the Select hotel is like other than reception staff were friendly. 
Comfortable room and delicious breakfast. They also arranged a shuttle for us to get to our next accommodation.",10,January 2023,"February 6, 2023",Executive Double Room,1,Couple,8.2
not good value for the money,room had broken lamps broken closet peeling walls terrible water pressure,location,4.0,January 2023,"January 24, 2023",Executive Double Room,1,Solo traveler,8.2
Excellent Stay Right Next to the Airport!,,"Excellent airport shuttle, great staff, awesome room, quick and tasty room service!
Took the room as a I had an 11 hour layover in Bogota and needed to work and rest. Got to check in early too! This room was perfect as it had a desk, good internet and free airport shuttle every 30 mins. The airport is a very short drive to the hotel.
I was very impressed with this Hotel and highly recommend it when you need to stay by the airport",10,January 2023,"January 22, 2023",Executive Twin Room,1,Solo traveler,8.2
Pleasant,"There was not complimentary water or coffee in the room.   Few personnel in the fronl desk, hence check in took 1 hour.",Good breakfast and the airport shuttle staff and the drivers were incredible,6.3,January 2023,"January 17, 2023",Standard Triple Room,1,Family,8.2
"it was good attention, atmosphere, environment and service. thank you for everything. we enjoyed the  time in the hotel.",none,clean and comfortable,10,December 2022,"January 14, 2023",Executive Double Room,2,Couple,8.2
Excelente,,La atencion,10,January 2023,"January 10, 2023",Standard Quadruple Room,1,Family,8.2
Good if you want to stay close to the airport for a night.,"The breakfast wasn’t very good. The eggs were like plastic and yogurt had an expire-like taste. Also, they’re hammering since early in the morning, not ideal if you want to rest. Very noisy.",it’s very convenient for early/late flights. only 5 min from the airport,6.0,December 2022,"December 30, 2022",Executive Double Room,1,Couple,8.2
Nice but staff can do better...,"Staff at the front desk were so arrogant. They were acting as we were asking rooms for free, we made a reservation and paid around $400 for rooms and early check-in, we were not asking for charity!","The bed was comfortable and the hotel is well located near the airport, very convenient.",6.0,December 2022,"December 25, 2022",Standard Triple Room,1,Couple,8.2
Pleasant,the room walls were full of cracks,close to the airport,6.0,December 2022,"December 23, 2022",Executive Double Room,1,Couple,8.2
no comment,good,closest to the airport,5.0,December 2022,"December 19, 2022",Junior Suite,1,Solo traveler,8.2
"Decent accommodations, extremely convenient to the airport","I think the facility is basically quite nice and could be upgraded to have more selling points than just convenience to the airport.  Somewhat amusingly, the wifi password is printed with nearly invisible periods at the end; I wonder how many guests, like me, have to go back to the desk, thinking it doesn't work, only to find out that there's minute punctuation that's actually part of the password.","Served my needs well for an overnight stay near the airport, including with the convenient free shuttle.  There's a decent restaurant on-site, and breakfast was included.  Staff were pleasant, with a fair amount of English spoken.  Style of the room and common areas were a bit basic in terms of decor but adequate; one nice feature is a courtyard and garden that the restaurant overlooks.  Overall, a good value.",6.0,November 2022,"December 13, 2022",Executive Twin Room,1,Solo traveler,8.2
have stayed at Habitel twice before. Have always been happy with my stays,nothing,close to airport; excellent staff; excellent food and price;,10,November 2022,"December 11, 2022",Executive Double Room,1,Couple,8.2
Convenient hotel accommodation close to airport.,Nothing to report,Convenient to airport. Hotel shuttle to airport and back is free. Free breakfast was good and plenty of options. Clean and comfortable.,10,November 2022,"November 29, 2022",Executive Double Room,1,Couple,8.2
Good relation cost-benefit,"I don't have anything to complain

Congratulations",The staff are very polite and helpful,10,November 2022,"November 29, 2022",Executive Twin Room,1,Solo traveler,8.2
Exceptional,Nothing to say,The room was very modern the breakfast had a large variety and they had free shuttle back to airport and to pick you up from airport the location of hotel is 5 minutes from airport,10,November 2022,"November 23, 2022",Junior Suite,1,Solo traveler,8.2
Expensive for the staff treatment,Staff attention has gone downhill since my last visit two hears ago,,1.0,November 2022,"November 20, 2022",Executive Double Room,1,Couple,8.2
Exceptional,,The proximity to the airport is great. The free shuttle service works perfectly. You can’t hear the planes landing or taking off. The hotel is very comfortable and the staff is very kind.,10,November 2022,"November 19, 2022",Executive Twin Room,1,Family,8.2
Exceptional,,great breakfast,10,November 2022,"November 19, 2022",Executive Twin Room,1,Solo traveler,8.2
great location but doesn’t worth it,food without taste and poor quality. expensive for the price,location,5.0,November 2022,"November 18, 2022",Executive Twin Room,1,Couple,8.2
great place for a long layover,,great property for a long layover!! great food and great service,10,November 2022,"November 16, 2022",Executive Twin Room,1,Couple,8.2
Exceptional,"They do not provide water or other drinks in the rooms, you have to go to the lobby and get it from a vending machine.",The staff were friendly. The room was clean and comfortable as well as the lobby area.,10,October 2022,"November 10, 2022",Executive Double Room,1,Solo traveler,8.2
not good,noisy,noisy,1.0,August 2022,"November 4, 2022",Junior Suite,1,Solo traveler,8.2
horrendous,couldn't sleep as it was too noisy,noisy,1.0,October 2022,"November 4, 2022",Executive Twin Room,1,Solo traveler,8.2
Comfy,"Everything was nice, I have nothing to complain about.","That it was near the airport, and the free airport transportation",10,October 2022,"October 20, 2022",Executive Double Room,2,Couple,8.2
Would like to stay longer next time,Not something I didn't like but I was late getting in to Bogotá (1.00 am instead of 7.00 pm) and I got a taxi instead of waiting for the bus  Wasn't sure if it would still be operating then.,"Comfy bed, clean room, great reception staff. 5 minutes from the airport by hotel bus",10,October 2022,"October 18, 2022",Executive Twin Room,1,Solo traveler,8.2
todo excelente,cercanía al Aeropuerto y transporte propio,excelente,10,September 2022,"October 16, 2022",Executive Double Room,1,Solo traveler,8.2
Exceptional,,stayed here twice ! great service and value for money . excellent location close to airport . great free airport shuttle service . very good breakfast,10,September 2022,"October 6, 2022",Executive Double Room,1,Couple,8.2
Amazing value for money,,"Amazing gem of a hotel so close to the airport. This is much value for the money you pay to stay here. It's nice, modern, clean and has all the basic needs covered. They even have a shuttle servixe that runs 24/7 to the airport.",10,October 2022,"October 6, 2022",Executive Double Room,1,Couple,8.2
Exceptional,,everything was good,10,October 2022,"October 3, 2022",Junior Suite,1,Family,8.2
Pleasant,"The entire hotel was way too cold and while we could turn off the AC, we could not start the heating in our room. The bathroom is tiny.
While we had a good lunch at the restaurant, the dinner was fully disappointing. The two ordered meals arrived with more than 30 minutes time difference, leading one of us to be done with dinner while the other had not received it yet. For a pizza, we had to wait for more than 1 hour. Both of the dishes we had for dinner were not enjoyable.","Great location for catching an early morning flight. 7 minutes by hotel-provided, free shuttle to the airport.
Room was adequate.
Lunch at the restaurant was quite good.",6.0,September 2022,"September 30, 2022",Executive Double Room,1,Couple,8.2
Exceptional,,Every thing,10,September 2022,"September 30, 2022",Standard Quadruple Room,1,Group,8.2
layover,,everything,10,September 2022,"September 29, 2022",Standard Triple Room,1,Couple,8.2
Awesome place to enjoy a flight connection and get awesome food!,Some aircraft noise.,Very clean. Great service. Awesome local food with room service!,10,September 2022,"September 28, 2022",Junior Suite,1,Family,8.2
Poor,"The place, the service",Not good,3.0,September 2022,"September 27, 2022",Executive Twin Room,1,Couple,8.2
The perfect hotel for an overnight layover in Bogota.,"Jeez, I can't think of anything.
Maybe if I was a spoiled brat I would have expected a bellhop to bring my luggage upstairs but they had a rolling rack so it really wasn't that much of a big deal.","From arrival to departure the staff was incredibly helpful and generous with their hospitality.  They helped set up a driver to take us to the supermarket and return.  
The transfer from and to the airport was comfortable and on time.
The included breakfast was fresh and delicious.  
All in all a great hotel for an overnight layover.  
Thank you to Habitel for a wonderful stay.  We'll be back.",10,August 2022,"September 23, 2022",Executive Double Room,1,Family,8.2
Great if you are planning to stay there for 1 or 2 nights.,"The hotel itself is very nice, however, if you wanna go out you need to take a taxi or something",It is nearby the airport and it's the perfect place if you are commuting through Bogota.,10,August 2022,"September 19, 2022",Executive Twin Room,1,Solo traveler,8.2
Bad,"RECEPTION INCREDIBLY SLOW
RESTAURANT CLOSED AT 10 PM",LOCATION,1.0,September 2022,"September 17, 2022",Junior Suite,2,Solo traveler,8.2
The best thing about it is location. Food is good.,"Fifty a night in Colombia is a LOT. That said: I had to ask FOUR times to get some ice into my room. I was in a whole lot of pain and all I needed was a small bag of ice. I had to wait and wait and wait and wait, all the while in serious pain due to recent surgery, and finally they delivered  a whole damned bucket. I have no clue why they took so long or why on earth they brought so much. Made no sense.","The room service was great, dinner was wonderful. Might have been nice to have enjoyed that while in less pain. See below.",6.0,August 2022,"September 8, 2022",Executive Double Room,1,Solo traveler,8.2
"Excellent, 10/10",N/A,"Perfect for what it is. This hotel offers a free shuttle bus to and from the Airport every 30 mins and the restaurant stays open until 10pm. The staff are friendly and attentive and the rooms are clean. The drive to the airport is about 5 minutes ans they have an airport departure board in the foyer, really is an excellent stop over hotel. Breakfast is very generous too",10,September 2022,"September 8, 2022",Executive Twin Room,1,Couple,8.2
convenient location,,great shuttle service! Very nice clean and quiet room very close to the airport! very convenient for a layover,10,August 2022,"August 30, 2022",Executive Double Room,1,Solo traveler,8.2
Exceptional,The shower leaked water to the bathroom floor,The staff was amazing and the hotel is well located. Plus the shuttle is very convenient,10,August 2022,"August 29, 2022",Executive Double Room,1,Couple,8.2
Great experience of staying close to El Dorado Airport,,All staff I talked to were very friendly and helpful. The complementary bus shuttle was absolutely convenient for me.,10,August 2022,"August 29, 2022",Executive Double Room,1,Solo traveler,8.2
Great place to stay,N/a,Everything,10,August 2022,"August 22, 2022",Executive Twin Room,1,Couple,8.2
Excellent,There was a lot of noise come from the lobby and halls,All,10,August 2022,"August 21, 2022",Executive Twin Room,1,Solo traveler,8.2
Bad,"food was very bad especially at dinner had a burger which cost me over 50k in col pesos when complained to the waitres they reheated the burger but came back soggy after more than 20 minutes waiting again, Overal waiting time for dinner was over 45 min plus 20 for reheating so over 1 hour. Experience was extremely bad i could hear other people that day complaining about the food as well. 
I would not recommend that hotel unless you staying for 1 night transit via BOG and leaving early. The rooms are pretty cheap and old - the beds in my opinion not comfortable at all. Overall not a good place to stay",Nothing other than its close to the airport,1.0,August 2022,"August 13, 2022",Executive Twin Room,2,Solo traveler,8.2
very convenient,close to the airport and transportation included,very clean,10,August 2022,"August 10, 2022",Executive Twin Room,1,Family,8.2
Nice place and friendly people,No shampoo and conditioner,Location,10,August 2022,"August 8, 2022",Executive Double Room,2,Couple,8.2
It was excellent,,The attention of the staff,10,August 2022,"August 7, 2022",Executive Twin Room,2,Solo traveler,8.2
"The hotel served a purpose,  airport hotel but the front desk staff need a lot more training.",When you have a problem the front desk staff need to communicate and try and resolve the issue not ignore you and then blame you. Also I do not appreciate other staff getting involved and demanding that we respect them when they are being rude to us.,Location was great but we had to catch our flight before breakfast was served which is not so good for an airport hotel.,3.0,August 2022,"August 5, 2022",Executive Twin Room,1,Family,8.2
Magic stay in the nature,nothing,we stayed in the little house in the garden. it was just magic. highly recommended for couple.,10,July 2022,"August 5, 2022",Executive Double Room,1,Couple,8.2
