Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Very Good,Everything was OK. Nothing exceeding my expectations.,Room was clean and beds comfortable.  Perfect for a couple of days.,8.0,August 2022,"September 13, 2022",Standard Double Room,3,Family,8
Good,There were periods of time when the wifi did not work (especially in the morning and evening).,"Overall the stay was a pleasant one, we enjoyed the fact that the hotel had a nice lobby from where you could work, and the bar is open 24h.",7.0,July 2022,"July 15, 2022",Standard Double Room,4,Couple,8
Nice but noisy hotel.,"Noisy. We hear all the airplanes that fly over Lisbon.
Plus our floor was full of people that left their doors open while they talked to each other from one room to another.
I suggest the hotel pays more attention when reserving bedrooms for a large group of people.","Nice staff, nice hotel, very clean, close to the metro station.",8.0,May 2022,"June 22, 2022",Standard Double Room,7,Couple,8
"Practical, no frills accommodation. A pleasant stay","No tea and coffee facilities in the room.
Not enough coat hangers for two peiple","Good breakfast, good location. Parking.
Clever use of space",7.0,May 2022,"May 3, 2022",Standard Double Room,2,Couple,8
Good,Wi-Fi doesn't work,Location,7.0,December 2021,"December 13, 2021",Standard Twin Room,11,Family,8
Good,The pillows are ridiculous - so small and hard. Super uncomfortable. They key card to the door didn’t work any time we tried which was a pain if you forgot something in the room or were arriving back to the room late. Expensive for what you got. Noisy room from planes constantly going over. AC in room didn’t work,Fantastic breakfast. Comfortable enough stay,7.0,September 2023,"September 22, 2023",Standard Double Room,5,Couple,8
Okay stay. Not the best value for money but the staff was commendably accommodating!,Rooms were a little too small. It didn’t take into account luggage space (we only had one medium-sized per person) and we had to take turns tending to our luggage. Not the best layout.,"Staff was extremely accommodating and welcoming so no complaints about the service. The room was much smaller than we expected though, and there were only three elevators for multiple floors. It took us at least a 5-7min wait to get to the reception.",7.0,September 2022,"September 23, 2022",Standard Double Room,1,Group,8
A good choice for a short stay,"The room was quite small. The walls were thin and you could hear other guests and doors slamming. There were no bedside sockets. Wifi was unstable, it kept being disconnected. The breakfast could have been a little more varied.",It is a good place to stay for a short time. Staff members were friendly and welcoming. The room was made every day and the towels changed out.,7.0,July 2022,"July 15, 2022",Standard Double Room,7,Couple,8
Decent stay for 1 night,,Room is much too small for 2 people and you cannot open the bathroom door & the room door at the same time .  Breakfast was great & tasty.,7.0,July 2022,"July 15, 2022",Standard Double Room,1,Couple,8
Normal,Breakfast,Staff,7.0,April 2022,"April 30, 2022",Standard Twin Room,3,Couple,8
"Amazing, highly recommended","I wish there was a mini fridge in the room as this was essential to have cold water available, Lisbon was 35°C.. so it was awful drinking room temperature water.","The staff were awesome, very friendly and helpful. Hotel is very clean, very comfortable, and great location!",10,July 2024,"July 24, 2024",Standard Double Room,5,Couple,8
Exceptional,,Everything,10,July 2024,"July 21, 2024",Double Room with Extra Bed,1,Family,8
Exceptional,,The staff was very helpful and super nice!,10,July 2024,"July 6, 2024",Standard Double Room,4,Solo traveler,8
Exceptional,,"Decore ,view, and very comfortable. Breakfast was amazing .,a great variety. Really enjoyed our stay. Thankyou.",10,June 2024,"July 2, 2024",Standard Double Room,1,Couple,8
"Enjoyed our stay, would recommend it!",Room was quite small.,Clean and comfortable room.,10,June 2024,"June 30, 2024",Standard Double Room,4,Group,8
Exceptional,,"The location of the hotel is excellent, the staff is really helpful and nice, the rooms are comfortable, the shower is great, and the breakfast is outstanding! The restaurant has great pizzas! There are also recycling bins on the ground floor which is really useful!",10,June 2024,"June 28, 2024",Standard Double Room,3,Couple,8
Great stay near the airport,"No complaints, just a heads-up that this might be ""far"" from the city centre. However you have the metro right a few meters away that takes you to the centre in no time. It's great that this is closer to the airport, you get there in less than 15 min.",The staff was super friendly and the cleanliness of the place was remarkable. The room in which I stayed was small but good enough for a few days. The beds were super comfortable.,10,May 2024,"June 26, 2024",Standard Twin Room,3,Couple,8
"Great staff , very gentle people",Nothing,Clean,10,June 2024,"June 25, 2024",Standard Double Room,6,Solo traveler,8
Excellent,,Not applicable,10,June 2024,"June 23, 2024",Standard Double Room,3,Solo traveler,8
"convenient, comfortable, clean in safe location.","Maybe a required key sensor for elevator.
I'm a solo traveler",Room was clean comfortable for what I needed. I didn't have breakfast due to early flight.,10,June 2024,"June 17, 2024",Standard Double Room,1,Solo traveler,8
Exceptional,Nothing,"Loveky clean hotel, staff were lovely",10,June 2024,"June 7, 2024",Double Room with Extra Bed,1,Couple,8
very nice :),,"The hotel has complete facilities and convenient transportation. There’s a 24-hour restaurant, which was my favorite. The room was neat and clean. A pleasant stay.",10,June 2024,"June 6, 2024",Standard Double Room,2,Couple,8
We visit every 8 weeks and are always well satisfied - thank you.,na,A quick and positive response to a problem in our room.,10,May 2024,"May 21, 2024",Standard Double Room,1,Couple,8
Exceptional,,Great hotel,10,May 2024,"May 21, 2024",Standard Double Room,2,Solo traveler,8
Good value and comfortable,,"Great value and secure parking for our tall ( roof boxed ) car. Staff were all charming . Room was spotless and comfortable, the included breakfast was very good with hot and cold choices , local pastries, of plenty of things to choose from - pretty good coffee too ! 
On site bar offered great service and very reasonable prices . Plenty of restaurants nearby too",10,May 2024,"May 2, 2024",Standard Double Room - Mobility Access,2,Couple,8
Exceptional,,"Everything was amazing, the room so comfy",10,April 2024,"April 21, 2024",Standard Double Room,3,Couple,8
Exceptional,,"clean and comfortable rooms. The breakfast was great and the staff very polite and friendly. Excellent location, 5min walk from the metro station.",10,April 2024,"April 10, 2024",Standard Twin Room,5,Family,8
Great stay,A far from nearest metro station,"Comfortable beds
Great water pressure",10,March 2024,"April 3, 2024",Double Room with Extra Bed,1,Solo traveler,8
Exceptional,,"The hotel is very well located, with an excellent view in particular from the top floors, the rooms are comfortable though not very large, and the breakfast is excellent. I particularly liked the scrambled eggs (the boiled eggs are not very good), the fresh cheese, the bread choice, the yogurt, the seeds, the pastel de nata, and the coffee machine by the kitchen. You can also make your own fresh orange juice and pancakes, and there is a great selection of milks and breakfast cereal as well as some fruit (no bananas, unfortunately). The pizzas in the restaurant/bar are very good!",10,March 2024,"March 31, 2024",Standard Double Room,7,Couple,8
I would stay again. It was convenient for the United States embassy business and zoo,,"It was a great hotel. The breakfast was a very fancy continental including fresh squeezed orange juice, pastries, meat and cheeses, yogurt, eggs ect…. Well worth the 9 euros. The bar restaurant had good pizza and inexpensive wine. I really liked the hotel",10,March 2024,"March 21, 2024",Standard Double Room,2,Couple,8
Best affordable hotel in Lisbon,Nothing to mention! All you need it's there.,"Excellent location, staff very helpful and kind. The space outside is very nice and relaxing.",10,March 2024,"March 6, 2024",Standard Twin Room,1,Family,8
Our stay was perfect.,Really can’t say we didn’t like anything.  Everything was good.,Location was close to train station.  Hotel was clean and comfy.  Breakfast was good and very convenient,10,March 2024,"March 6, 2024",Standard Double Room,2,Couple,8
Perfect and warm people,Nothing,Friendly staff,10,March 2024,"March 2, 2024",Standard Double Room,1,Couple,8
A cosy place.,—-,"The room was very clean, smelling good, organized, comfortable bed and warm duvet, the room is well insulated and I didn't hear any noise from the street, the reception and restaurant staff were always very kind and the breakfast was wonderful!",10,February 2024,"February 29, 2024",Standard Double Room,4,Solo traveler,8
Exceptional,,All good thanks,10,February 2024,"February 29, 2024",Standard Double Room - Mobility Access,1,Family,8
All good no problem at all,I’m happy aboat everthing in the hotel,Cleaner staff work very good thank you very good services for everthing,10,February 2024,"February 29, 2024",Standard Double Room,1,Family,8
Exceptional,Nothing to say.,Cleaning and functional.,10,January 2024,"February 11, 2024",Double Room with Extra Bed,1,Couple,8
"Outstnding Hotel, Staff, Service and Bedrooms. Extremely clean, would stay again without hesitation.",Nothing.,From the initial contact at Reception the Hotel made a great impression to all of us (7 persons). The staff were all friendly and accommodating. Breakfast was a great selection and once again staff were smiley and friendly. Bedrooms were extremely clean and well maintained. Wouls stay again anytime.,10,February 2024,"February 5, 2024",Standard Double Room,3,Group,8
Great location for hospital visit,Lumpy pillow!,"Friendly staff, good breakfast and all day food choices.",10,February 2024,"February 2, 2024",Standard Double Room,1,Couple,8
"Good value, friendly staff.",A lumpy pillow!,The hotel meets our needs very well.,10,January 2024,"February 1, 2024",Standard Double Room,1,Couple,8
Great room and great value,The room key sometimes was hard to open the door. Location can be a deal breaker for some but I enjoyed the area and a few minutes walk to metro station.,Great room in my opinion though no fridge. Honestly it was a great place to stay!,10,December 2023,"January 22, 2024",Standard Double Room,4,Solo traveler,8
Really good,"The room was very hot and because it was winter, the air conditioning was not on. This caused some discomfort as it put us into the dilemma of either sleeping in a very hot temperature or open the window and try to sleep in a very noise environment as the hotel is right on the airport flight path.","Great staff! The staff was very helpful and took the time to assist us with requests, give us pointers about the neighbourhood, tourist attractions and means of travel around the city.",10,January 2024,"January 16, 2024",Double Room with Extra Bed,3,Family,8
Delightful,Was perfect,Lovely staff,10,January 2024,"January 9, 2024",Standard Twin Room,4,Family,8
Exceptional,The internet connection was a bit patchy.,Excellent location and comfortable rooms.,10,January 2024,"January 4, 2024",Standard Double Room,3,Couple,8
Exceptional,The water pressure was a bit low.,"The location is great and the rooms are confortable.
We asked for a top floor and they were happy to accommodate our request.",10,December 2023,"December 31, 2023",Standard Double Room,5,Couple,8
Exceptional,,Our 3rd visit to this hotel. Best place to stay.,10,November 2023,"December 28, 2023",Standard Double Room,1,Family,8
Exceptional,Nothing to complain about,"Excellent friendly staff 
Very helpful",10,December 2023,"December 28, 2023",Standard Double Room,1,Couple,8
Exceptional,,Amazing staff.,10,December 2023,"December 20, 2023",Standard Twin Room,2,Family,8
We stay regularly and the staff are unfailingly friendly and helpful - thank you!,-,Friendliness of staff particularly allowing us a late check-out to accommodate hospital appointment,10,November 2023,"November 27, 2023",Standard Double Room,1,Couple,8
"Met my expectations, and will return again due to the staff, location and cultural venues around.","Outdated, but comfortable rooms. IBIS should invest more in this property considering its potential.","Staff, Location, Breakfast",10,November 2023,"November 24, 2023",Standard Double Room,1,Solo traveler,8
Best value for price hotel,Nothing,"The value you get for the price you pay is amazing. The hotel is renovated and modern, the rooms are very clean, the staff room cleaning is great, the red hair girl at the reception is very nice, the location is wonderful, the staff is great! I will be back there again soon!",10,November 2023,"November 15, 2023",Standard Double Room,5,Solo traveler,8
Exceptional,,"Clean room, good bed.",10,November 2023,"November 8, 2023",Standard Double Room,1,Couple,8
Exceptional,"I visited for the second time without choosing another hotel as a loyal customer. I didn't feel 😕  any recognition. 

Staff need more training to impress customers.",,10,October 2023,"October 27, 2023",Standard Double Room,5,Solo traveler,8
Exceptional,,Really enjoyed our stay perfect location will definitely stay here again when visiting Lisbon,10,October 2023,"October 13, 2023",Standard Twin Room,3,Couple,8
Nice clean place to stay,Farther from things I wanted to see,Great front desk staff.  Close to metro,10,September 2023,"September 29, 2023",Standard Double Room,1,Solo traveler,8
1000% good,,check in is super good,10,September 2023,"September 23, 2023",Standard Double Room,2,Group,8
Very happy,,Friendly and helpful staff. Very clean and modern. Would definitely recommend this hotel.,10,September 2023,"September 14, 2023",Standard Twin Room,2,Couple,8
"Good location, good service and having a great experience during my stay.",Nothing,I can have a coffee at the bar in the midnight.,10,September 2023,"September 5, 2023",Standard Double Room,7,Solo traveler,8
Exceptional,,The 24 hour bar/cafe was really great and useful. Also the rooftop terrace was nice.,10,August 2023,"September 1, 2023",Standard Double Room,4,Group,8
Excellent stay,Nothing.,All excellent,10,June 2023,"August 18, 2023",Standard Double Room,3,Solo traveler,8
Exceptional,,Very friendly and helpful staff,10,August 2023,"August 14, 2023",Standard Twin Room,3,Family,8
Great,,Staff were great!,10,July 2023,"August 1, 2023",Standard Twin Room,3,Couple,8
Great!,Really far from everything that I wanted to do,"Really nice room, bathroom, really enjoyed the 24/7 food service! And breakfast until midday!",10,July 2023,"August 1, 2023",Standard Double Room,5,Couple,8
Perfect,Not really an issue but you can hear planes flying by quite loud. Once you close the window you cant hear a thing. Apart from that everything was good as you would expect from Ibis,"Good location. Few metro stations around, bus stops.  Only 10-12 mins away from city center. Easy get from/to the airport. Clean and cozy room, soft bed, friendly and helpful staff.",10,July 2023,"July 21, 2023",Standard Double Room,4,Solo traveler,8
"I will be back, I have a new place to stay on my monthly trips to Lisbon",,"Clean, comfortable, so close to the station. Such a goal for a acceptable price in a city that has costs that don’t make sense. Such a pearl 🫶🏼",10,June 2023,"July 4, 2023",Standard Double Room,1,Couple,8
"Really impressed, expected a lot less for the price","We were very pleased overall so not much negative to say, if we were being fussy the only issues we had were the shower head not staying in one position and the floors were a bit dusty around the bed.","Good amenities for the price
Location is close to the metro so very easy to get around the city despite being a bit out the centre. 
The air con was really good and not too noisy - much appreciated for the current heat!",10,June 2023,"June 27, 2023",Standard Double Room,2,Couple,8
Exceptional,No complaints.,"Friendly helpful staff. Perfect location. Great breakfast. Quiet room. 
The location is a short walk from the Sete Rios station which makes traveling easy.",10,June 2023,"June 25, 2023",Standard Double Room - Mobility Access,1,Solo traveler,8
Great location for our purposes,na,All staff are friendly and helpful / Good buffet breakfast - wide range of options/ Our room was spotlessly clean,10,June 2023,"June 23, 2023",Standard Double Room,1,Couple,8
Exceptional,Car park was difficult to find at first. Maybe it could be explained a little better.,"Very easy to locate, metro station just around the corner. Lovely breakfast the next morning. All in all a great place to stay.",10,June 2023,"June 21, 2023",Standard Double Room,1,Couple,8
Exceptional,,"The hotel was very clean, exceptional service. Good location with three metro stations close by. Many restaurants Cafe and food Court behind the hotel with very reasonable price and supper market within 2 minutes walk behind the hotel.

I travelled from UK for 7 nights stay. The hotel is maintaining uk ibis standard. Which really impressed me.",10,June 2023,"June 18, 2023",Standard Double Room,7,Solo traveler,8
Exceptional,"The hotel is in a good location, staff are friendly and extremely helpful.",,10,June 2023,"June 18, 2023",Standard Double Room,2,Couple,8
The place is nice and clean and staff are friendly,Everything is good,Did not eat for breakfast. Location is nice. Did not wonder around the vicinity. Went to Sintra and Fatima,10,May 2023,"June 7, 2023",Double Room with Extra Bed,2,Group,8
Exceptional,,"Very nice and quiet area, close to Metro station, underground parking",10,May 2023,"June 1, 2023",Standard Double Room,3,Family,8
"Good value in a safe, clean, and modern hotel",not applicable,"clean and well managed hotel, not in city center but not far either.  metro station is a 5 minute walk as is commuter train station for Sintra day trip.  good Wi-Fi, safe, clean - good value",10,May 2023,"May 27, 2023",Standard Double Room,3,Couple,8
"Great stay, good price.",Lack of food options late at night.,"Nice, quite out of the main streets. Coming back late at night, I never felt any danger, and staff was always smiling and very helpful. Bar area open all night.",10,May 2023,"May 25, 2023",Standard Double Room,4,Family,8
Gut,Bathroom was to small,Das flair,10,April 2023,"May 3, 2023",Standard Double Room,3,Couple,8
Couple from Poland,,"Staff were very helpful, breakfast delicious (regional products), convinient conection with city center.
Hotel is realy good !!",10,April 2023,"April 23, 2023",Standard Double Room,4,Family,8
Exceptional,,"Breakfast very good,room good and clean",10,April 2023,"April 13, 2023",Double Room with Extra Bed,3,Family,8
"very adequate, great value and clean",no safe,very friendly and attending staff,10,April 2023,"April 12, 2023",Standard Double Room,1,Couple,8
Very good value for what I paid for 3 days. I will go back to ibis hotel if I go to Lisbon again.,,"I absolutely loved our staying in this hotel.Clean,friendly staffs and spacious room,train station is near and there’s cafe and superstore near hotel and airport wasn’t far too.",10,February 2023,"March 14, 2023",Standard Twin Room,3,Family,8
Exceptional,,"Second stay here at this Ibis location.  It's well run/managed, there's a bar/cafe downstairs with 24 access, and an outdoor terrace.  It's about a 10 minute walk from the metro station too, one direct line from airport - which is a super cool perk if you're just not into paying a taxi fare.  One metro ticket cost 1.65Euro and the station is at the airport.  The staff is friendly and helpful, and overall it's just a nice, comfortable place to stay.  Would stay here yet again.",10,March 2023,"March 13, 2023",Standard Double Room,3,Family,8
Exceptional,,great place to stay if you get on a bus early the next day,10,December 2022,"February 17, 2023",Standard Double Room,1,Solo traveler,8
Exceptional,,"Breakfast, the team, good position very close to metro. Safe area and clean.",10,January 2023,"February 5, 2023",Double Room with Extra Bed,3,Family,8
Exceptional,The room did not have a mini refrigerator.,The front desk staff were very helpful with answering our questions and providing ideas (Ishmael... not sure if that's the correct spelling) on places to visit. The hotel was in a great location near the metro and train station.,10,January 2023,"January 25, 2023",Standard Double Room,2,Family,8
Comfortable stay lisbon,,"Close to transport, central",10,November 2022,"January 11, 2023",Standard Double Room,4,Couple,8
great place for a cheap but comfy hotel and easy access to centre,,very clean and lovely comfy rooms for what we paid. a 5 - 10 minute walk to the metro that takes you into the centre and beyond.,10,November 2022,"December 26, 2022",Standard Double Room,2,Group,8
Exceptional,Can't say I didn't like anything I enjoyed my stay.,How easy it was to take underground straight from the airport to Sao Sebastiao and only 6 minutes walk to the Hotel.,10,December 2022,"December 7, 2022",Standard Double Room,4,Solo traveler,8
"Enjoyable, uncomplicated and hassle free would stay again.",The shower floor was a little bit slippy could have done with a shower matt both inside the shower and outside before you step onto the floor. Extra pillow would be nice.,The staff where very helpful. The room was clean and comfortable.,10,November 2022,"November 14, 2022",Standard Double Room,2,Family,8
Great place for us. Convenient; great neighborhood.,"Wifi could have been better, but that's not why we were there.","We made two visits, totaling 5 days. Staff was friendly and responsive; the room was exactly what we needed, quiet and comfortable. What excelled was breakfast (generous with variety and time) and the neighborhood (lots of restaurant options within easy walking distance. Groceries and train/bus station also convenient.",10,October 2022,"November 13, 2022",Standard Double Room,2,Couple,8
the best people get the best,"the door at the garage wasn’t open till late and it was inconvenient some times but ok 

the breakfast didn’t match to vegan like me so I couldn’t eat there",the staff was absolutely amazing,10,October 2022,"October 22, 2022",Standard Double Room,11,Solo traveler,8
Exceptional,All good.,"Perfect location, and a great hotel for a 2 stars rating. Could easily be a 3+ stars hotel any day.",10,October 2022,"October 8, 2022",Standard Double Room,7,Couple,8
"Excellent place to stay. The staff are super friendly. Clean, quiet, well equiped.",,"The staff are super friendly, the place is close to restaurants, a supermarket, 5 min walking to metro or bus stations.",10,September 2022,"October 1, 2022",Standard Double Room,4,Solo traveler,8
Excelente e recomendo,,Do staff,10,September 2022,"September 30, 2022",Standard Double Room,1,Couple,8
Exceptional,,Really cleaning and really good breakfast,10,September 2022,"September 30, 2022",Standard Twin Room,3,Group,8
Exceptional,,"Nice clean room, the reception staff were very helpful and always greeted us with a smile. They also gave us maps for the metro and helped to print some documents. Around the corner from a metro station. Will book again if returning to Lisbon for a holiday.",10,September 2022,"September 25, 2022",Standard Double Room,3,Family,8
Excellent comfortable stay. Convenient location.,A kettle in the room would be nice.,"Very clean and comfortable, quiet room. Bed is comfortable. Body wash and shampoo with conditioner provided. Great, efficient and friendly staff. Checkin was quick. Ana at the reception did an amazing job for my check in. Convenient  location. Good breakfast for a reasonable price. Close by to supermarkets, restaurants, pharmacy, and Cafes. Walking 10 mins distance to the Sete Rios bus/train station, metro station (Jardim Zoological) -10 mins train ride to city cente. Would definitely recommend to my friends and family to stay here.",10,September 2022,"September 22, 2022",Standard Double Room,9,Solo traveler,8
Exceptional,,The facilities were amazing. An absolute perfect location for sightseeing. Would recommend this hotel to anyone. Staff were amazing and so helpful,10,September 2022,"September 18, 2022",Standard Double Room,4,Couple,8
"best value , facilities, sound proofed quietness closest to sete rios bus station","as is sometimes the case at corporate accomodations the trade off is modern things v people .
the front desk college age kids couldn't be bothered to smile, be the first to say something much less ""welcome"" ... irony of the receptionist to not be receptive","We had a late flight and needed to catch a bus from the nearby Sete Rios bus station.  Ibis was the best value in the area.
we like the 
- late check in
- modern facilities
- super fast , quiet elevator
- great view from our room
- one of the best smelling gel shower soap and shampoos
- great soundproofing quietness",10,August 2022,"September 15, 2022",Standard Double Room,1,Solo traveler,8
Exceptional,,"Rooms are basic, but very clean. Good location, close to subway. They have a really nice small outdoor space for breakfast. Overall, I had a great stay.",10,September 2022,"September 8, 2022",Standard Double Room,6,Solo traveler,8
very soon 😁,excelent,excelent,10,September 2022,"September 7, 2022",Standard Double Room,1,Family,8
professional staff and glad,,a wonderful breakfast and very clean,10,August 2022,"August 28, 2022",Standard Double Room,1,Solo traveler,8
Hardly I will come back again,Very small and uncomfortable room. Ridiculous bed. The metro station close to the hotel didn't work and the receptionist didn'tell me anything even if I asked something about it.,The breakfast and the receptionists,3.0,August 2022,"August 23, 2022",Standard Double Room,4,Couple,8
Excellent stay in a centrally located hotel,,"We spent 4 nights and the Ibis in a comfortable, clean room. There's a parking garage available for around 8 euros. The area has nice eateries and is close to the metro/train station. Staff was very efficient and friendly.",10,August 2022,"August 21, 2022",Standard Double Room,3,Couple,8
"Went to visit Lisboa for the first time and we loved the hotel, it was very nice and comfortable with a very good breakf",everything was ok,It’s very clean and comfortable,10,August 2022,"August 8, 2022",Standard Double Room,2,Couple,8
Great,Nothing,"The check in, the room . The Wonderful breakfast . All was great. Price , location",10,July 2022,"August 3, 2022",Standard Double Room,1,Family,8
Enjoyed my stay,,The staff were all helpful and friendly. The room - especially the bathroom - was clean.  The bed was comfortable. Everything worked. The breakfast had a wide variety to choose from. I most definitely enjoyed my stay there.,10,July 2022,"August 1, 2022",Standard Twin Room,2,Family,8
Great staff and comfortable room at a good price.,,Great staff and comfortable room. The breakfast was delicious and the hotel is located close to the metro.,10,June 2022,"July 31, 2022",Standard Double Room,1,Couple,8
Exceptional,,great,10,July 2022,"July 30, 2022",Standard Double Room,5,Couple,8
Pleasant experience in a lovely hotel!,"Everything was great, had no issues with any part of the stay.",The room was super clean and tidy upon arrival that it almost felt bad putting my clothes and bags in the room.,10,July 2022,"July 29, 2022",Standard Double Room,1,Couple,8
Very comfortable and affordable stay,,Answered my phone call very quickly. Very accommodating and friendly staff.,10,June 2022,"July 20, 2022",Standard Double Room,1,Couple,8
Exceptional,N/a,Everything,10,July 2022,"July 17, 2022",Double Room with Extra Bed,5,Solo traveler,8
Exceptional,,everything,10,June 2022,"July 11, 2022",Standard Double Room,13,Group,8
Exceptional,Breakfast is basic.,"Good location, close to metro station. It was comfortable and not noisy.",10,July 2022,"July 3, 2022",Standard Double Room,6,Solo traveler,8
"Fantastic hotel, helpful staff - great stay","No genuine complaints, the drinks selection at the bar was a slightly underwhelming - but I should imagine it caters the demand well as it is","Fantastic hotel, helpful staff - great stay",10,July 2022,"July 1, 2022",Standard Double Room,5,Solo traveler,8
Book this place!!,,"Everything was excellent!Metro station od very close,you can reach city centar in less than 15 minutes.Stuff was very polite,nice, friendly.Great value for money!",10,June 2022,"June 17, 2022",Standard Double Room,6,Couple,8
I will go again,everything good,"it’s beautiful, very clean, and good workers",10,May 2022,"June 1, 2022",Standard Double Room,15,Couple,8
Exceptional,,Great service and everything is so clean! The location is near the metro so you are in the center of the city in 7 minutes. The station is Praca de Espana so you can find it easily!,10,May 2022,"May 26, 2022",Standard Double Room,6,Solo traveler,8
Exceptional,,"I was travelling with my small dog and everyone was so friendly to him and even provided a pet-box with some toys and plastic bags for dog's toilet.
I had to prolong my stay for one more night in the very last minute and i was given the same room i was staying. It required some re-arrangement from reception, but they kindly did it.

Thank you to this lovely hotel and employees to make my stay so comfortable and for your attention to my dog!",10,May 2022,"May 17, 2022",Standard Double Room,1,Solo traveler,8
Exceptional,,"Easy to reach with by car. Underground paid parking available.
Close by metro.
Very friendly staff",10,May 2022,"May 8, 2022",Standard Double Room,1,Couple,8
Great,,"The staff was very friendly and resourcefull , room was clean and beds were comfortable",10,April 2022,"May 3, 2022",Double Room with Extra Bed,1,Family,8
Exceptional,"Breakfast was very good and cheap but lacked some hot options like fried eggs, etc.","One of the best Ibis hotels we stayed in. Room was clean, spacious bathroom with shampoo and conditioner, and enough furniture to store clothes and stuff.  Bar in the hotel works 24/7.  We stayed with a cat, she loved living there too :) Staff is extremely friendly and polite, and helped us with many questions! I definitely recommend it.",10,March 2022,"April 22, 2022",Standard Double Room,3,Couple,8
Good location and great result for Liverpool against Benfica. Come on the red men,,Great location,10,April 2022,"April 6, 2022",Standard Double Room,1,Couple,8
Exceptional,,"Breakfast, location but mainly helpfulness of stuff. It was outstanding!",10,April 2022,"April 2, 2022",Standard Twin Room,1,Family,8
Extremely good!,Everything was allright!,The room and all the permisses were very cleaned and tydi.,10,March 2022,"March 22, 2022",Standard Double Room,6,Group,8
"Friendly staff, clean, location of the hotel, free parking and secured parking",None,Breakfast till 12:00 and 24H bar open,10,March 2022,"March 7, 2022",Standard Double Room,4,Couple,8
Excellent.,Everything was fine.,Very clean and comfortable.,10,December 2021,"December 11, 2021",Standard Double Room,2,Solo traveler,8
Exceptional,,very clean,10,December 2021,"December 5, 2021",Standard Double Room,4,Solo traveler,8
One more perfect stay.,,"I had to stay overnight in Lisbon due to an unexpected and forced stopover.
Having been a guest at this hotel 3 times in the past, this was my best option to stay.
And of course, it didn´t disappoint. 
The hotel is great, and the staff makes it even more wonderful. 
An extra word for the mattress...... I came so tired, and the bed was so perfect, exactly what I needed to rest.",10,October 2021,"October 22, 2021",Double Room with Extra Bed,1,Solo traveler,8
Great!,It was all good.,The humanity of the staff . Very kind.,10,September 2021,"September 22, 2021",Standard Double Room,1,Group,8
Exceptional,,clean,10,September 2021,"September 15, 2021",Standard Twin Room,1,Group,8
Speechless,Location rooms services all thing best,It’s all perfect,10,August 2024,"August 14, 2024",Standard Double Room - Mobility Access,1,Couple,8
Disappointed with the state of IBIS Lisboa Jose Malhoa,"NO WATER PRESSURE: Stayed on the 12 floor, had to jump around the shower to get wet (No pressure at all). Was told by front desk gentlemen that it's because it's the 12 floor. I did not ask for a 12 floor room so demanded a different room on a lower level. (ROOM 1221)

AIR CONDITIONER NOT WORKING/NO STENGTH: We were then moved to the 2nd floor, shower pressure was good but air conditioner had no strength, or this is what we were told by the Maintenace/Service gentlemen. This room was hot and would take a long time to cool down. So Maintenace/Service gentlemen asked that we move once again. (ROOM - not sure of room number)

BED BUG: We were then moved to the 7th floor. Water pressure and air conditioner was good at last. At 4am was woken by something biting me on my neck.  I thought it was a mosquito but was shocked to find that it was a bed bug. 
IBIS group can't afford to have bed bugs in one of their branches - health risk. Not sure if it was because I used the spare cushion. (ROOM 713) 

Have visited this IBIS branch three times before so was shocked to encounter that basic room service/cleanliness was missing.",Breakfast was good.,3.0,August 2024,"August 9, 2024",Standard Double Room,2,Couple,8
Stunning,"Everything was exceptional, Lisbon is a gorgeous city!","The breakfast was delicious, the hotel is very clean, professional and kind staff at the front desk and bar and especially at the restaurant!! Hotel not too far from 2 metro stations.",10,March 2024,"March 28, 2024",Standard Double Room,7,Group,8
Exceptional,,"Magnificent service, they meet your every request. Delicious breakfast with an incredible variety of food. Very good location, close to underground system. Highly recommendable.",10,December 2023,"December 18, 2023",Standard Twin Room,3,Family,8
Great place to stay,,"The place and the people of the bar a great to help and serve good food, all of them help",10,November 2023,"December 1, 2023",Standard Double Room - Mobility Access,1,Solo traveler,8
good . until  I tale w my first shower,"2 days without shampoo, I have to use my own",No shampoo,6.0,November 2023,"November 20, 2023",Standard Double Room - Mobility Access,2,Couple,8
Overall a great stay,May be start keeping electronic kettle,Location,10,September 2023,"October 2, 2023",Standard Double Room,3,Couple,8
Exceptional,,"Staff were extremely friendly and helpful, and the room was nice and clean.",10,September 2023,"September 26, 2023",Standard Double Room,5,Couple,8
Fair,"Mattress cover was strange, very cramped room",Spacious bathroom,5.0,August 2023,"August 25, 2023",Standard Twin Room,1,Group,8
Exceptional,,Nice and clean!,10,July 2023,"July 26, 2023",Standard Double Room,1,Couple,8
Nice stay,,It was a nice vacation thanks to our hotel. The staff was really friendly and helpful. Additionally the breakfast is quite satisfying including delicious natas,6.0,June 2023,"July 1, 2023",Standard Double Room,2,Family,8
Pleasant,T,"The outdoor terrace is nice for sitting, the staff are friendly, and the room is clean.",6.0,June 2023,"June 28, 2023",Standard Twin Room,2,Couple,8
