Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Our second trip to Innsbruck and central hotel was very comfortable and relaxing.,"Coffee from the machine in breakfast did not taste very good. Very limited hotel owned parking, public parking in the Shopping center parking was fine, but depending on where you find the parking, one might need to walk quite a bit through the shopping center with luggage to reach the hotel. Internet wifi was free and available but very slow.","Excellent location, everything to enjoy around the center of Innsbruck is reachable at walking distance. We were there to enjoy the Christmas market, which was just at walking distance in the old town. 
Breakfast was great, everything one expects in an Austrian breakfast. Room was super clean and comfortable with awesome mountain views. Staff was very polite and helpful.",8.0,December 2021,"December 19, 2021",Standard Triple Room,1,Family,8.1
Wonderful,There was no luggage rack in the room and the restaurant was closed when I arrived at 21:00.,"The staff was very kind and helpful, the Café has great food and service, and the location is ideal.",9.0,December 2021,"December 15, 2021",Standard Double Room,1,Solo traveler,8.1
"Location perfect, breakfast seldom good and stylish.",nothing.,"If you can catch one of the very few hotel garage places, its very convenient and cheaper. Breakfast choices and surrounding very athmospheric in the old style viennese coffe shop.",8.0,November 2021,"November 17, 2021",Standard Double Room,3,Solo traveler,8.1
Very Good,"Old style rooms , infrastructure , No view from room.","Excellent Location , Good breakfast , Smiling and helpful reception",8.0,November 2021,"November 15, 2021",Standard Double Room,2,Couple,8.1
"Nice hotel, good location","Check out time was 11 am..!
I asked for late check-out and they provided me extension till 1:00 pm. For 25€…!","The location of the hotel was very good. Right in the heart of Innsbruck, and Friendly staff. Nice cafe and buffet.",7.0,November 2021,"November 6, 2021",Standard Double Room,1,Couple,8.1
An Innsbruck must-go-to,"The heating could not be totally switched off, and the window overlooked the street and could not therefore be kept open. Even by choosing the ""pay at the property"" option the hotel still charges you the amount shortly after booking.","Very central, same building and management as the historical Cafe Central, lots of space for clothes in the storage and large rooms. Quite copious breakfast, with the possibility of making oneself a smoothie of fresh fruit.",8.0,October 2021,"October 26, 2021",Standard Twin Room,2,Group,8.1
Good,Room prize so high,Location,7.0,October 2021,"October 20, 2021",Standard Twin Room,3,Group,8.1
Recommend it to anyone visiting innsbruck,nothing,"As the name of the hotel, its right in the center of Innsbruck with all the sights in walking distance, the breakfast was worth the money and the staff was very courteous",8.0,September 2021,"September 23, 2021",Standard Twin Room,1,Couple,8.1
good overall with usual noise first thing in the morning.,"noisy room from 0700hrs construction work each day , market on a Friday building up.
room so hot we always had the windows open.","large attractive , clean bedroom with proper sized tv and abc world news available
excellent breakfast
Central Cafe serves excellent snacks and pastries all day and is very popular with locals
Location is perfect for city break and transport such as taxis not too expensive.",8.0,September 2021,"September 18, 2021",Superior Double Room,3,Couple,8.1
Nice.,Near rhe city center,"For me my roon is ok, but 2 of oir friend complain, no hotwaiter, bed are too small.. ( simgle bed)",7.0,September 2021,"September 10, 2021",Standard Twin Room,3,Group,8.1
Very Good,The beds were extremely soft. Ended up with pain on my back and neck,"Location was great, breakfast worthy",8.0,July 2024,"August 3, 2024",Superior Double Room,3,Group,8.1
Prime area with professional staff services.,Cleanliness,"Location, room upgrade and luggage storage.",9.0,April 2024,"June 3, 2024",Standard Triple Room,2,Family,8.1
"Except the sofa bed, everything else was great. Great Location, great staffs.",The sofa bed was clean but not that comfortable. They have lots place to put an actual bed there in the family rooms. It would have been better if they would have replaced the sofa bed with actual bed.,Location was great. It is just 5-7 min walk from the main station. They have a great facility to store your luggages free of cost. Staffs were cordial and helpful. Rooms were clean. We liked the stay.,9.0,May 2024,"May 20, 2024",Standard Triple Room,1,Family,8.1
Picturesque hotel in the centre of Innsbruck,"No dinner restaurant, only a cafe. We were upgraded to a studio which was a weird layout over two floors and viewed a building site, for a couple would have rather just stayed in a double room.",The hotel is a very picturesque hotel in a great location for the city centre and the train station. The staff were vert helpful and spa facilities in the hotel looked lovely.,7.0,March 2024,"April 2, 2024",Standard Double Room,1,Couple,8.1
Very Good,"The room felt a bit tiny with not much storage or hanging space. It's pretty old and though it's well-maintained, the hotel requires a serious renovation.",Good location with short walk from the main train station. Breakfast was good. Access to sauna was a great addition.,8.0,January 2024,"April 1, 2024",Standard Double Room,1,Couple,8.1
Good stay but vintage hotel,Breakfast is small and doesnt have much variety and its a vintage hotel but it is a good stay.,"The location is great, reception open for 24 hours , everything close to this hotel.",8.0,March 2024,"March 23, 2024",Standard Double Room,2,Couple,8.1
If you get new room recommend,"- The desk in the room wasn't a desk so working was impossible... as it was a business trip it was important to us. Half 1/3 of the room was just a big wardrobe, which took not only a loot of space but also gave weird vibe.
- there was neither cosmetisc pads nor body lotion set so visit at the pharmacy was necessary. 
- Room was extremely small and I guess last of not renowned ones, we have seen other rooms while walking by through the corridor and they were way better. 
- We were told that parking  is for free, it wasn't.",Location is great exactly in the city centre.,7.0,March 2024,"March 16, 2024",Standard Double Room,2,Couple,8.1
Good,bed cleanliness old furniture,location staff,7.0,February 2024,"March 11, 2024",Standard Double Room,1,Group,8.1
Very Good,comfy bed....pillows let it down!,"central location
easy to walk to sights",8.0,February 2024,"February 4, 2024",Standard Double Room,1,Couple,8.1
Hotel in a central location with reasonable price after recent inflation,Buffet breakfast is a bit limited for 19 euros with less options in sweet items. The bathroom flush was a bit problematic. The room could get very hot on some nights whereas you cannot control the heat.,Very nice location with a great resturant. The cafe is a must visit even if you are not staying in the hotel. The staffs are very welcoming.,7.0,December 2023,"December 31, 2023",Standard Double Room,7,Couple,8.1
"The hotel is central to everything in Innsbruck, with the old town a street away and","It was a bit too hot in our rooms, and warmer in the corridors.","The hotel lives up to its name being central to everything. The train station is just a 10 minute, easy walk away. The old town is one street away and the river, with those beautiful postcard views is also 10 mins away. 
Staff are very friendly and welcoming.  Unfortunately one of the two lifts were out of use for our stay so the wait for the lift was a bit longer than it usually would be.  Room was nice but strange the door opened out into the corridor. 
Bed was a bit low and pillows were too soft for us. The hotel is extremely well heated - to the point we had to open the window to cool down. The heat did impact on our sleeping. Not a restful sleep. 
Breakfast is served in the cafe on the ground floor.  Great variety with lots of meats, cheese, hard/soft boiled eggs, pastries, breads, etc. Two coffee machines so you weren’t waiting. Staff in restaurant were very attentive.",7.0,December 2023,"December 25, 2023",Standard Double Room,3,Couple,8.1
Worked for a short stay in Innsbruck!,Lack of space in room and Bathroom. No Hotel Bar as such.,Fairly standard City Centre Hotel. Well located within Innsbruck. Clean room.,7.0,August 2023,"September 1, 2023",Standard Double Room,3,Couple,8.1
Good,"No refill of tea and cofee
Room cleaning was bad even my used cups were not washed",Location and cycle facilities,7.0,August 2023,"August 17, 2023",Superior Double Room,2,Couple,8.1
it was a fare value.,no parking,It was very noisy from middle of night to 2am.  Could not get sleep at all.,7.0,July 2023,"August 5, 2023",Standard Twin Room,1,Group,8.1
Good,No air conditioning!,"Location was great, rooms were clean, beautiful lobby",7.0,July 2023,"July 31, 2023",Standard Double Room,1,Family,8.1
Great value for money.,The noise isolation of the room was not great. Noise in the corridor can be heard loudly especially if guests are walking with suitcases or talking in early morning. I was hoping for a better sound isolation.,The hotel is a great value for money. The staff was very professional and friendly. The room are super clean. The hotel has a fitness room and sauna that guests can use for free.,7.0,March 2023,"March 19, 2023",Standard Double Room,1,Couple,8.1
Very Good,"building works going on from 6:30am every morning. right outside our room window. was not informed of this at time of booking. if we were informed we would not of booked at this hotel
staff seemed grumpy at breakfast time.","location was great
breakfast choice was great",8.0,February 2023,"February 23, 2023",Standard Double Room,4,Couple,8.1
Mixed experience,"The room had a horrible view, the bathroom was very strange and the shower curtain could not be closed without scratching the floor. Mixed experience.",Good breakfast and great location.,7.0,February 2023,"February 18, 2023",Standard Twin Room,1,Couple,8.1
Good,"The room could be cleaner, too much dust. They didn’t use a vacuum cleaner. 
The toilet is not separated from the room, and the shower got clogged on the first day and the room got flooded. 
Hard to control the room temperature, or too hot or too cold. 
The main waitress from the breakfast was rude and not nice at all.","The hotel location was great, close to the city centre, easy to park (paid around 20€day, there was a cheaper option but it was a little bit further). Just a walk from the main attractions, but still silent during the night
The receptionists were very nice. 
The hotel restaurant was a centenary historical cafe very nice. The breakfast options were nice (8/10). 
We went on a mix trip, tourist and skiing, the hotel is just 20min car ride from the slopes. It has a nice locker for the skis",7.0,January 2023,"January 28, 2023",Superior Double Room,5,Couple,8.1
Good,"It felt a bit outdated, but possibly that's the charm of that place. Lots of tourists from Russian Federation.","The location is great, close to the centre of the city, walking distance from the station. Beautiful café was a bonus.",7.0,August 2022,"September 22, 2022",Standard Twin Room,1,Couple,8.1
Good,room,location,7.0,August 2022,"August 15, 2022",Standard Twin Room,1,Group,8.1
"Good hotel, bad construction site","There was a demolition site right next to the hotel and our room was attached to the building that they are tearing down. A lot of noise, tremor and dust (window had to be closed) from 7 a.m. ->. There was also some generator of whatever machine next to our window, that went on and off all night, so a noise from that too. The room was also really hot, like a sauna. The weather was hot and there is no AC, so that is understandable.","Friendly staff, good parking, great location. Breakfast also good.",7.0,July 2022,"July 29, 2022",Standard Double Room,1,Couple,8.1
Enjoyed the stay!,Bathroom line was clogged,"Great location, very kind and friendly staff, very nice interiors, spacious room.",9.0,July 2022,"July 27, 2022",Standard Double Room,1,Family,8.1
"Central Location, close to all the main attractions in the city.","A lot of noises in the hotel coming either from other rooms, or from the elevator, etc., but the worst is the one coming from the housekeepers end in the early morning when they start their work (yes very early in the morning around 7.00 a.m.) and while we had to hear them talking in the corridors, opening and closing other rooms' doors, doing their work,etc.",Very Central Location.,7.0,May 2022,"May 4, 2022",Standard Double Room,3,Solo traveler,8.1
A satisfactory stay for one night.,"It was too expensive for what it was, an old fashioned hotel","the location was good and the staff helpful, the room was poor for the price.",7.0,February 2022,"March 13, 2022",Standard Double Room,1,Solo traveler,8.1
Excellent staff.,"The bed/mattress was terrible. I’m fact, after two nights my back was completely out and had to visit my doctor upon my return home. I had to take time off work as well. Please update these outdated matrices. Also the floor makes a lot of noise. Bathroom taps need serious fixing. The bedsheets were not replaced on. day 2 after requesting a room clean.","The staff are excellent, the best! good location. car parking. pet friendly. The have a sauna on the top floor which is amazing. The building is old school and traditional. Nice window views.",7.0,January 2022,"January 12, 2022",Standard Double Room,1,Couple,8.1
Very Good,Hotel interior is old and requires repair and refreshment.,"Excellent location, 5-10min walk to all main attractions in Innsbruck. Very good breakfast. There was a big bottle of water on the room.
There is an elevator.",8.0,September 2021,"November 26, 2021",Standard Double Room,2,Couple,8.1
Nice,It was very warm in the hotel room. There was no airco.,"Nice building, good breakfast, nice staff",7.0,August 2021,"August 29, 2021",Standard Double Room,2,Group,8.1
"The staff was not welcoming, very unfriendly except for one young man",The room was ungodly hot with no air circulation they did provide a fan.,The location was excellent only a couple blocks walk to Old Town,7.0,August 2024,"August 13, 2024",Standard Double Room,2,Couple,8.1
Wonderful,Very hot room with no aircondition (only fan/ventilator).,Location was really perfect - In the heart of Innsbruck. Breakfast was wonderfull.,9.0,August 2022,"August 4, 2022",Standard Double Room,2,Family,8.1
Very Good,"Surprisingly poor breakfast - very few pastries and cakes, we had got used to a very high standard on our travels in central europe and this was some way below!","Great location and a nice grand old hotel. Good gym, sauna facilities.",8.0,July 2023,"September 6, 2023",Standard Triple Room,3,Family,8.1
Good,"rooms lack air conditioned. when it gets outside, it gets really hot inside",,7.0,June 2023,"June 14, 2023",Standard Twin Room,1,Group,8.1
Will stay there again!,,Breakfast was great,8.0,February 2023,"February 2, 2023",Standard Twin Room,1,Group,8.1
Exceptional,,"Great staff, very kind, great location and breakfast, great inviremnt and design and can use e bike for free. I recommend!!",10,August 2024,"August 19, 2024",Standard Double Room,1,Couple,8.1
Exceptional,,"Great location, incredibly friendly and helpful staff. Perfect welcome to innsbruck.",10,July 2024,"August 7, 2024",Standard Double Room,1,Solo traveler,8.1
Beautiful hotel situated in the heart of the alps. Top place to stay.,I could have used a fan as it was hot and humid. I know this unusual for Innsbruck.,The location and quality of the ammenities.,10,July 2024,"July 17, 2024",Standard Double Room,2,Group,8.1
Nice central location,No aircon so it was stifling hot. No fan either!,Nice central location,6.0,July 2024,"July 13, 2024",Standard Double Room,1,Couple,8.1
Exceptional,,"Excellent location in the city centre. In the same time, the hotel is accessible by car - they booked  a place for our car, and if you follow their explanation,  you can access those dedicated places of the hotel without any problem.
Staff is super friendly.  Rooms are clean.
It is handy that they also have a café,  you can eat at any time during the day,  food is tasty. For breakfast there was plenty of choice.",10,July 2024,"July 6, 2024",Standard Double Room,2,Couple,8.1
Amazing hotel… we’ll be back.,,Large spacious room with lots of windows for fresh air. The hotel was within walking distance of all the places we wanted to visit and everyone was really friendly. Breakfast was probably the best we have ever had at a hotel and the restaurant served dinner as well which was an added bonus.,10,July 2024,"July 6, 2024",Standard Double Room,2,Couple,8.1
Great location but that’s about it,"The room did not ac and no ventilation. As it was 30 degrees outside it was impossible to sleep. Even opening the window did not provide any better conditions. There was no wifi in the room and the stuff seemed aware of it as they explain was something to do with switching to new routers. Please also be advice the hotel only has 8 parking spots and the parking garage across the street is rather expensive. I arrived at 5pm and left at 7 am the next day with a parking bill of 15,8 euro. 
I could do with the parking and maybe even with the hot room it wasn’t common for the city to get such a high temperature. However the no wifi in the room in 21st century especially as they advertise to have it is a big disappointment. I don’t think I would be staying in this hotel again. I’m sure there are better ones.",The location of the hotel is great. Right in the city center.,6.0,July 2024,"July 1, 2024",Standard Double Room,1,Solo traveler,8.1
"Great location, lovely staff and a decent breakfast.",Nothing.,Polite and helpful staff,10,July 2024,"July 1, 2024",Standard Double Room,1,Couple,8.1
Just perfect.,,"Great amenities, amazing balcony view and overall super comfortable.",10,June 2024,"June 28, 2024",Standard Triple Room,1,Family,8.1
Exceptional,,The location was amazing.5mins walk from main station.,10,June 2024,"June 26, 2024",Standard Double Room,1,Couple,8.1
"Beautiful , charming hotel in great location","Nothing , all was fine","A beautiful hotel with ‘old world charm’ including a traditional Vienese Coffee House Central Cafe on the premises . 
Receptionist was wonderful , friendly and made us most welcome. Room we had was an upgrade so we’re very lucky . It was spacious with all the facilities you would expect . And breakfast was excellent . Would like to stay longer next time we are in Innsbruck .",10,June 2024,"June 18, 2024",Standard Double Room,1,Group,8.1
Exceptional,,"Great location, staff were great and were able to offer a room upgrade which was amazing. The room was very high quality and the cafe attached to the hotel was brilliant!",10,June 2024,"June 17, 2024",Standard Double Room,1,Solo traveler,8.1
Brilliant location for Innsbruck city centre.,"Rooms were a bit hot, but I should have opened a window earlier.",Staff were very attentive and helpful. Great location for the old town.,10,June 2024,"June 15, 2024",Standard Double Room,1,Solo traveler,8.1
Exceptional,,Nice location and reasonable size rooms,10,May 2024,"June 12, 2024",Standard Double Room,1,Couple,8.1
Perfect,,"Location is perfect. All of the sightseeing spots are nearby, many cafes and restaurants. Good parking. Amazing staff, the receptionist was proactively helpful, and made us feel welcome. Beds are comfortable, the view from our rooms was  nice.",10,May 2024,"May 31, 2024",Standard Double Room,1,Family,8.1
Amazing,None,Family room was huge and had a loft. Good location . Love this place.,10,May 2024,"May 31, 2024",Standard Twin Room,2,Family,8.1
"Awesome staff, spa, location and rooms",paking was full but parked for 13 euro at Galleria,AC worked and great spa wit robes,10,May 2024,"May 25, 2024",Standard Double Room,1,Group,8.1
Pleasant,Internet didn’t work in bedroom,,6.0,May 2024,"May 20, 2024",Standard Double Room,2,Solo traveler,8.1
Exceptional,Nothing negative to say about this hotel.,Hotel Central is lovely.  Melissa at the front desk went to great lengths to accommodate our family.  We would highly recommend this hotel.,10,May 2024,"May 19, 2024",Standard Double Room,1,Family,8.1
"Great location, great staff with lovely restaurant and sauna as well.",,"Hotel Central is on the station side of the CBD so easy to get to and convenient to the attractions. The staff are lovely, carefully explaining the tourist options if requested. The breakfast is very tasty and nourishing. The restaurant is very good while the saunas are a real bonus.",10,May 2024,"May 16, 2024",Standard Double Room,3,Couple,8.1
Exceptional,,"comfortable , clean, fresh products for the breakfast, quiet, very central location,",10,May 2024,"May 16, 2024",Standard Double Room,2,Solo traveler,8.1
Worth a visit,,"Absolutely love, love the location.",10,May 2024,"May 15, 2024",Standard Double Room,1,Couple,8.1
Exceptional,,"The athmosphere in the hotel and the cafe is great, perfect location and also incredible views from our room. Highly recommend!",10,May 2024,"May 14, 2024",Standard Double Room,1,Couple,8.1
Great location. Great breakfast,,The hotel was in a great location.  It was a very nice room with everything we needed.  We got the breakfast. That was amazing!!!,10,May 2024,"May 13, 2024",Standard Double Room,1,Couple,8.1
Beautiful and comfortable,,"Everything. The location, comfort and breakfast. The staff was polite and the high standards of the rooms and other facilities says a lot about how the hotel has maintained its reputation for more than 100 years. Will definitely recommend this stay for Innsbruck.",10,May 2024,"May 13, 2024",Standard Double Room,1,Family,8.1
"Great location, comfortable bed and good breakfast!","The room was quite warm, was good we were able to open the window!","Great location, delicious breakfast and very nice that they kindly stow about bags for us until we left after check out.",10,May 2024,"May 10, 2024",Standard Double Room,1,Family,8.1
"Excellent place to stay for families, good location, worth the price",Temperature control in the studio was a bit hard but we didn’t mind,"Beautiful lobby, very friendly and helpful staff, and clean and comfortable studio with perfect location",10,May 2024,"May 9, 2024",Standard Triple Room,1,Group,8.1
Great choice,Nothing,"Great location, very comfortable room, fantastic breakfast , especially it was pleasant to receive very nice  compliment from the structure - bottles of sparkling water for our way back. Will always stay here",10,April 2024,"April 30, 2024",Standard Triple Room,1,Family,8.1
Perfect hotel,,"Location, parking, people, breakfast",10,April 2024,"April 30, 2024",Standard Double Room,1,Couple,8.1
Weekend break,"All good , maybe tea and coffee in room would be nice . Lovely hotel though","Brilliant location,  clean and great breakfast 👌",10,April 2024,"April 29, 2024",Standard Double Room,1,Couple,8.1
Exceptional,Bathrobe and wellness slippers were unfortunately not included in the room.,The workers was very kind and friendly.,10,April 2024,"April 29, 2024",Standard Double Room,2,Family,8.1
Nice,"There was food on the bathroom floor (was not properly cleaned)
It is not 4 stars hotel as advertised
The room was not similar to the one advertised","The location is superb
The bed was comfy
The reception was nice
The people are friendly",6.0,April 2024,"April 24, 2024",Standard Double Room,1,Group,8.1
We thoroughly enjoyed our stay in the comfort of this hotel and a sauna enthusiasts we were thrilled to use the sauna!,Nothing,"They have a classic sauna, dressing gowns and slippers available and good breakfast",10,April 2024,"April 23, 2024",Standard Double Room,2,Couple,8.1
"Good location, friendly staffs!",None,Lacation,10,April 2024,"April 22, 2024",Standard Double Room,1,Couple,8.1
Exceptional,Nothing.,"Firstly, the reception staff were very friendly and helpful. The hotel is centrally located, near the train station (7-8) minutes walk and a similar distance to the Old Town and river. Our room was upgraded which we greatly appreciated.
The beds were comfortable and the bathroom included a bath tub.
The buffet breakfast had a good variety and was tasty.",10,April 2024,"April 17, 2024",Standard Double Room,1,Couple,8.1
Nice hotel for a family to stay in,,"Clean, comfortable, central location",10,April 2024,"April 13, 2024",Standard Triple Room,1,Family,8.1
Upgraded.... wooooohooooo,,Upgraded.... wooooohooooo,10,April 2024,"April 9, 2024",Standard Double Room,1,Solo traveler,8.1
"Staff members were super nice, helpful and friendly! Amazing location and the breakfast was also good!",Key room is too big and there is only one.,"Great location, very clean and nice studio concept.",10,April 2024,"April 7, 2024",Standard Triple Room,3,Group,8.1
"Great stay, nicely placed. Beautifull restaurant.",,The studio room was very spacious and confortable.  The breakfast was lovely : fresh carot and apple juice that you can make yourself.,10,March 2024,"April 3, 2024",Standard Triple Room,1,Group,8.1
We enjoyed the hotel and also Cafe Central within the same building.,,"Everything.

The infra red sauna was an especially nice touch and very beneficial",10,March 2024,"April 2, 2024",Standard Twin Room,4,Couple,8.1
Amazing base innsbruck,,"Big room
Great central location (clue is in the name)
Parking nearby (limited at hotel)
Good breakfast
Friendly staff
Good room temperature
Quiet and peaceful stay 
Restaurant Great for lunch",10,March 2024,"April 1, 2024",Standard Double Room,1,Couple,8.1
I would stay again.,"Hard to say, I stayed just one night.",Beautiful building and excellent location whit a fantastic choice for breakfast. The scent the light and the atmosphere al so beautiful inside outside.,10,March 2024,"March 29, 2024",Superior Single Room,1,Solo traveler,8.1
Exceptional,,"Clean, beautiful more than we expected",10,March 2024,"March 23, 2024",Standard Double Room,1,Couple,8.1
"Great location, extremely helpful friendly staff, clean rooms!",,"Location, extremely helpful friendly staff, clean rooms!",10,March 2024,"March 22, 2024",Superior Double Room,2,Couple,8.1
a memorable and comfortable stay on our first trip to Innsbruck.,No such complaints.,Reception staff were exemplary in their polite willingness to help make our stay as comfortable as possible.  The adjacent central cafe was a real bonus.  Spa was great.,10,March 2024,"March 19, 2024",Standard Double Room,2,Family,8.1
very comfortable stay in a great location,nothing,Great location near the old town and near the train station. The room was upgraded on arrival.,10,March 2024,"March 18, 2024",Standard Double Room,1,Couple,8.1
Excellent address for a visit to Innsbruck,,"The hotel location is perfect for a visit to Innsbruck - 5 min walking from the old town, centrally located for anything you need.
The hotel has a cafe/restaurant annexed, a spa/fitness centre, and a private garage. All facilities readily available and comfortable.
Hotel personnel are kind and professional",10,March 2024,"March 18, 2024",Standard Double Room,1,Couple,8.1
Was a happy surprise,,"friendly and helpful staff
great sports and spa and sauna facility!",10,March 2024,"March 15, 2024",Standard Double Room,1,Couple,8.1
Would highly recommend,,Excellent staff couldn’t be more accommodating,10,March 2024,"March 11, 2024",Standard Double Room,1,Couple,8.1
Central and dated,Very dated and awkward room on the 4th floor. Staircase took up lots of the room. Bathroom fixtures and shower of a bygone area.,"Super central, nice reception area and great breakfast. Staff very friendly and helpful.",6.0,March 2024,"March 7, 2024",Standard Double Room,1,Couple,8.1
Lovely place to stay for a weekend or city break. Great location. Cafe attached is excellent too.,Rooms are dated.,Lovely property. Rooms comfortable and clean.  Great location.,10,March 2024,"March 2, 2024",Standard Double Room,1,Couple,8.1
A very comfortable stay in central Innsbruck.,"Parking spaces are limited and tight, book a space a head of time but there is ample public parking in the same area.","A fabulous short stay in the city centre, convenient for walking to everything.   We enjoyed the sauna.",10,February 2024,"February 26, 2024",Standard Double Room,1,Couple,8.1
It was a most enjoyable and relaxing stay assisted by helpful staff in a beautiful and stylish hotel.,There was nothing that I didn’t like about the hotel.,"It has style and charm. I love the atmosphere and quality.
When I entered the hotel yesterday, I was welcomed and greeted in a polite way. I found every member of staff to be polite, professional and friendly. The room was very clean and fresh and well equipped. The bed was very comfortable. The hotel was quiet at night so sleep was I disturbed. Every aspect of my stay was perfect!",10,February 2024,"February 23, 2024",Standard Double Room,1,Solo traveler,8.1
We were upgraded to a suite which was amazing with great views of the mountains. Room was very comfy,,We were upgraded to a suite which was amazing with great views of the mountains. Room was very comfy and very clean. Great choices for breakfast,10,February 2024,"February 22, 2024",Standard Double Room,3,Couple,8.1
Exceptional,Nothing,Breakfast,10,February 2024,"February 17, 2024",Standard Double Room,1,Couple,8.1
Exceptional,,Very nice hotel with great breakfast and good location,10,February 2024,"February 12, 2024",Standard Double Room,1,Family,8.1
Exceptional,,"Central location within the city, everything that might interest you as a tourist is within walking distance. The staff is friendly and incredibly helpful. The room is clean and comfortable.",10,February 2024,"February 12, 2024",Standard Double Room,1,Solo traveler,8.1
Lovely,,Staff were very friendly. Spa area was an added bonus. Definitely recommend,10,February 2024,"February 9, 2024",Standard Double Room,1,Group,8.1
Nice stay,No coffee n tea provided,"Central location, balcony with view, gym facilities",10,February 2024,"February 8, 2024",Standard Triple Room,1,Group,8.1
Excellent,Nothing,Location clean friendly,10,February 2024,"February 7, 2024",Standard Double Room,1,Couple,8.1
Exceptional,Poor Wifi signal,Comfortable room,10,February 2024,"February 6, 2024",Standard Triple Room,3,Family,8.1
Exceptional,,"Great location, close to Old Town and transport, good breakfast and helpful staff.",10,January 2024,"February 3, 2024",Standard Double Room,3,Couple,8.1
Love the stay and place,Everything was perfect,"Staff, service and location. Excellent staff and their services. Walkable attractions.",10,January 2024,"February 3, 2024",Standard Double Room,1,Couple,8.1
Exceptional,Nothing.,"The hotel is centrally located and is close to
 everything.  Our room was very nice--very clean and well appointed.  The hotel is in a very graceful and older building.  We will definitely be back.",10,January 2024,"January 27, 2024",Standard Triple Room,1,Family,8.1
Excellent,,"Very spacious, bright, clean, modern inside, old fashioned style building, walking distance to everything in Innsbruck",10,January 2024,"January 26, 2024",Standard Double Room,3,Couple,8.1
"We had a very comfortable stay. Love the location, value for money, friendly and helpful staff.",,"Check-in was fast and smooth. Room was comfortable. Amenities were of good quality. Breakfast was good. Staff was very helpful, knowledgeable and efficient.",10,January 2024,"January 20, 2024",Standard Double Room,4,Couple,8.1
fantastic,The addition of a kettle in the room would be fantastic.,"I had an amazing experience at this hotel! The staff's exceptional service truly made my stay memorable. From check-in to check-out, their attentiveness and friendliness exceeded my expectations. The facilities were top-notch, contributing to an overall fantastic stay. Highly recommend!",10,January 2024,"January 16, 2024",Standard Double Room,3,Family,8.1
great local stay in Munich,nothing,"spacious room, great breakfast, close proximity to centre",10,January 2024,"January 13, 2024",Standard Double Room,1,Couple,8.1
Exceptional,Nothing,"All perfect, thank you!",10,January 2024,"January 11, 2024",Standard Double Room,1,Couple,8.1
A lovely hotel in the city centre,The shower gel/shampoo was not great.,"Very beautiful building, conveniently located in the old town.
Very friendly staff!",10,January 2024,"January 11, 2024",Standard Double Room,2,Couple,8.1
"Comfortable, ideally placed for sightseeing with the Old Town, buses and trains on the doorstep.",,"Super location, excellent coffee house as part of the hotel, very helpful and friendly staff behind the desk",10,January 2024,"January 8, 2024",Standard Double Room,1,Couple,8.1
Great location customer service needs addressing,"The receptionist when we arrived was very rude
Gave us drink voucher as the room was not ready and then told us the bar was shut ???",Location,5.0,January 2024,"January 3, 2024",Standard Double Room,1,Family,8.1
If you go to Innsbruck stay in this hotel!!,,"I booked this hotel at the last minute, and it exceeded my expectations. The hotel is elegant and beautiful; the rooms have been renovated recently. The toiletries smell so good, and you can buy them at the reception. There is a sauna and spa that you can use for free.
The hotel is located on a semi-pedestrian road, right in the city centre. Next to it, they have the Central Cafe, which looks really cosy and nice!
Special mention to Matthias at the reception who was super welcoming, friendly, kind and professional! :) I travel quite often for work and pleasure, and I can say that people like him working in hospitality can take a good hotel from good to super great!",10,November 2023,"December 25, 2023",Standard Double Room,1,Solo traveler,8.1
Exceptional,None,"- Best location. Just a 5 minute walk from the central station and 2 minute walk to Maria-Theresien-Straße.
- Got free upgrade room to Junior suite. Fantastic 😍
- Staff Mr. Matthias is very helpful. He introduced everyplace of the Christmas market.",10,December 2023,"December 25, 2023",Superior Double Room,1,Couple,8.1
"Well done , perfect experience , perfect location and good Service . Thank you Mr Darius 🙏👏♥️",None,"""Thank you for the exceptional service during my stay. I was thoroughly impressed by the quality of the service and the warm hospitality of your staff. I look forward to visiting again in the future. 

Perfect location and good Service especially To Mr Darius well done you are truly amazing person and asset To your Company . good job ♥️👏👏👏. Highly recommended",10,December 2023,"December 24, 2023",Standard Double Room,1,Solo traveler,8.1
"Overall okay, but would not stay again beause of the noise.","Our room was overlooking the street and it was noisy as we could hear everyone and everything. Also, the church bell was ringing every hour from 7 am.","Clean, central location, nice breakfast",6.0,December 2023,"December 22, 2023",Standard Double Room,2,Couple,8.1
One of the best breakfasts we have had during our stay at your hotel,There was no coffee machine or electric kettle inside the room,"Cleanliness, Staff behaviour, Breakfast and Decorations",10,December 2023,"December 20, 2023",Standard Double Room,2,Couple,8.1
Exceptional,Nothing,Everything,10,December 2023,"December 18, 2023",Standard Double Room,2,Couple,8.1
We enjoyed every minute of our break it was very Christmassy especially with markets and snow we will definitely go back,Nothing,Very good and near to all amenities,10,December 2023,"December 11, 2023",Standard Double Room,3,Couple,8.1
Very nice hotel to stay!,No mineral water complement for each day,"The room is spacious and clean. We also can see the mountain view from our window. The breakfast also is very nice, there are a lot of choices and delicious",10,November 2023,"November 29, 2023",Standard Triple Room,2,Family,8.1
Beautiful hotel in a great location,Rooms could be a little more spacious and no bar facility,Location was great and the staff very friendly and helpful,10,November 2023,"November 28, 2023",Standard Double Room,5,Couple,8.1
