Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
I didnt like this hotel this time,AC was not working as it should and I was not able to sleep  well at night . Also furniture  is to old and need to be replaced if they want people to keep coming .,,4.0,September 2021,"September 8, 2021",Standard King Room,2,Group,7.7
Poor,"the room clean not clean before we enter (tables were dirty & dust all over them)
the lighting was low (I came to study for exam !!)
the guest next room was smocking (its not the floor for smocking!)",,3.0,August 2021,"August 21, 2021",Standard Twin Room,2,Family,7.7
Hotel needs to work a lot on the comfort of the guests - especially the room size and the beds,Bed was very uncomfortable; I have a back pain since then,Location and Cleanliness,6.0,July 2024,"July 11, 2024",Standard King Room,7,Solo traveler,7.7
Poor,"It has an old furniture and there was a stains everywhere, i was shucked the moment i got in, i’ll never go back",,3.0,June 2024,"June 27, 2024",Junior Jacuzzi suite,1,Couple,7.7
I will never go back to this hotel again,The staff in the reception are very unprofessional. They are always on there phones and never answer a call. There was no internet in the room and the safe was not working. They never vacuum the carpet. The bathroom was in a very bad shape.,Nothing,1.0,May 2024,"May 7, 2024",Standard King Room,5,Couple,7.7
Bad,no hot water old rooms the worst room service ever no charge plugs,only good location,1.0,March 2024,"March 19, 2024",Junior Jacuzzi suite,3,Solo traveler,7.7
Will not do it again,The suite wasn’t clean and very cheap,Nothing,2.0,February 2024,"February 6, 2024",Junior Suite,1,Family,7.7
Very worst with price and accommodating Guest. No welcome whatsoever.will not refer anyone to stay.,"Prices and guest arriving early and checking out early should get better benefits ,",,1.0,January 2024,"January 31, 2024",Standard King Room,1,Solo traveler,7.7
Bad,"Unfortunately its not a hotel at all, its seems like an apartments building and old as well",Location only!,1.0,January 2024,"January 30, 2024",Standard King Room,3,Couple,7.7
Poor,Most of the services are not matching the price is very high comparing to any other properties,The location,1.0,January 2024,"January 11, 2024",Standard King Room,5,Family,7.7
Bad,,Nothing,1.0,January 2024,"January 7, 2024",Junior Suite,1,Family,7.7
Poor,"Very bad smell in the hallway, and the rooms",Nothing,3.0,November 2023,"December 14, 2023",Standard King Room,3,Solo traveler,7.7
"Good for work, not much for leisure",the furniture is old and a bit non-clean,Location on Al-Olaya Street next to Akariah Mall and SCFHS,6.0,December 2023,"December 7, 2023",Standard King Room,3,Group,7.7
"Good location and gym, but needs a renovation","In dire need of a renovation, dirty carpets and walls, bad wall plugs (some non-functional), no window in room, poor Wi-Fi, lifts only work half the time, lacks a nice lounge area, restaurant is pricey yet service and food are very disappointing.","Good location, spacious rooms, friendly staff, very well-equipped gym.",4.0,November 2023,"December 6, 2023",Standard King Room,11,Group,7.7
The hotel needs renovation,Location,Very old room furniture,3.0,December 2023,"December 3, 2023",Standard King Room,2,Solo traveler,7.7
"Not clean place, full of dust & over rated",cleanliness,Location,4.0,October 2023,"October 24, 2023",Standard King Room,1,Solo traveler,7.7
Fair,Bathrooms were not clean,Location is really good at main olayya road,5.0,June 2023,"July 2, 2023",Standard King Room,1,Solo traveler,7.7
Bad selection and will not come back again,"Bad smell, old hotel, high way noise, old style of power plugs, old bathroom, leaking pipes, looks like from 70s design.
Finally bad bed and uncomfortable.",They have HVAC,1.0,June 2023,"June 21, 2023",Standard King Room,1,Family,7.7
Poor,old-dusty- smoking smell everywhere- scary- bad view,,3.0,March 2023,"June 12, 2023",Standard King Room,2,Solo traveler,7.7
Disappointing,"SPA is very bad, not recommended at all",,4.0,May 2023,"June 2, 2023",Standard King Room,3,Family,7.7
Bad,Nothing,Soooo bad,1.0,March 2023,"May 20, 2023",Standard King Room,3,Solo traveler,7.7
Not worth the value,"No hot water, dirty floor, dirty jacuzzi, didn’t restock towels. tea pot was broken as well. dead spider on sink. all when we arrived",,1.0,March 2023,"March 9, 2023",Junior Jacuzzi suite,2,Couple,7.7
very bad and will never go there again,"Bad internet connection. never working
bathroom old and disgusting .
parking guard is never in his place and a very big challenge to enter parking.
breakfast lounge poorly ventilated . end up smelling fried oil after breakfast",location,4.0,February 2023,"February 22, 2023",Standard King Room,5,Solo traveler,7.7
terrible,internet was not working most of the stay,jacuzzi,1.0,February 2023,"February 22, 2023",Standard King Room,5,Solo traveler,7.7
not really money,"Rude security guard at midnight 30th jan. No one attended the calls to the number given here in booking. Bad soundproofing, traffic sounds from outside, lobby and the next room ( connected via single door)",,4.0,January 2023,"January 31, 2023",Standard Twin Room,1,Solo traveler,7.7
Not worth the amount I paid for the stay.,"Location shared at Booking.com was wrong. it took me more than 2 hrs to reach to the right location. Also, old furniture and carpets in rooms",,4.0,January 2023,"January 26, 2023",Standard King Room,1,Solo traveler,7.7
3 stars is a fair rating,"Old Furniture. No coffee maker.  lobby is boring. The TV channels are limited and unclear, and the broadcast is garbled. The carpet is dirty.","Near everything
Private parking
Staff is welcome",6.0,January 2023,"January 1, 2023",King Jacuzzi Suite,3,Family,7.7
Disappointing,"Very old furniture 
Need maintenance and update furniture 
Wasn't mention that gym only for male",,4.0,December 2022,"December 7, 2022",Standard King Room,4,Family,7.7
Bad,unclean,,1.0,October 2022,"December 3, 2022",Standard King Room,1,Group,7.7
Fair,I have stayed at the hotel for 5 nights and I had to leave my room whenever I needed something because no one picks up the phone.,The world cup streaming,5.0,November 2022,"November 25, 2022",Standard King Room,5,Solo traveler,7.7
it need renew,not clean,location,4.0,October 2022,"October 8, 2022",Standard King Room,1,Couple,7.7
Below average,"Lifts did not work, keys to the room did not work",Focus on quantity and not quality,3.0,September 2022,"September 22, 2022",Standard King Room,1,Solo traveler,7.7
Very old hotel and pricey. I do not recommend.,"Nothing. Very old facility and it's pricey when you compare it with the quality of the bed and everything within the room. The first room they gave it was stinky and smell cigarettes.

Second room was average but very old the bed was too hard and dusty.. The Wifi never worked... The car basement is horrible and dangerous only one entrance to get in to get out!",Nothing...,1.0,September 2022,"September 15, 2022",Standard King Room,2,Solo traveler,7.7
Bad,"Prablom Toilet
 Smell bad 
Old furniture,",OnlyLocation,1.0,June 2022,"June 30, 2022",Standard King Room,4,Family,7.7
Very bad experience,"Internet , Internet , Internet and breakfast","Breakfast was very bad, first I was in room without internet, and I requested to move me to another room.
Finally they moved me but it wasn’t a comfort experience at all",1.0,June 2022,"June 19, 2022",Standard King Room,3,Solo traveler,7.7
There are Better options for the price,"the staff were rude and wouldn’t bill our meals to the room, had to pay in cash. 

They also wouldn’t accommodate a late checkout.",location,1.0,April 2022,"May 7, 2022",Standard Twin Room,1,Group,7.7
other executive hotel in Al aqeq is much better you need to reach that level,the bathroom is old and doesn’t look good,the location is good,5.0,April 2022,"April 18, 2022",Standard Twin Room,3,Couple,7.7
it could be better,"the toilet are really old 
room old 
the hotel in general is old 
not worth that amount of money","nothing, it’s disappointing stay",5.0,March 2022,"March 31, 2022",Standard King Room,2,Solo traveler,7.7
"Poor hotel, I don't recommend at all.",The room was big but it smelled cigarettes. Also very noisy. The size of the room is big but I don't see the reason to have such a waste of space.  Breakfast was poor and coffee was very bad. Business lounge made me pay for coffee.,Nothing really.,2.0,March 2022,"March 23, 2022",Standard King Room,2,Group,7.7
I would not stay at that hotel next time,WIFI was very bad. No connection most of the time. And when there was a connection it was very weak.,The location is excellent. Anything else is not.,1.0,February 2022,"February 28, 2022",Standard King Room,4,Solo traveler,7.7
trouble,"it wasn’t clean and not comfortable and The sound of a machine in a room is annoying, don't let me sleep, The room smells bad, Not worth the price and not worth a good rating",location,1.0,January 2022,"February 22, 2022",Standard King Room,2,Couple,7.7
Not worth the money,"Unclean ....dirty walls, carpet, smoking in other rooms drifting into my room,...terrible experience for non smoker",Location only,3.0,February 2022,"February 22, 2022",Standard King Room,5,Solo traveler,7.7
Disappointing,wifi often didnt work and room very noisy from the unsealed windows. room smells of cigarettes as it is above the smoking area - disappointing,good parking/location. breakfast is ok.,4.0,December 2021,"February 22, 2022",Standard King Room,1,Solo traveler,7.7
Disappointing,"Complete disaster! I am a frequent traveler and i have not seen anything like this. Where do I start? The room was completely dirty, the floor was all stained, the items on the room tables were all dirty. The bathroom was disgusting and couldn't be used! One of the complimentary water bottles was already opened and used. The door knob of the room was broken. To add on off this, when I shared my feedback with the hotel, they apologized and promised to give a better room next time (who is going to come back after someone sees these pictures).",,4.0,February 2022,"February 4, 2022",Standard King Room,3,Solo traveler,7.7
it was ok,its old,shower,6.0,January 2022,"February 4, 2022",Standard King Room,1,Solo traveler,7.7
Bad,the room was dirty and there's no any contact between the room and reception buc the fon not working,also the service vrey week and the frnahsd very old,1.0,January 2022,"January 15, 2022",King Jacuzzi Suite,1,Couple,7.7
Bad,"the hotel is just old
carpet is dirty 
the bathroom is old also","the gym  is brand new 
the pool is great",1.0,January 2022,"January 12, 2022",Junior Suite,10,Solo traveler,7.7
Pleasant,"Bad room service, they didn't take permission to come inside our suite.",Location,6.0,January 2022,"January 6, 2022",Standard King Room,1,Family,7.7
"Big Rooms, Good Location, but not pleasant","Old Furniture, Curtain, feels like you are in broken house, though it is clean.  Only paper cups are available for Drinking Hot Tea/Coffee. 
Main problem is , I struggled to charge my laptop and phones, because the Electric Plug is not compatible. They did not help to get International plug converter. If you do not have a Saudi compatible Mobile/Laptop chargers, you cannot charge; be ready to struggle. It is a place, where international travelers would often visit. How they can expect everyone to bring Saudi Compatible plugs !?","Location. 
Very Big Rooms.
Okay breakfast, though not very good.",4.0,November 2021,"December 27, 2021",Standard King Room,2,Couple,7.7
"Bad, room was smelly !","it’s dirty.
the room smells like smoke, and when i asked if it can be changed they told me there are no available rooms, they offered me to give me an air refresher, but nobody came, i called 3 times and every time nobody would show up.",the location,1.0,December 2021,"December 19, 2021",Standard King Room,2,Solo traveler,7.7
don’t book believe me the card will not open your door someone from the staff has to come to open your room that you pai,everything except the staff.,"nothing, waste of money!",1.0,December 2021,"December 19, 2021",Standard King Room,3,Group,7.7
"Bad reception, they changed my room 3 times, all of them had cold water.","The water was extremely cold, I got there at 5PM December, I called reception, they sent someone that couldn't do anything. They then changed my room to antoher room with cold water, after calling them, same thing happened, the guy they sent didn't do anything then they sent me to a THIRD room with COLD water, by that time it was 8PM and I had to sleep because there was no way I could shower because it would get me sick. This was the suite with the Jaccuzi that cost over 800 Riyals/night.",I don't think I like anything special about this hotel.,1.0,December 2021,"December 19, 2021",King Jacuzzi Suite,1,Group,7.7
terrible,"not clean, old furniture, bad smell",location,3.0,December 2021,"December 9, 2021",Junior Suite,1,Solo traveler,7.7
"good location , horrible house keeping and very dirty rooms & Disgusting Bathrooms !!!!!","horrible house keeping who don't want to work 
and very disgusting bathroom very dirty !!!!",the location is the only good thing about this hotel,1.0,December 2021,"December 5, 2021",Standard King Room,2,Solo traveler,7.7
Bad,,"nothing interested 
as room not same pictures in booking",1.0,October 2021,"November 11, 2021",Standard King Room,1,Family,7.7
Poor,"Poor customer service, unkept rooms with no room service , room I had on first night had no towels etc, also toilet did not work, room on next two nights was marginally better but not a great place to stay. I won’t be staying here again.","Location was decent, and staff messaged me by WhatsApp before my arrival sending location pin etc",3.8,September 2021,"October 29, 2021",Standard King Room,1,Solo traveler,7.7
Uncomfortable,There is no soundproofing in the corridor and between the rooms,Uncomfortable,1.0,October 2021,"October 23, 2021",King Jacuzzi Suite,1,Family,7.7
it was short stay hence i did not try all hotel facilities but location was very good,the room was smoking type and i did not like the odor and building and interior is quiet old,"location is ideal good for business, breakfast is expensive and I thought it was part of the booking so did not try and had to get it from somewhere else and room was upgraded",6.0,October 2021,"October 16, 2021",Junior Suite,1,Solo traveler,7.7
Unwelcoming,The hotel receptionist and guard harassed my guest and was told to leave. Very rude and unwelcoming,,2.0,October 2021,"October 11, 2021",Junior Suite,12,Solo traveler,7.7
Pleasant,"Old place, not been renovated. Furniture is old and bad internet connection.",Location and Gym,6.0,September 2021,"September 22, 2021",Standard King Room,10,Solo traveler,7.7
Disappointing,"Electricity went off
Front desk is mostly not available
Rooms are in bad shape
Hotel is not well maintained",GYM,4.0,September 2021,"September 9, 2021",Standard King Room,6,Solo traveler,7.7
Good location bad experience,"The A/C was not functioning well, i had to sleep naked, no isolation between rooms, i can hear them talk. 
The room need to have a redesign of the lights, doors. I couldn’t sleep because there is a gap under the door which i can see through it and the lights when I tried to sleep was annoying.
And the room smells cigarette and I didn’t mention that i am a smoker.
The parking at the basement need to be improved and the elevator is the same.
Totally i don’t recommend it and i won’t book it again",Actually the bathroom utilities like shaving kit etc..,3.0,September 2021,"September 6, 2021",Standard King Room,1,Solo traveler,7.7
Disappointing,The bathroom and someone in the reception he made a discount by 80 Ryal only to not use booking and he also was kind of rude,The room,4.0,October 2021,"October 27, 2021",Standard Twin Room,1,Family,7.7
Wonderful,Some pillows are a bit stiff,Everything is great,9.0,December 2022,"December 9, 2022",Junior Jacuzzi suite,7,Solo traveler,7.7
"nice place to stay , nice staff too",nothing,the environment and locations,7.0,December 2021,"December 29, 2021",Standard King Room,2,Group,7.7
Good,,"location 
quiet 
friendly staff",7.0,December 2021,"December 4, 2021",Standard King Room,2,Family,7.7
Good,"The noise from the neighbors was unbelievable  i even couldn't sleep until I had to go and asked them to lower their noises, although I asked the people working their to ask them to do so before I went to them
 I haven't had such an experience before with any other hospital before where my neighbors noises felt like inside my room.",Clean and affordable,7.0,September 2021,"September 2, 2021",Standard King Room,3,Solo traveler,7.7
Very convenient and comfortable,spa treatment only for men,Prime location - value for money,10,August 2023,"August 26, 2023",Standard King Room,1,Solo traveler,7.7
To the point…,,"Excellent people
Excellent food",10,July 2023,"July 30, 2023",Standard King Room,4,Solo traveler,7.7
Very hospitable hotel and very good good location,"good location ,price and friendly staff.","Frankly speaking the staff is very helpful in this hotel,especially Mr.Saher on reception and his team.",10,November 2022,"November 29, 2022",Standard King Room,1,Couple,7.7
i will never book again in this hotel,"old , not clean , staff not good",nothing,1.0,June 2023,"July 18, 2023",Standard King Room,2,Solo traveler,7.7
"Overall, very unsatisfied with the limited breakfast  choice.","Poor electrical sockets, elevator noise , uncleaned kettle, bad TV quality with limited channels and so on.",Good location,1.0,October 2022,"October 20, 2022",King Jacuzzi Suite,1,Solo traveler,7.7
not matching the high price,"parking no valet/ parking damaged my car previously due to friction while entering / they had to buy some items from grocery since their ICE machine is not working 
AC was hot",nothing,3.8,July 2022,"July 26, 2022",Junior Suite,1,Solo traveler,7.7
i paid for 2 nights and left in the first night,everything. its very old and need maintenance and renovation,nothing,1.0,October 2021,"October 30, 2021",Standard King Room,2,Solo traveler,7.7
Very Good,,,8.0,August 2024,"August 19, 2024",Standard King Room,2,Solo traveler,7.7
Worth the money I paid,,,8.0,July 2024,"August 2, 2024",Standard King Room,2,Solo traveler,7.7
Wonderful,,,9.0,July 2024,"July 20, 2024",Standard King Room,2,Family,7.7
Wonderful,,,9.0,May 2024,"July 15, 2024",Standard King Room,3,Solo traveler,7.7
Good,,,7.0,June 2024,"July 4, 2024",Standard King Room,3,Family,7.7
Very Good,,,8.0,June 2024,"June 23, 2024",Junior Suite,1,Solo traveler,7.7
Wonderful,,,9.0,May 2024,"June 17, 2024",Junior Suite,5,Couple,7.7
Wonderful,,,9.0,June 2024,"June 4, 2024",Standard King Room,5,Couple,7.7
Wonderful,,,9.0,May 2024,"June 3, 2024",Standard King Room,4,Solo traveler,7.7
Very Good,,,8.0,May 2024,"May 29, 2024",Standard King Room,2,Solo traveler,7.7
Wonderful,,,9.0,May 2024,"May 23, 2024",Standard King Room,3,Solo traveler,7.7
Wonderful,,,9.0,May 2024,"May 20, 2024",Standard King Room,2,Solo traveler,7.7
Wonderful,,,9.0,May 2024,"May 20, 2024",Standard King Room,2,Solo traveler,7.7
Very Good,,,8.0,May 2024,"May 7, 2024",Standard King Room,10,Family,7.7
Wonderful,,,9.0,March 2024,"March 31, 2024",Standard King Room,1,Couple,7.7
Very Good,,,8.0,January 2024,"March 16, 2024",Standard King Room,2,Solo traveler,7.7
Very Good,,,8.0,February 2024,"March 14, 2024",Junior Jacuzzi suite,6,Group,7.7
Very Good,,,8.0,January 2024,"January 18, 2024",Standard Twin Room,2,Group,7.7
Good,,,7.0,December 2023,"January 17, 2024",Standard King Room,5,Family,7.7
Very Good,,,8.0,January 2024,"January 15, 2024",Standard King Room,1,Solo traveler,7.7
Wonderful,,,9.0,January 2024,"January 10, 2024",Standard Twin Room,1,Couple,7.7
Very Good,,,8.0,January 2024,"January 4, 2024",Standard King Room,1,Solo traveler,7.7
Good,,,7.0,December 2023,"January 1, 2024",Standard King Room,1,Family,7.7
Very Good,,,8.0,December 2023,"December 24, 2023",Standard King Room,1,Group,7.7
Very Good,,,8.0,December 2023,"December 20, 2023",Standard King Room,1,Solo traveler,7.7
Wonderful,,,9.0,November 2023,"December 9, 2023",Junior Suite,4,Family,7.7
Wonderful,,,9.0,November 2023,"December 7, 2023",Standard King Room,3,Solo traveler,7.7
Very Good,,,8.0,September 2023,"November 30, 2023",Standard King Room,4,Group,7.7
Wonderful,,,9.0,November 2023,"November 26, 2023",Standard King Room,2,Family,7.7
Wonderful,,,9.0,October 2023,"November 2, 2023",Junior Suite,2,Couple,7.7
Wonderful,,,9.0,October 2023,"October 13, 2023",Standard King Room,2,Solo traveler,7.7
Very Good,,,8.0,October 2023,"October 8, 2023",Standard King Room,2,Family,7.7
Very Good,,,8.0,September 2023,"October 4, 2023",Standard King Room,3,Solo traveler,7.7
Very Good,,,8.0,September 2023,"October 1, 2023",Standard King Room,3,Solo traveler,7.7
Very Good,,,8.0,September 2023,"September 30, 2023",Standard King Room,2,Solo traveler,7.7
Wonderful,,,9.0,July 2023,"September 19, 2023",Standard King Room,5,Group,7.7
Very Good,,,8.0,September 2023,"September 12, 2023",Standard King Room,2,Solo traveler,7.7
Very Good,,,8.0,September 2023,"September 11, 2023",Standard King Room,1,Solo traveler,7.7
Expecting more options in Breakfast,,,8.0,July 2023,"July 30, 2023",Standard Twin Room,7,Family,7.7
Wonderful,,,9.0,June 2023,"July 17, 2023",Standard King Room,1,Family,7.7
Wonderful,,,9.0,June 2023,"July 3, 2023",Standard King Room,5,Solo traveler,7.7
Very Good,,,8.0,June 2023,"June 19, 2023",Junior Suite,1,Couple,7.7
Very Good,,,8.0,May 2023,"June 16, 2023",Standard King Room,1,Solo traveler,7.7
Very Good,,,8.0,June 2023,"June 16, 2023",Standard King Room,1,Solo traveler,7.7
Very Good,,,8.0,May 2023,"May 13, 2023",Standard King Room,6,Solo traveler,7.7
Very Good,,,8.0,April 2023,"April 26, 2023",Junior Suite,1,Family,7.7
Wonderful,,,9.0,March 2023,"March 22, 2023",Standard King Room,1,Family,7.7
Very Good,,,8.0,January 2023,"March 13, 2023",Standard King Room,8,Solo traveler,7.7
Wonderful,,,9.0,March 2023,"March 10, 2023",Standard King Room,2,Couple,7.7
Wonderful,,,9.0,February 2023,"February 22, 2023",Standard King Room,1,Solo traveler,7.7
Very Good,,,8.0,February 2023,"February 20, 2023",Standard King Room,2,Family,7.7
Good,,,7.0,November 2022,"February 8, 2023",Standard King Room,3,Group,7.7
Very Good,,,8.0,January 2023,"January 25, 2023",Standard King Room,1,Solo traveler,7.7
Wonderful,,,9.0,December 2022,"January 18, 2023",Standard King Room,3,Family,7.7
Wonderful,,,9.0,January 2023,"January 15, 2023",Junior Jacuzzi suite,1,Couple,7.7
Very Good,,,8.0,December 2022,"January 11, 2023",Standard King Room,6,Group,7.7
Very Good,,,8.0,November 2022,"January 7, 2023",Standard King Room,3,Family,7.7
Very Good,,,8.0,December 2022,"January 3, 2023",Standard King Room,3,Family,7.7
Wonderful,,,9.0,January 2023,"January 1, 2023",Standard King Room,2,Family,7.7
Wonderful,,,9.0,December 2022,"January 1, 2023",Standard King Room,2,Couple,7.7
Very Good,,,8.0,December 2022,"December 27, 2022",Standard King Room,3,Group,7.7
Good,,,7.0,October 2022,"December 26, 2022",Standard King Room,2,Family,7.7
Very Good,,,8.0,December 2022,"December 24, 2022",Standard King Room,1,Solo traveler,7.7
Good,,,7.0,December 2022,"December 21, 2022",Standard King Room,5,Solo traveler,7.7
Wonderful,,,9.0,December 2022,"December 11, 2022",Standard King Room,1,Couple,7.7
Wonderful,,,9.0,September 2022,"December 7, 2022",Standard King Room,6,Solo traveler,7.7
Very Good,,,8.0,December 2022,"December 3, 2022",Standard King Room,15,Solo traveler,7.7
Very Good,,,8.0,November 2022,"November 15, 2022",Standard King Room,2,Solo traveler,7.7
Good,,,7.0,September 2022,"November 14, 2022",Junior Jacuzzi suite,10,Family,7.7
Wonderful,,,9.0,October 2022,"November 13, 2022",Standard King Room,3,Family,7.7
Wonderful,,,9.0,October 2022,"November 3, 2022",Standard Twin Room,2,Family,7.7
Wonderful,,,9.0,October 2022,"October 29, 2022",Standard King Room,4,Solo traveler,7.7
Wonderful,,,9.0,September 2022,"October 28, 2022",Standard King Room,2,Family,7.7
Very Good,,,8.0,October 2022,"October 18, 2022",Standard King Room,6,Solo traveler,7.7
Wonderful,,,9.0,October 2022,"October 12, 2022",Junior Suite,5,Solo traveler,7.7
Wonderful,,,9.0,October 2022,"October 6, 2022",Standard Twin Room,1,Family,7.7
Very Good,,,8.0,September 2022,"October 1, 2022",Standard King Room,5,Family,7.7
Wonderful,,,9.0,August 2022,"September 6, 2022",Junior Jacuzzi suite,1,Solo traveler,7.7
Wonderful,,,9.0,August 2022,"August 19, 2022",Standard Twin Room,1,Group,7.7
Good,,,7.0,July 2022,"August 3, 2022",Standard King Room,1,Solo traveler,7.7
Very Good,,,8.0,July 2022,"July 31, 2022",Standard King Room,1,Solo traveler,7.7
Very Good,,,8.0,June 2022,"July 20, 2022",Standard King Room,2,Couple,7.7
Wonderful,,,9.0,June 2022,"July 12, 2022",Standard King Room,3,Solo traveler,7.7
Wonderful,,,9.0,July 2022,"July 1, 2022",Standard King Room,1,Couple,7.7
Wonderful,,,9.0,March 2022,"June 5, 2022",King Jacuzzi Suite,2,Family,7.7
Very Good,,,8.0,May 2022,"June 1, 2022",Standard King Room,1,Solo traveler,7.7
Very Good,,,8.0,May 2022,"June 1, 2022",Standard King Room,1,Family,7.7
Very Good,,,8.0,May 2022,"May 22, 2022",Standard King Room,1,Family,7.7
Wonderful,,,9.0,February 2022,"April 25, 2022",Standard King Room,1,Couple,7.7
Very Good,,,8.0,April 2022,"April 18, 2022",Standard King Room,3,Couple,7.7
Very Good,,,8.0,February 2022,"April 18, 2022",Standard King Room,3,Couple,7.7
Very Good,,,8.0,April 2022,"April 17, 2022",Standard King Room,2,Solo traveler,7.7
Wonderful,,,9.0,March 2022,"April 10, 2022",Standard King Room,1,Solo traveler,7.7
Wonderful,,,9.0,March 2022,"April 5, 2022",Junior Suite,1,Couple,7.7
Wonderful,,,9.0,February 2022,"April 2, 2022",Standard King Room,3,Family,7.7
Wonderful,,,9.0,April 2022,"April 2, 2022",Standard King Room,2,Solo traveler,7.7
Wonderful,,,9.0,March 2022,"March 29, 2022",Standard King Room,2,Family,7.7
Good,,,7.0,March 2022,"March 29, 2022",Standard King Room,4,Solo traveler,7.7
Very Good,,,8.0,March 2022,"March 21, 2022",Standard King Room,3,Solo traveler,7.7
Very Good,,,8.0,January 2022,"March 13, 2022",Standard King Room,4,Couple,7.7
Good,,,7.0,January 2022,"March 13, 2022",Standard King Room,1,Family,7.7
Wonderful,,,9.0,March 2022,"March 4, 2022",Standard Twin Room,6,Family,7.7
Very Good,,,8.0,March 2022,"March 1, 2022",Junior Suite,6,Solo traveler,7.7
Very Good,,,8.0,February 2022,"March 1, 2022",Standard King Room,1,Couple,7.7
Very Good,,,8.0,February 2022,"March 1, 2022",Standard King Room,2,Couple,7.7
Wonderful,,,9.0,December 2021,"February 28, 2022",Standard King Room,1,Group,7.7
Wonderful,,,9.0,January 2022,"February 27, 2022",Junior Suite,1,Family,7.7
Very Good,,,8.0,January 2022,"February 23, 2022",Standard King Room,1,Solo traveler,7.7
Recommended. Helpful and decent staff. worth the price,,,9.0,February 2022,"February 20, 2022",Standard King Room,3,Couple,7.7
Wonderful,,,9.0,February 2022,"February 16, 2022",Standard Twin Room,3,Group,7.7
Wonderful,,,9.0,January 2022,"February 14, 2022",Standard King Room,1,Couple,7.7
Very Good,,,8.0,February 2022,"February 10, 2022",Standard King Room,1,Solo traveler,7.7
Wonderful,,,9.0,January 2022,"February 8, 2022",Standard King Room,2,Couple,7.7
Very Good,,,8.0,December 2021,"January 31, 2022",Standard King Room,2,Solo traveler,7.7
Very Good,,,8.0,January 2022,"January 13, 2022",Standard King Room,4,Solo traveler,7.7
Very Good,,,8.0,January 2022,"January 11, 2022",Standard King Room,3,Family,7.7
Very Good,,,8.0,November 2021,"January 4, 2022",Standard King Room,2,Couple,7.7
Good,,,7.0,December 2021,"January 3, 2022",Standard King Room,1,Couple,7.7
Very Good,,,8.0,December 2021,"January 2, 2022",Standard King Room,3,Solo traveler,7.7
Wonderful,,,9.0,December 2021,"December 29, 2021",Standard King Room,3,Couple,7.7
Wonderful,,,9.0,December 2021,"December 27, 2021",Junior Suite,6,Family,7.7
Very Good,,,8.0,December 2021,"December 25, 2021",Standard King Room,3,Family,7.7
Good,,,7.0,October 2021,"December 23, 2021",Standard King Room,1,Couple,7.7
Very Good,,,8.0,November 2021,"December 22, 2021",Junior Suite,1,Family,7.7
Good,,,7.0,November 2021,"December 18, 2021",Junior Suite,1,Couple,7.7
Very Good,,,8.0,December 2021,"December 16, 2021",Standard King Room,5,Solo traveler,7.7
Very Good,,,8.0,November 2021,"December 15, 2021",Standard King Room,3,Solo traveler,7.7
Wonderful,,,9.0,December 2021,"December 15, 2021",Junior Jacuzzi suite,6,Group,7.7
Wonderful,,,9.0,November 2021,"December 14, 2021",Junior Suite,2,Solo traveler,7.7
Very Good,,,8.0,December 2021,"December 10, 2021",Standard Twin Room,3,Family,7.7
Wonderful,,,9.0,December 2021,"December 2, 2021",Standard King Room,1,Solo traveler,7.7
Wonderful,,,9.0,November 2021,"November 26, 2021",Junior Suite,2,Family,7.7
Wonderful,,,9.0,November 2021,"November 21, 2021",Standard Twin Room,2,Family,7.7
Very Good,,,8.0,November 2021,"November 13, 2021",Standard King Room,3,Couple,7.7
Wonderful,,,9.0,November 2021,"November 6, 2021",Standard Twin Room,1,Group,7.7
Wonderful,,,9.0,November 2021,"November 2, 2021",Standard King Room,1,Solo traveler,7.7
Wonderful,,,9.0,October 2021,"October 31, 2021",Junior Suite,1,Couple,7.7
Very Good,,,8.0,September 2021,"October 27, 2021",Standard King Room,1,Solo traveler,7.7
Wonderful,,,9.0,October 2021,"October 26, 2021",Standard Twin Room,1,Solo traveler,7.7
Wonderful,,,9.0,October 2021,"October 23, 2021",Standard King Room,1,Solo traveler,7.7
Wonderful,,,9.0,October 2021,"October 23, 2021",Standard King Room,1,Couple,7.7
Very Good,,,8.0,October 2021,"October 22, 2021",Standard King Room,1,Solo traveler,7.7
Wonderful,,,9.0,October 2021,"October 22, 2021",Standard King Room,1,Solo traveler,7.7
Wonderful,,,9.0,October 2021,"October 20, 2021",Standard King Room,5,Family,7.7
Wonderful,,,9.0,October 2021,"October 16, 2021",Standard King Room,1,Couple,7.7
Very Good,,,8.0,October 2021,"October 13, 2021",Standard King Room,1,Group,7.7
Good,,,7.0,October 2021,"October 11, 2021",Standard King Room,2,Couple,7.7
Very Good,,,8.0,August 2021,"October 7, 2021",Standard King Room,5,Solo traveler,7.7
Very Good,,,8.0,October 2021,"October 4, 2021",Standard King Room,3,Solo traveler,7.7
Wonderful,,,9.0,September 2021,"September 30, 2021",Standard King Room,6,Solo traveler,7.7
Wonderful,,,9.0,September 2021,"September 29, 2021",Standard King Room,2,Solo traveler,7.7
Very Good,,,8.0,September 2021,"September 25, 2021",Standard King Room,3,Solo traveler,7.7
Very Good,,,8.0,September 2021,"September 22, 2021",Standard King Room,1,Family,7.7
Wonderful,,,9.0,September 2021,"September 17, 2021",Standard King Room,3,Solo traveler,7.7
