Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Very Good,"- everything is a little old / used (not a real issue)
- kitchen is not very well equiped
- wifi is not the strongest","+ nice and cordial staff
+ tours with a discount offered by hostel start at the door
+ airport shuttle 
+ clean private rooms",8.0,November 2023,"December 16, 2023",Double Room with Private Bathroom,3,Family,8.5
Very Good,"very basic bunk beds, no locks in toilet cubicles, uncomfortable shower setup (no shelves or hooks where to hang your stuff nor space to get changed in a comfortable private area, unless you do it in the actual shower stall), wifi was sometimes unreliable","great location, free breakfast, very friendly staff, plug sockets next to each bed",8.0,December 2023,"December 15, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,4,Solo traveler,8.5
Good enough,"Breakfast was muffins, no protein.  Coffee was available too late for active people.
Bathroom had substantial mold and dirty. the bathroom. Add an actual breakfast with gluten free and vegan options.",Staff was friendly. Nice main building.  Great location. Room with bunk beds was nice.,9.0,November 2023,"December 7, 2023",Quadruple Room with Bathroom,1,Group,8.5
Very Good,The showers were too hot . You couldn’t control the temperature and the water was incredibly hot.,Good location nice rooms,8.0,November 2023,"December 7, 2023",Double Room with Private Bathroom,2,Couple,8.5
Wonderful,,Private rooms are quite spacious. Great breakfast included. Helpful staff.,9.0,December 2023,"December 6, 2023",Double Room with Private Bathroom,4,Couple,8.5
Good,Habitaciones amplias,,7.0,September 2023,"December 5, 2023",Apartment with Shower,1,Family,8.5
Good,Old sofas in the living room and do not count with the breakfast,"Amazing shower. The hostel is war, what is important",7.0,December 2023,"December 2, 2023",Bed in 6-Bed Mixed Dormitory Room,3,Group,8.5
Average room in an average hostel,"No hangers in the wardrobe, average breakfast, must leave key at reception when going out, curtains didn't close completely, shower head aerator kept falling off","Clean, lots of natural light, on the ground floor, good WiFi, close to centre",8.0,November 2023,"December 1, 2023",Exclusive Double Room,2,Solo traveler,8.5
Very Good,Our 4-person room was the closest to reception so it was a bit loud (people talking loudly and their voices carrying) when I was trying to sleep one of the nights.,"The free/included breakfast was good. Tasty croissants/pastries/bread, a few juice options, yogurt, coffee & tea. The dining room was spacious and nice. 
The deck out front was a nice space to sit while waiting to get picked up for an activity. It's comfortably walkable to the center (Libertador).",8.0,November 2023,"November 29, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,3,Solo traveler,8.5
Good location & big hostel,No,"Great location, they can help organise tours and bus tickets. The hostel is big and good shower rooms. Breakfast is good too.",8.0,November 2023,"November 26, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Good,Have to pay tax if you pay in cash. Breakfast could be better as it’s only pastries but you can buy more options. Wi-Fi could be better.,"Nice rooms, good location not too far from Main Street. Good kitchen facilities to cook. Fair price for what you get.",7.0,November 2023,"November 18, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Couple,8.5
Very Good,"The kitchen has not wine opener, the exaustion system of the bathroom was not working and making noises","Very good location, good bed, breakfast fair enough (good)…",8.0,November 2023,"November 16, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Group,8.5
Very Good,Breakfast at hostel,I enjoyed the boat ride at the glaciar,8.0,November 2023,"November 14, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Very Good,Weak/inconsistent wifi,"Staff was helpful, simple living conditions, did laundry and dryer, good location very close to the restaurants, had a simple breakfast as well",8.0,November 2023,"November 12, 2023",Deluxe Quadruple Room,1,Group,8.5
Great location,"Shower hot water didn’t work well during pick hours. Breakfast is below average, piles of stale bread/pastry. It probably would be better to give the guests the option of choosing one piece of fresh fruit instead (currently available for extra charge).","Great location, close to shops and restaurants. Basic large, warm and comfortable room. Washer & dryer available on site. Money exchange at competitive rates.",8.0,November 2023,"November 11, 2023",Exclusive Double Room,2,Couple,8.5
Very Good,-,"Good location, fair value for the money, polite attendance, options to leave the backpacks, many restaurant options in walkable distance, warm room and simple breakfast",8.0,November 2023,"November 7, 2023",Deluxe Quadruple Room,1,Couple,8.5
Economic and convenient,Staffs,"Location is good,  very convenient to book tours from here",8.0,October 2023,"November 1, 2023",Exclusive Double Room,3,Couple,8.5
Very Good,"Room had forgotten to be cleaned when we arrived, and once finished the floor had hairs all over it and so did the showers. Perhaps due to them trying to clean it quick for us",Super close to town and sunny garden to sit in when you want to chill at the hostel,8.0,October 2023,"October 24, 2023",Exclusive Double Room,1,Couple,8.5
Fair for the price,Bed very uncomfortable - The mattress and pillows for the private triple room require renewal.,"Location - 5 min walk to the city centre and you can find a few restaurants nearby. 

Good Value for the Money you pay.",8.0,October 2023,"October 17, 2023",Exclusive Double Room,2,Couple,8.5
Corfortable,Nada sinceramente,La sala de estar y descanso,10,August 2023,"September 14, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,1,Solo traveler,8.5
Wonderful,The kitchen needs more stuff and the fridges are disgusting,The shower is great the best during all vacation,9.0,September 2023,"September 7, 2023",Double Room with Private Bathroom,2,Family,8.5
Exceptional,Wifi,"good location, nice staff, hot water, clean, heater, kitchen, hairdryer, breakfast",10,August 2023,"August 15, 2023",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Unfriendly staff,The attitude of the staff,Good facility,7.0,July 2023,"August 1, 2023",Deluxe Quadruple Room,1,Group,8.5
"Comfortable stay, great location and trips","Basic breakfast, dried bread. No fruit available unless you want to pay more.","Great location near the high street, booked trips and airport transfers through their connections. Really warm room.",9.0,July 2023,"July 19, 2023",Double Room with Private Bathroom,3,Couple,8.5
Excellent private room,"When we arrived, the staff in the reception wasn’t so helpful or friendly. But, in the other days, everyone was super kind.",The hostel is in the city center and near from the main street where are the restaurants and souvenir’s stores. Our room was huge (for 5 people)  and super comfortable. It’s like a hotel room.,9.0,July 2023,"July 15, 2023",Double Room with Private Bathroom,3,Couple,8.5
Very Good,No hanger in bathroom,"- the room is clean and warm, also there is a television, share kitchen
- they provided basic breakfast and extra pay for more choices
- nearly to the main street, around 5mins walk
- we booked the tours from the reception",8.0,June 2023,"June 12, 2023",Double Room with Private Bathroom,3,Group,8.5
Very Good,The corridors get very loud at night and in the morning.,The room was very comfortable and clean. The hostel is in an excellent location.,8.0,April 2023,"May 7, 2023",Double Room with Private Bathroom,9,Solo traveler,8.5
Wonderful,,Large and comfy room with private bathroom at a reasonable price. Niceand helpful staff. Tours can be booked at the reception.,9.0,April 2023,"May 5, 2023",Single Room,3,Solo traveler,8.5
Amazing staff,,"Breakfast was pretty diverse, location was great, with many restaurants and stores near. But nothing beats the staff, they went above and beyond to help. Thank you!",8.0,February 2023,"April 29, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Solo traveler,8.5
Wonderful,"the noise of the rooms was terrible, Thin walls, I'd guess. You could hear people walk, talk, go to the restrooms, and slam the doors...",the location and staff were good!,9.0,April 2023,"April 21, 2023",Exclusive Double Room,4,Couple,8.5
"Fairly good stay, good price but a few things could have been better","The breakfast is basic of white bread, sweet breads and jam. It was worth paying a bit more for egg. It would be good if there was fruit. It was a bit cold in the rooms. WiFi wasn't working all the time.","It's a good location, 5 minutes to restaurants and shops, and we could walk to lagoon. The double room was big and bed was fine, bathroom was fine.  Good value for the town.",7.0,April 2023,"April 15, 2023",Exclusive Double Room,2,Family,8.5
Very Good,,"Located in the center, everything is walkable. The showers had warm water and a decent water pressure. Staff were amazingly friendly and helpful with everything.",8.0,April 2023,"April 12, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Solo traveler,8.5
Wonderful,The beds are very shaky. There is a huge gap between the bed and the wall. Only one power socket in the room.,,9.0,April 2023,"April 9, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Solo traveler,8.5
lovely hostel in great location,the staff on arrival were nit interested in helping book any tours and rather ruse she had a poor attitude,great location large room cozy hostel,8.0,March 2023,"April 7, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,1,Solo traveler,8.5
Good for a short stay,The atmosphere in the rooms is very very simple. Plus breakfast is little to none.,"Kind staff, solid simple room",7.0,March 2023,"April 5, 2023",Double Room with Private Bathroom,2,Couple,8.5
Good,the headroom for the upper bed is really little and I always bumped my head against the ceiling. the WIFI was also really slow and I am not sure if it's the same throughout the city anyway.,"the breakfast is ok, the location is pretty central so it is convenient. they can also help you book tours and bus trip so this is also an upside",7.0,February 2023,"April 5, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Solo traveler,8.5
Good,Breakfast,,7.0,March 2023,"March 31, 2023",Exclusive Double Room,1,Family,8.5
Very Good,,"Clean, simple but good breakfast, comfy beds and the big cozy community room, the staff was very helpful.",8.0,March 2023,"March 31, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,3,Couple,8.5
ok for 1-2 nights,"- breakfast is just white bread with jam or some very sweet cake snacks… thats it… for other food you have to pay - this was very disappointing
- the is mold in the bathroom cause the whole door is made out of wood","We stayed in a doubled-bed room with our own bath

- very well located hostel
- friendly staff
- a lot of people coming and going",8.0,March 2023,"March 26, 2023",Double Room with Private Bathroom,2,Group,8.5
Good for the price,"Not enough hangers for the clothes/towels. The breakfast was very poor and the bread was of very bad quality. The kitchen could be better clean and of better quality. The control of the TV did not work, which we told to the receptionist but no one came to fix it.","The location was great, a couple of minutes from the main street. The room we had was facing the inner courtyard and it was very quiet. We also booked the Glaciar Perito Moreno transfer through the hostel and were very satisfied with it.",8.0,March 2023,"March 21, 2023",Exclusive Double Room,2,Couple,8.5
Very Good,Room was crowded.,"Friendly staff, good location.",8.0,March 2023,"March 16, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Solo traveler,8.5
Overall fine!,"The wifi was very unreliable, I ended up going to a nearby hotel to use theirs. It's a barebones hostel so bring your own resources! They post about an airport transfer service, but it doesn't operate everyday.","Great location! It's a short walk to the main streets of the city and the Nimez reserve. Facilities are comfortably nice - good restaurant area, shared kitchen, and common spaces. Room was clean, had enough outlets, and warm. I got lucky with having good dormmates. Breakfast was basic but fine - as a vegan, it was just fresh coffee, tea, toast, and jam.",8.0,March 2023,"March 15, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Solo traveler,8.5
Very Good,Pillows weren't very comfortable.,"Friendly, informative staff. Good location. Nice hostel.",8.0,January 2023,"March 14, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Couple,8.5
Wonderful,"It's a hostel. The towel and soap are lacking, but you can get for additional price.","Good hostel. The bed is comfortable. They have a simple breakfast (toasts, coffee and pastry). There's a kitchen where you can cook. The staff is very friendly and helpful. It's possible to order transfer to the airport. Good choice if you care about glacier experience and don't care about where to live.",9.0,March 2023,"March 6, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,2,Couple,8.5
Wonderful,"The breakfast definitely should be better, there were only sweet options.","Room was clean, close to the city center and bus station.",9.0,February 2023,"March 6, 2023",Double Room with Private Bathroom,2,Couple,8.5
Good,"Big hostel so very noisy, limited breakfast.","Nice, comfy room.",7.0,February 2023,"February 25, 2023",Single Room,1,Solo traveler,8.5
Good value for a quick night or two,,"Great budget accommodations.  Had everything you need, breakfast was ok and you can order other things at very reasonable price.  Staff SUPER helpful!",8.0,January 2023,"February 23, 2023",Exclusive Double Room,2,Couple,8.5
Good,Shared kitchen not a great place!,Quiet and central location. Helpful staff.,7.0,January 2023,"February 20, 2023",Double Room with Private Bathroom,3,Family,8.5
Good,"There is a wooden door inside the shower and off course the bottom of the door is damage..
Kitchen and fridge are just OK bad smell tho'...","the one bad room size is good enough, bed were comfortable with own bathroom",7.0,February 2023,"February 18, 2023",Single Room,8,Solo traveler,8.5
Good,Wifi was really spotty - the couches in the common area were very uncomfortable - the room I was in was very humid,Breakfast is included in the stay. Very central,7.0,February 2023,"February 14, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,3,Solo traveler,8.5
good hostel in a good location,"Breakfast was very, very basic.","the rooms were clean and pretty big compared to other we stayed in. privte bathroom, nothing fancy but hot water, towels/ soap/ shampoo and clean. 
they allowed us to check in and then take cash out at western Union to pay them later, which made this much better value for money than other places in Argentina (or Patagonia which is generally very expensive).
very close to town, a couple minutes walk from the main strip.",7.0,December 2022,"February 13, 2023",Deluxe Triple Room,3,Couple,8.5
Good,"I had reserved severe months ago and me and my wife need to sleep in separate rooms.

I combined a Taxi price with the Hostel attendant and when I reach the airport the driver charged me with a trip value 1600 ARS higher. Take carefull tourists with this situation in El Calafate in the transfer to airport by Taxi.",Location.,7.0,February 2023,"February 9, 2023",Double Room with Private Bathroom,1,Couple,8.5
Very Good,All good,"Great location, very large kitchen!",8.0,December 2022,"February 8, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,1,Solo traveler,8.5
Very Good,"There is a wood door in the shower, which always gets wet when someone takes a shower. So in the bottom it has already started to rot.","It really close to the main shops and restaurants.
The beds are really comfortable and the breakfast is ok.
We just stayed for 1 night, but was a good stay.
We also changed dollars for pesos in the reception, which is good.",8.0,January 2023,"February 3, 2023",Double Room with Private Bathroom,1,Family,8.5
good place to stay in El Calafate,my room was a bit noisy from the street and corridor,good location. attentive staff,8.0,January 2023,"January 31, 2023",Exclusive Double Room,5,Solo traveler,8.5
Very Good,"Prior to arriving, the hostel communicated different prices to those of the tour guide. In addition, the key policy does not seem to work as I was often left without a key with the person at the desk blaming guests who lose the key...if so many guests lose their key, maybe a key deposit is a good idea 😉","The hostel had a good atmosphere 👌 and many events can be organised at the reception. I highly recommend it. There is just some room for improvement


.",8.0,January 2023,"January 30, 2023",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,4,Solo traveler,8.5
Recommended for the location,The breakfast quite poor.,The location in city center ..quiet place..friendly staff,8.0,January 2023,"January 28, 2023",Deluxe Triple Room,1,Couple,8.5
"Decent stay, but with absolutely no “bells and whistles”. Just a place to lay your head for the night.","No a/c in room, staff were unenthusiastic and breakfast was poor.",Great location. the room suited our needs.,7.0,January 2023,"January 27, 2023",Exclusive Double Room,3,Couple,8.5
Wonderful,Very poor breakfast,"Room was clean and spacious, personnel was nice, good location",9.0,January 2023,"January 22, 2023",Exclusive Double Room,1,Couple,8.5
was okay value for money and services are good,it was very impersonal and the rooms where very simple (not even enough plugs and no hooks / sideboards to store things),"nice common areas, very big and good location",7.0,December 2022,"January 11, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,1,Solo traveler,8.5
Pleasant stay and good value in the heart of the city.,No dislikes,Pleasant stay and good value.,8.0,December 2022,"January 8, 2023",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Exceptional,"Breakfast was a bit plain. Just tea, coffee and few sweet things.",Good place for reasonable price.,10,January 2023,"January 7, 2023",Exclusive Double Room,1,Family,8.5
stay at el Calafate,"the bed was the worst ever, too hard and noisy","good position, nice staff and excursions",7.0,December 2022,"January 6, 2023",Superior Triple Room,1,Couple,8.5
Very Good,Could do with a stronger hairdryer,"Good location, comfortable beyond expectation for a hostel",8.0,December 2022,"December 30, 2022",Single Room,1,Solo traveler,8.5
Very Good,There isnt much to promote a social environment,Clean and the staff are friendly. Hot showers and comfortable beds,8.0,December 2022,"December 29, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Pleasant stay!,Wifi was unstable and the top bunks were a little hard to get on. No hand soap in toilet,The staff were very friendly. Breakfast was simple but nice. It also has a big communal space! Great location!,8.0,December 2022,"December 24, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
They seem to have stopped trying,"The staff were not very friendly and even less helpful. None of them seem to have any helpful knowledge for tourists trying to figure things out. Not only that, but most were unwilling to even try to find answers to our questions.

The breakfast is a joke. It consists of tons of bread and sugar. One piece of fruit or some cheese and deli meats would be a welcome addition to the offering.",The hostel is clean and the private rooms are comfortable. It's in a great location right in the heart of town.,7.0,December 2022,"December 22, 2022",Double Room with Private Bathroom,3,Couple,8.5
Very Good,breakfast okay because included but could use more fruit and better juice,,8.0,December 2022,"December 21, 2022",Quadruple Room,1,Group,8.5
Very Good,- Poor wifi connection (common for El Calafate),"- Good central location
- Helpful staff",8.0,December 2022,"December 19, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,1,Solo traveler,8.5
nice place,"it would be better if you could lock the toilets 
kitchen could have more stuff to cook with","very well located.
beds were comfy
big spaces to relax/eat
kitchen to cook 
enough bathrooms or showers",8.0,December 2022,"December 8, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,3,Couple,8.5
Good,the shower in the attached bathroom was very odd (closed with a wood door that was water-damaged) and did not drain well.,good location and good value,7.0,December 2022,"December 8, 2022",Double Room with Private Bathroom,1,Couple,8.5
Calafate Downtown,No soap for bathroom sinks. Breakfast was ok but a little confusing.  I prefer to have all the service items on the counter by the food and have people bus their own dishes...it's a hostel:),Log cabin construction with a great porch.  Great common areas.  Big screen TVs in the common room were tuned to the world cup!!,8.0,December 2022,"December 7, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,5,Solo traveler,8.5
Exceptional,There was a lot of use of plastic with soap etc but this is the same everywhere.,The staff at reception were so nice and helpful:) The location is great and our room was nice and cosy from the wind outside.,10,December 2022,"December 4, 2022",Double Room with Private Bathroom,1,Family,8.5
Highly recommended,We were only two people so it was a bit too expensive for us. But for a family or a group of 3-4 people it is a great value for money.,"The staff are great, very friendly and helpful and speak great English too. 
The room was cozy and clean, the shower was big and had hot water. The common areas are comfortable and nice.",9.0,December 2022,"December 4, 2022",Apartment with Shower,1,Couple,8.5
Highly recommended,A bit expensive but you get a decent value for it.,"The staff are great, very friendly and helpful and speak great English too. 
The room was cozy and clean, the shower was big and had hot water (a bit difficult to control though). The common areas are comfortable and nice.",9.0,December 2022,"December 4, 2022",Exclusive Double Room,2,Couple,8.5
"A great hostel if you're into doing such things, but I don't think hostels are for me anymore.",Other hostel guests were checked into our shared room at around 00:30AM. This seriously disrupted my sleep.,It was a cheap bed for three nights and it came with a kitchen,7.0,November 2022,"November 30, 2022",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Wonderful,"Breakfast is not nutritous, low quality bread with tiny portions of tasteless butter and jam (the ones that have more plastic around than actual content). Just skip the breakfast, go to one of the cafes.","Very good location, big room, helpful staff, almost everyone almost fluent in English. Extra big room and very hot water for showering after a long hike",9.0,November 2022,"November 14, 2022",Exclusive Double Room,3,Solo traveler,8.5
Wonderful,only idea/suggestion: include the mini-refrigerator in the private room.,everything was wonderful.,9.0,November 2022,"November 11, 2022",Exclusive Double Room,4,Couple,8.5
Good,Breakfast was a bit disappointing. Not much range.,"Big hostel! Nice rooms. Well set up with partner tour agency that can help you book for reduces prices. Also has cash exchange at a reasonable, but not amazing rate.",7.0,October 2022,"November 4, 2022",Double Room with Private Bathroom,2,Family,8.5
Great location helpful friendly staff🤗,The cat,Very allergic to cats and the house cat hung out in the restaurant where breakfast was served causing an allergic reaction ☹,8.0,October 2022,"October 10, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,6,Solo traveler,8.5
Very Good,,"Good position, room, and price",8.0,September 2022,"September 18, 2022",Exclusive Double Room,2,Couple,8.5
Very Good,"There is not option to adjust the temperature of the room, it was roo hot for us","The location is near downtown, so you can find different options for thak de lunch or dinner.",8.0,August 2022,"August 22, 2022",Exclusive Double Room,2,Couple,8.5
excellent location and heating,basic breakfast. wasn’t continental. we had to pay extra for anything tasty,underfloor heating was amazing!!! bathroom was soo cool,8.0,August 2022,"August 12, 2022",Double Room with Private Bathroom,4,Couple,8.5
Very Good,"The staff was not very helpful and slow at everything. Hygiene was OK for a hostel, but could have been better. Breakfast was a bit poor.",The hostel is charming and in terms of facilities it is what you would expect based on the booking.com profile and the price. Hygiene is good.,8.0,May 2022,"June 13, 2022",Basic Triple Room with Shared Bathroom,2,Couple,8.5
"Thank you so much for this month, Calafate Hostel!","I think breakfast should be a little better, with more free options, not just bread and dulce de leche.
But it was good anyways.","People on the reception were amazing and really caring.
They got everything I needed in my stay that lasted one month.
I'll never forget them as my family during the days I've lived there.
Great structure. Comfortable rooms, nice shared kitchen and spaceful restrooms.",10,April 2022,"April 26, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,30,Solo traveler,8.5
great hostel with great staff!,"the showers weren’t great and the toilet doors do not lock. smell of drains and damp.
not many sockets in the room/broken sockets.

THE BREAKFAST is not good. so when it says it’s included it’s like 4 pieces of baguette that is old and crumbly with only some butter and jam.","beds were very comfortable and the staff were very helpful. 
the hostal also offers the best prices for tours and transfers.",9.0,April 2022,"April 25, 2022",Basic Triple Room with Shared Bathroom,2,Group,8.5
A good option.,,it has a good location. I stayed at prive room at the hotel was very comfort and clean. The brake fast was just coffee and bread.,9.0,April 2022,"April 21, 2022",Exclusive Double Room,3,Couple,8.5
Good,the bed doesn’t have power near by. the internet is very unstable.,the staff are very helpful and friendly.  well equipped kitchen. the best prices to tours are from there.,7.0,April 2022,"April 18, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,4,Solo traveler,8.5
Very Good,"Poor breakfast, just few slice of bread and small cups with jams, butter and fresh cheese.","Location, everything was clean.",8.0,April 2022,"April 9, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,4,Solo traveler,8.5
"Nice, clean, spacious hostel in great location with friendly helpful staff.","The free breakfast is terrible, just a small basket of stale toasted bread with some jams & butter, plus awful coffee and some diluted juice — shouldn’t be offered as a complimentary breakfast as very misleading, more of a snack!",Really nice big hostel with plenty of common spaces to chill/ eat etc. The dorms were basic but nice and everything was clean. The kitchen is big and well equipped for cooking your own food. The staff are friendly and helpful with booking tours and taxis.,8.0,March 2022,"March 29, 2022",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,1,Couple,8.5
Great hostel in El Calafate !,nothing :),"Very charming hostel (wood-made), quite big but you still feel good there. Lockers and many outlets in the rooms. Very nice staff. Light breakfast included. Restaurant in the hostel. Kitchen seems ok (only used once). Bathroom is ok too :) Nice garden and huge leaving room.",9.0,March 2022,"March 22, 2022",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Good hostel,"Kitchen could be cosier, only one fridge and oven was out of service","Good, spacious hostel, fairly clean, good location",9.0,March 2022,"March 20, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,3,Solo traveler,8.5
Good,Room ventilation,,7.0,March 2022,"March 3, 2022",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Nice and comfortable,The sheets wasn't clean,The lounge room and staff,8.0,February 2022,"February 27, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,1,Solo traveler,8.5
Wonderful,Breakfast was not great quality.,"Great location, close to shops and restaurants. Staff were very helpful with tours etc and generally what to do in the area. Large warm room with powerful hot shower. Kitchen ok - enough in there to cook your own meals. We were also able to leave some of our luggage there whilst we took a side trip to El Chalten which was really helpful. Large common areas with multiple sofas and TVs. Wifi could have been better but ok for this type of location.",9.0,December 2021,"February 22, 2022",Exclusive Double Room,3,Couple,8.5
Not expensive but a bit dirty..,"The rooms were a bit dirty, the beds had mold on them, the kitchen was very dirty and the fridges even more..",Very nice staff and good location!,7.0,February 2022,"February 17, 2022",Comfort Triple Room with Shower,1,Group,8.5
Calafate is beautiful and this is a great place for it’s value!,,Great location and helpful staff!,7.0,February 2022,"February 13, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,3,Solo traveler,8.5
Good,"Breakfast have a lot of room for improvement, compared with other hostels",,7.0,January 2022,"February 4, 2022",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
Very Good,The bathroom was smelly which made the dorm smell,Central to the main street. 25min walk to the bus station. Staff were very helpful and friendly,8.0,January 2022,"January 26, 2022",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,1,Solo traveler,8.5
Good,"The place could use some maintainanace. The sewer in the shower was clogged and although we asked the staff to fix it, nothing was done.",Location is good,7.0,January 2022,"January 19, 2022",Double Room with Private Bathroom,2,Couple,8.5
Good,"breakfast, stale bread and no free options.","good location, 24 hs front desk.",7.0,January 2022,"January 4, 2022",Deluxe Apartment,1,Group,8.5
Good,There is no internet connection in the rooms and the wifi works very poorly in the common spaces. Even though the overall  impression was good I wouldn't recommend it to people who have to work via internet.,The staff was really nice and helpful. There are many possibilities to book trips from the hostel deck in a lower price. It's also possible to exchange money at the reception.,7.0,December 2021,"December 25, 2021",Comfort Triple Room with Shower,2,Group,8.5
Good,In the first room the door lock was dameged and I ruined my coat with door sheet metal damaged. I feeled very disappointed with the sfaff.,"They solved a problem, they change the room after I realice I can not lock my dorm.",7.0,November 2021,"December 18, 2021",Single Bed in 4-Bed Dormitory Room with Shared Bathroom,2,Solo traveler,8.5
It was a good experience. Good for the price and close to everything. Staff is nice and informative.,Breakfast is just coffee and bread. I wouldn't really call it a breakfast.,Location and staff were both great. People are super friendly and very helpful. The location of the hostel couldn't be greater.,9.0,December 2021,"December 18, 2021",Comfort Triple Room with Shower,3,Family,8.5
"Great location, friendly staff - recommended!","Some kids were playing football right outside of our room and woke us up, though it is understandable as it is an hostel after all.","Apart from the location which is great, the team at the desk and especially Matthias were super friendly and helpful. We would definitely recommend staying at Calafate Hostel!",9.0,November 2021,"November 29, 2021",Exclusive Double Room,2,Couple,8.5
Excellent and economic option at Calafate downtown.,"The breakfast is very simple, perhaps a fruit or a croissant would add more value to the breakfast. Also, the TV needs to be improved or changed as it was a small computer monitor and not a true TV.","I was in an intermediate-level single room and met my expectations. The room was large enough, has good heating and a nice and warm shower. The location is excellent, only two locks far from the main avenue with lots of restaurants around. The hotel has also a nice kitchen with all facilities and a restaurant as well.",9.0,October 2021,"October 14, 2021",Single Room,4,Solo traveler,8.5
Unfriendly stay,Staff were not very friendly or accommodating which made the stay enjoyable. Breakfast was very limited. I wouldn’t stay here again. Additional costs incurred for paying in cash,Room was good and shower was very hot,7.0,April 2024,"April 24, 2024",Double Room with Private Bathroom,1,Couple,8.5
its ok,"The room was meh, it didn't quite look like the pictures, the shower curtain kept sticking to us it was a bit uncomfortable to shower. Overall, it was affordable but might not stay there again if we go back.","This is a in a good location close to the main street and nearby restaurants. I like their lawn area and the staff was very friendly and welcoming. Common areas like the dining hall and balcony were really nice to relax in, I like that they have a kitchen area and laundry room (must purchase tokens). They had a good exchange rate and breakfast was nice.",7.0,January 2024,"March 19, 2024",Exclusive Double Room,3,Couple,8.5
Excellent place to stay. Not great value for money but then again nothing in Patagonia is,Nothing,Everything,9.0,March 2024,"March 9, 2024",Single Room,2,Solo traveler,8.5
Very Good,Poor minimal breakfast.,Comfortable clean solidly built hostel/hotel with good room and bathroom. Spacious communal areas.,8.0,March 2024,"March 3, 2024",Single Room,2,Solo traveler,8.5
Good,Wifi didnt work…,,7.0,February 2024,"February 24, 2024",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Good location and suited us for the 2 nights we stayed,Breakfast was not good and the bathroom facilities were ok but not great. Overpriced for what it is.,Good location and just what we needed for a base.,7.0,February 2024,"February 18, 2024",Exclusive Double Room,2,Couple,8.5
Good,"dirty, bed was so small, stairs to upper bed was loose and eady to fall.",staffs were very friendly and helpful,7.0,February 2024,"February 13, 2024",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,1,Solo traveler,8.5
Al menos que no tengas un señor roncador. Es un agradable lugar para pasar unos días.,There is no good internet.,The breakfast has TOO MUCH sugar. The medialunas (the sweet ones) really bad. Some bread is more much better.,7.0,February 2024,"February 8, 2024",Single Bed in 4-Bed Dormitory Room with Internal Bathroom,3,Solo traveler,8.5
